Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
53.415505|	41.373627|	0.000000|	10.602958|	0.000000|	52.084837|	42.251948|	0.000000|	1.722695|	0.000000|	
53.519967|	41.459640|	0.000000|	10.526789|	0.000000|	51.777182|	42.004228|	0.000000|	1.684651|	0.000000|	
40.124385|	29.104792|	0.000000|	9.334488|	0.000000|	42.238368|	33.245086|	0.000000|	1.582321|	0.000000|	
3.250957|	0.894550|	0.000000|	0.813841|	0.000000|	3.272031|	0.958522|	0.000000|	0.598801|	0.000000|	
3.044034|	0.836563|	0.000000|	0.796695|	0.000000|	2.954100|	0.787869|	0.000000|	0.558545|	0.000000|	
2.858675|	0.761346|	0.000000|	0.730759|	0.000000|	2.896715|	0.793527|	0.000000|	0.551816|	0.000000|	
3.450928|	0.911957|	0.000000|	0.689715|	0.000000|	3.214529|	0.851545|	0.000000|	0.573458|	0.000000|	
2.898139|	0.783290|	0.000000|	0.650977|	0.000000|	2.843282|	0.769746|	0.000000|	0.562491|	0.000000|	
2.846250|	0.742930|	0.000000|	0.753736|	0.000000|	2.812694|	0.745822|	0.000000|	0.542056|	0.000000|	
3.056546|	0.834444|	0.000000|	0.795787|	0.000000|	2.972018|	0.791683|	0.000000|	0.561977|	0.000000|	
