Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
39.678677|	28.425230|	0.000000|	8.786530|	0.000000|	16.850469|	7.119808|	0.000000|	1.689647|	0.000000|	
39.984283|	28.718519|	0.000000|	8.669952|	0.000000|	16.833465|	7.111899|	0.000000|	1.715498|	0.000000|	
6.576333|	3.489819|	0.000000|	1.314781|	0.000000|	4.345892|	1.437447|	0.000000|	0.687907|	0.000000|	
2.855336|	0.795312|	0.000000|	0.615390|	0.000000|	2.750200|	0.737190|	0.000000|	0.573163|	0.000000|	
4.162319|	1.225551|	0.000000|	0.669113|	0.000000|	4.031067|	1.157602|	0.000000|	0.652228|	0.000000|	
2.980026|	0.841292|	0.000000|	0.638528|	0.000000|	2.869780|	0.780654|	0.000000|	0.544783|	0.000000|	
2.956449|	0.811502|	0.000000|	0.758167|	0.000000|	2.864319|	0.766235|	0.000000|	0.579317|	0.000000|	
3.215158|	0.877745|	0.000000|	0.633959|	0.000000|	3.140437|	0.854158|	0.000000|	0.574083|	0.000000|	
4.109165|	1.376135|	0.000000|	0.686704|	0.000000|	3.843434|	1.168472|	0.000000|	0.644466|	0.000000|	
18.511455|	8.608592|	0.000000|	1.850609|	0.000000|	16.756222|	7.031384|	0.000000|	1.466060|	0.000000|	
