Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
53.240043|	41.156068|	0.000000|	10.200308|	0.000000|	52.063253|	42.227913|	0.000000|	1.715287|	0.000000|	
52.223893|	40.099847|	0.000000|	9.998257|	0.000000|	50.600677|	40.822931|	0.000000|	1.693522|	0.000000|	
42.151584|	30.438320|	0.000000|	8.951090|	0.000000|	43.247926|	33.460594|	0.000000|	1.645756|	0.000000|	
4.040785|	1.420280|	0.000000|	0.815478|	0.000000|	3.607470|	1.069244|	0.000000|	0.604338|	0.000000|	
3.152957|	0.804253|	0.000000|	0.725130|	0.000000|	2.989535|	0.776559|	0.000000|	0.553720|	0.000000|	
3.079001|	0.803010|	0.000000|	0.742688|	0.000000|	2.972422|	0.746567|	0.000000|	0.543759|	0.000000|	
2.936938|	0.769845|	0.000000|	0.768170|	0.000000|	2.874699|	0.756526|	0.000000|	0.548737|	0.000000|	
2.925555|	0.745808|	0.000000|	0.686610|	0.000000|	2.844067|	0.713170|	0.000000|	0.557644|	0.000000|	
2.910388|	0.737316|	0.000000|	0.737620|	0.000000|	2.846024|	0.721947|	0.000000|	0.552055|	0.000000|	
3.071294|	0.804649|	0.000000|	0.715024|	0.000000|	2.970180|	0.752756|	0.000000|	0.546803|	0.000000|	
