Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
32.803028|	22.411134|	0.000000|	5.194649|	0.000000|	16.767014|	7.033053|	0.000000|	1.690736|	0.000000|	
32.858174|	22.524822|	0.000000|	5.207881|	0.000000|	16.762991|	7.032253|	0.000000|	1.697881|	0.000000|	
32.829855|	22.447428|	0.000000|	5.194753|	0.000000|	16.769070|	7.038569|	0.000000|	1.680607|	0.000000|	
32.803122|	22.421087|	0.000000|	5.243303|	0.000000|	16.758043|	7.026894|	0.000000|	1.716947|	0.000000|	
32.864628|	22.481865|	0.000000|	5.258555|	0.000000|	16.774121|	7.043137|	0.000000|	1.696543|	0.000000|	
31.227052|	21.133361|	0.000000|	4.999594|	0.000000|	16.172899|	6.703773|	0.000000|	1.647825|	0.000000|	
3.101352|	0.834692|	0.000000|	0.700683|	0.000000|	2.973966|	0.758318|	0.000000|	0.574660|	0.000000|	
3.261190|	0.869295|	0.000000|	0.619827|	0.000000|	3.171258|	0.830801|	0.000000|	0.577908|	0.000000|	
3.045300|	0.774543|	0.000000|	0.662620|	0.000000|	2.965036|	0.743198|	0.000000|	0.567137|	0.000000|	
5.028052|	1.944944|	0.000000|	0.825267|	0.000000|	4.413895|	1.388832|	0.000000|	0.680421|	0.000000|	
