Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
47.889900|	35.856960|	0.000000|	10.003568|	0.000000|	45.833550|	35.972564|	0.000000|	1.732348|	0.000000|	
32.343874|	20.485484|	0.000000|	9.728404|	0.000000|	27.720741|	18.084402|	0.000000|	1.700149|	0.000000|	
31.859133|	20.092402|	0.000000|	9.729271|	0.000000|	27.790476|	17.950610|	0.000000|	1.686862|	0.000000|	
5.973000|	2.306719|	0.000000|	2.121253|	0.000000|	7.580413|	4.156648|	0.000000|	0.785693|	0.000000|	
2.915895|	0.757591|	0.000000|	0.708732|	0.000000|	2.835830|	0.758658|	0.000000|	0.565268|	0.000000|	
2.578986|	0.685173|	0.000000|	0.569270|	0.000000|	2.529361|	0.669347|	0.000000|	0.542400|	0.000000|	
2.817130|	0.723820|	0.000000|	0.673599|	0.000000|	2.776499|	0.723362|	0.000000|	0.542200|	0.000000|	
2.807865|	0.718136|	0.000000|	0.721104|	0.000000|	2.653252|	0.686485|	0.000000|	0.527074|	0.000000|	
2.913406|	0.752448|	0.000000|	0.771235|	0.000000|	2.745663|	0.708702|	0.000000|	0.553742|	0.000000|	
2.894481|	0.718787|	0.000000|	0.739636|	0.000000|	2.862751|	0.725863|	0.000000|	0.539532|	0.000000|	
