Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
33.892298|	23.328688|	0.000000|	6.394916|	0.000000|	16.855255|	7.125416|	0.000000|	1.666393|	0.000000|	
34.210361|	23.600335|	0.000000|	6.365940|	0.000000|	16.834546|	7.109610|	0.000000|	1.705187|	0.000000|	
34.023675|	23.408194|	0.000000|	6.427343|	0.000000|	16.819328|	7.095152|	0.000000|	1.673157|	0.000000|	
32.173816|	22.030814|	0.000000|	5.964071|	0.000000|	16.017191|	6.724635|	0.000000|	1.642739|	0.000000|	
2.715115|	0.775811|	0.000000|	0.745066|	0.000000|	2.615797|	0.719344|	0.000000|	0.567284|	0.000000|	
2.711012|	0.781346|	0.000000|	0.713705|	0.000000|	2.586607|	0.697952|	0.000000|	0.549890|	0.000000|	
2.726789|	0.718036|	0.000000|	0.657379|	0.000000|	2.549853|	0.668951|	0.000000|	0.541703|	0.000000|	
2.810374|	0.794160|	0.000000|	0.616778|	0.000000|	2.680771|	0.753368|	0.000000|	0.575986|	0.000000|	
4.887367|	1.959603|	0.000000|	0.695401|	0.000000|	4.046346|	1.301560|	0.000000|	0.686655|	0.000000|	
2.898859|	0.777032|	0.000000|	0.606581|	0.000000|	2.724146|	0.732651|	0.000000|	0.549941|	0.000000|	
