Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
48.383139|	36.907421|	0.000000|	10.028050|	0.000000|	16.822873|	7.099381|	0.000000|	1.705802|	0.000000|	
36.495195|	27.297743|	0.000000|	7.461558|	0.000000|	13.536695|	5.588835|	0.000000|	1.442645|	0.000000|	
3.031701|	0.867696|	0.000000|	0.791093|	0.000000|	2.832003|	0.757394|	0.000000|	0.571008|	0.000000|	
2.801580|	0.777226|	0.000000|	0.786810|	0.000000|	2.692701|	0.713082|	0.000000|	0.551779|	0.000000|	
3.338405|	0.963330|	0.000000|	0.805819|	0.000000|	3.237278|	0.911285|	0.000000|	0.598088|	0.000000|	
2.917277|	0.833934|	0.000000|	0.811028|	0.000000|	2.814704|	0.775489|	0.000000|	0.598875|	0.000000|	
2.628511|	0.702817|	0.000000|	0.724425|	0.000000|	2.570456|	0.686915|	0.000000|	0.555814|	0.000000|	
3.002686|	0.843972|	0.000000|	0.731899|	0.000000|	2.901943|	0.785238|	0.000000|	0.584818|	0.000000|	
2.744236|	0.731673|	0.000000|	0.650262|	0.000000|	2.690219|	0.718505|	0.000000|	0.567714|	0.000000|	
2.991730|	0.831495|	0.000000|	0.610305|	0.000000|	2.908795|	0.788813|	0.000000|	0.564507|	0.000000|	
