Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
53.329289|	41.310539|	0.000000|	10.077487|	0.000000|	51.730304|	42.171529|	0.000000|	1.713433|	0.000000|	
53.162142|	41.362157|	0.000000|	10.203466|	0.000000|	51.939188|	41.918809|	0.000000|	1.692812|	0.000000|	
41.814856|	30.406685|	0.000000|	8.967988|	0.000000|	43.872674|	34.761254|	0.000000|	1.605622|	0.000000|	
3.222536|	0.881380|	0.000000|	0.794206|	0.000000|	3.181387|	0.889665|	0.000000|	0.592710|	0.000000|	
3.094764|	0.824205|	0.000000|	0.708496|	0.000000|	3.050638|	0.827860|	0.000000|	0.559610|	0.000000|	
3.008246|	0.798986|	0.000000|	0.718032|	0.000000|	2.920516|	0.755313|	0.000000|	0.579861|	0.000000|	
2.947752|	0.758224|	0.000000|	0.744755|	0.000000|	2.899440|	0.753811|	0.000000|	0.544869|	0.000000|	
3.156998|	0.856434|	0.000000|	0.787652|	0.000000|	3.072389|	0.818465|	0.000000|	0.572402|	0.000000|	
3.216320|	0.830921|	0.000000|	0.706672|	0.000000|	3.166105|	0.828029|	0.000000|	0.575122|	0.000000|	
2.771837|	0.758528|	0.000000|	0.748789|	0.000000|	2.697803|	0.721247|	0.000000|	0.578046|	0.000000|	
