Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
32.504157|	22.458687|	0.000000|	3.678263|	0.000000|	16.829342|	7.101264|	0.000000|	1.607959|	0.000000|	
32.259137|	22.205956|	0.000000|	3.619960|	0.000000|	16.744109|	7.066872|	0.000000|	1.640283|	0.000000|	
32.262904|	22.220606|	0.000000|	3.617773|	0.000000|	16.830036|	7.102544|	0.000000|	1.610944|	0.000000|	
32.353993|	22.303011|	0.000000|	3.674345|	0.000000|	16.832491|	7.105681|	0.000000|	1.620920|	0.000000|	
32.342964|	22.290616|	0.000000|	3.697086|	0.000000|	16.829079|	7.100218|	0.000000|	1.617824|	0.000000|	
32.352666|	22.305557|	0.000000|	3.645141|	0.000000|	16.819688|	7.094847|	0.000000|	1.643771|	0.000000|	
32.598053|	22.554531|	0.000000|	3.533543|	0.000000|	16.832323|	7.107207|	0.000000|	1.666868|	0.000000|	
32.178140|	22.183971|	0.000000|	3.617253|	0.000000|	16.823254|	7.098475|	0.000000|	1.625706|	0.000000|	
32.425080|	22.367110|	0.000000|	3.618546|	0.000000|	16.835592|	7.106827|	0.000000|	1.643146|	0.000000|	
32.310986|	22.266754|	0.000000|	3.673008|	0.000000|	16.827018|	7.100948|	0.000000|	1.651312|	0.000000|	
32.362068|	22.311355|	0.000000|	3.695277|	0.000000|	16.823216|	7.094544|	0.000000|	1.663967|	0.000000|	
32.371861|	22.313495|	0.000000|	3.673920|	0.000000|	16.752901|	7.074366|	0.000000|	1.627135|	0.000000|	
32.325145|	22.268537|	0.000000|	3.674777|	0.000000|	16.817353|	7.092684|	0.000000|	1.665556|	0.000000|	
32.179308|	22.174018|	0.000000|	3.563950|	0.000000|	16.843663|	7.115337|	0.000000|	1.652208|	0.000000|	
32.444038|	22.396554|	0.000000|	3.675592|	0.000000|	16.819589|	7.094161|	0.000000|	1.671524|	0.000000|	
32.277635|	22.217197|	0.000000|	3.637152|	0.000000|	16.824508|	7.098663|	0.000000|	1.624208|	0.000000|	
32.389311|	22.337674|	0.000000|	3.637308|	0.000000|	16.834198|	7.106415|	0.000000|	1.613593|	0.000000|	
32.375217|	22.320210|	0.000000|	3.619384|	0.000000|	16.829275|	7.101497|	0.000000|	1.626929|	0.000000|	
32.411248|	22.349742|	0.000000|	3.692044|	0.000000|	16.843993|	7.117773|	0.000000|	1.663722|	0.000000|	
32.173753|	22.164908|	0.000000|	3.620834|	0.000000|	16.832856|	7.101739|	0.000000|	1.618795|	0.000000|	
32.241747|	22.183536|	0.000000|	3.654585|	0.000000|	16.735237|	7.057012|	0.000000|	1.638402|	0.000000|	
32.528655|	22.467183|	0.000000|	3.695387|	0.000000|	16.843480|	7.114102|	0.000000|	1.657741|	0.000000|	
32.302163|	22.248928|	0.000000|	3.636231|	0.000000|	16.823507|	7.096440|	0.000000|	1.624733|	0.000000|	
32.335795|	22.284121|	0.000000|	3.673336|	0.000000|	16.837202|	7.110719|	0.000000|	1.648031|	0.000000|	
32.298756|	22.256869|	0.000000|	3.552875|	0.000000|	16.823479|	7.096538|	0.000000|	1.624784|	0.000000|	
32.001808|	22.005191|	0.000000|	3.637933|	0.000000|	16.824738|	7.097329|	0.000000|	1.653151|	0.000000|	
32.279363|	22.232435|	0.000000|	3.691233|	0.000000|	16.834477|	7.107123|	0.000000|	1.636766|	0.000000|	
32.322297|	22.272768|	0.000000|	3.673082|	0.000000|	16.741629|	7.061423|	0.000000|	1.614267|	0.000000|	
32.385370|	22.332163|	0.000000|	3.693234|	0.000000|	16.839438|	7.146576|	0.000000|	1.642050|	0.000000|	
32.508013|	22.459173|	0.000000|	3.653765|	0.000000|	16.824433|	7.061773|	0.000000|	1.660761|	0.000000|	
32.356060|	22.313287|	0.000000|	3.655402|	0.000000|	16.823301|	7.098614|	0.000000|	1.650039|	0.000000|	
32.333874|	22.297970|	0.000000|	3.599864|	0.000000|	16.827797|	7.102458|	0.000000|	1.640127|	0.000000|	
32.208700|	22.222394|	0.000000|	3.619088|	0.000000|	16.825546|	7.100447|	0.000000|	1.648254|	0.000000|	
32.419490|	22.380592|	0.000000|	3.689925|	0.000000|	16.832574|	7.104997|	0.000000|	1.632889|	0.000000|	
32.377344|	22.329134|	0.000000|	3.672795|	0.000000|	16.826450|	7.099758|	0.000000|	1.644652|	0.000000|	
32.303760|	22.259247|	0.000000|	3.691540|	0.000000|	16.822853|	7.094295|	0.000000|	1.654179|	0.000000|	
32.579227|	22.516225|	0.000000|	3.693291|	0.000000|	16.847195|	7.115464|	0.000000|	1.674004|	0.000000|	
32.330077|	22.274654|	0.000000|	3.693628|	0.000000|	16.735439|	7.057693|	0.000000|	1.645071|	0.000000|	
32.271697|	22.388417|	0.000000|	3.635930|	0.000000|	16.854421|	7.126755|	0.000000|	1.641722|	0.000000|	
32.268932|	22.106985|	0.000000|	3.654959|	0.000000|	16.818846|	7.093687|	0.000000|	1.646502|	0.000000|	
32.328690|	22.276464|	0.000000|	3.674357|	0.000000|	16.828116|	7.100374|	0.000000|	1.627736|	0.000000|	
32.395953|	22.342628|	0.000000|	3.655190|	0.000000|	16.828785|	7.102835|	0.000000|	1.600792|	0.000000|	
32.342271|	22.296827|	0.000000|	3.655649|	0.000000|	16.831055|	7.102166|	0.000000|	1.663876|	0.000000|	
32.364163|	22.319003|	0.000000|	3.653956|	0.000000|	16.831633|	7.106998|	0.000000|	1.659830|	0.000000|	
32.358713|	22.365666|	0.000000|	3.640466|	0.000000|	16.829981|	7.101030|	0.000000|	1.683500|	0.000000|	
32.304305|	22.261063|	0.000000|	3.674232|	0.000000|	16.823028|	7.099225|	0.000000|	1.652809|	0.000000|	
32.375441|	22.325694|	0.000000|	3.654408|	0.000000|	16.744687|	7.069443|	0.000000|	1.611246|	0.000000|	
32.309278|	22.267006|	0.000000|	3.654373|	0.000000|	16.827284|	7.102722|	0.000000|	1.648614|	0.000000|	
32.283424|	22.251389|	0.000000|	3.523837|	0.000000|	16.829314|	7.102801|	0.000000|	1.650652|	0.000000|	
32.236325|	22.206256|	0.000000|	3.635495|	0.000000|	16.820912|	7.099116|	0.000000|	1.617101|	0.000000|	
32.256442|	22.216119|	0.000000|	3.580502|	0.000000|	16.821954|	7.094011|	0.000000|	1.647079|	0.000000|	
32.379536|	22.389395|	0.000000|	3.622573|	0.000000|	16.836807|	7.111226|	0.000000|	1.687000|	0.000000|	
32.302456|	22.259047|	0.000000|	3.654696|	0.000000|	16.822153|	7.096824|	0.000000|	1.654911|	0.000000|	
32.280655|	22.241380|	0.000000|	3.617007|	0.000000|	16.839090|	7.109916|	0.000000|	1.633238|	0.000000|	
32.343038|	22.301380|	0.000000|	3.674031|	0.000000|	16.819948|	7.093476|	0.000000|	1.638919|	0.000000|	
32.314391|	22.267318|	0.000000|	3.637654|	0.000000|	16.826861|	7.099072|	0.000000|	1.612178|	0.000000|	
32.283012|	22.241962|	0.000000|	3.691986|	0.000000|	16.745291|	7.068008|	0.000000|	1.652416|	0.000000|	
32.256279|	22.214793|	0.000000|	3.656356|	0.000000|	16.849136|	7.123905|	0.000000|	1.654485|	0.000000|	
32.131278|	22.145481|	0.000000|	3.656384|	0.000000|	16.848995|	7.123193|	0.000000|	1.667970|	0.000000|	
32.432798|	22.394109|	0.000000|	3.692533|	0.000000|	16.834713|	7.106499|	0.000000|	1.682923|	0.000000|	
32.342162|	22.303569|	0.000000|	3.691642|	0.000000|	16.818751|	7.093064|	0.000000|	1.652401|	0.000000|	
32.359717|	22.322071|	0.000000|	3.692268|	0.000000|	16.839369|	7.113413|	0.000000|	1.687130|	0.000000|	
32.336108|	22.304473|	0.000000|	3.692440|	0.000000|	16.820856|	7.094815|	0.000000|	1.657333|	0.000000|	
32.353922|	22.318677|	0.000000|	3.673542|	0.000000|	16.841713|	7.112519|	0.000000|	1.694937|	0.000000|	
32.121035|	22.137238|	0.000000|	3.637791|	0.000000|	16.738251|	7.061123|	0.000000|	1.670743|	0.000000|	
32.259607|	22.226830|	0.000000|	3.673805|	0.000000|	16.822455|	7.096962|	0.000000|	1.660985|	0.000000|	
32.559991|	22.524068|	0.000000|	3.696489|	0.000000|	16.837034|	7.108849|	0.000000|	1.693695|	0.000000|	
32.319830|	22.282668|	0.000000|	3.692700|	0.000000|	16.827939|	7.101187|	0.000000|	1.627875|	0.000000|	
32.315738|	22.282609|	0.000000|	3.655328|	0.000000|	16.835141|	7.108211|	0.000000|	1.701319|	0.000000|	
32.262108|	22.213209|	0.000000|	3.693468|	0.000000|	16.822522|	7.097721|	0.000000|	1.672545|	0.000000|	
32.084258|	22.096093|	0.000000|	3.655517|	0.000000|	16.818950|	7.094356|	0.000000|	1.654823|	0.000000|	
32.264528|	22.223506|	0.000000|	3.678952|	0.000000|	16.831926|	7.106945|	0.000000|	1.653257|	0.000000|	
32.390157|	22.339737|	0.000000|	3.673375|	0.000000|	16.827322|	7.100610|	0.000000|	1.631056|	0.000000|	
32.306194|	22.248320|	0.000000|	3.674106|	0.000000|	16.834638|	7.105432|	0.000000|	1.670588|	0.000000|	
32.473223|	22.422360|	0.000000|	3.692735|	0.000000|	16.751916|	7.071323|	0.000000|	1.656626|	0.000000|	
32.274401|	22.226522|	0.000000|	3.673828|	0.000000|	16.820502|	7.093444|	0.000000|	1.653014|	0.000000|	
32.138437|	22.148096|	0.000000|	3.637674|	0.000000|	16.842678|	7.114016|	0.000000|	1.630210|	0.000000|	
32.266372|	22.226204|	0.000000|	3.654529|	0.000000|	16.821539|	7.094660|	0.000000|	1.640742|	0.000000|	
32.312322|	22.273558|	0.000000|	3.599096|	0.000000|	16.851115|	7.122522|	0.000000|	1.664981|	0.000000|	
32.241860|	22.202739|	0.000000|	3.654788|	0.000000|	16.822084|	7.095720|	0.000000|	1.690161|	0.000000|	
32.217384|	22.186412|	0.000000|	3.514760|	0.000000|	16.826910|	7.098719|	0.000000|	1.671540|	0.000000|	
32.326637|	22.289571|	0.000000|	3.696035|	0.000000|	16.833531|	7.105121|	0.000000|	1.668871|	0.000000|	
33.215250|	23.174292|	0.000000|	3.628332|	0.000000|	16.752524|	7.071104|	0.000000|	1.661881|	0.000000|	
32.971562|	22.981279|	0.000000|	3.659750|	0.000000|	16.837033|	7.109923|	0.000000|	1.662166|	0.000000|	
33.107464|	23.065993|	0.000000|	3.657667|	0.000000|	16.824772|	7.098762|	0.000000|	1.665510|	0.000000|	
33.138639|	23.082159|	0.000000|	3.622935|	0.000000|	16.825386|	7.097640|	0.000000|	1.696358|	0.000000|	
32.519733|	22.472329|	0.000000|	3.655993|	0.000000|	16.836752|	7.109403|	0.000000|	1.649086|	0.000000|	
32.289292|	22.231899|	0.000000|	3.654638|	0.000000|	16.825811|	7.099602|	0.000000|	1.660931|	0.000000|	
32.321187|	22.265475|	0.000000|	3.623802|	0.000000|	16.832667|	7.105316|	0.000000|	1.651715|	0.000000|	
32.685332|	22.674858|	0.000000|	3.629176|	0.000000|	16.829378|	7.101591|	0.000000|	1.654214|	0.000000|	
33.057630|	23.005459|	0.000000|	3.635936|	0.000000|	16.824777|	7.095855|	0.000000|	1.684015|	0.000000|	
33.054848|	23.011380|	0.000000|	3.648246|	0.000000|	16.836340|	7.110194|	0.000000|	1.681945|	0.000000|	
33.060140|	23.012161|	0.000000|	3.676391|	0.000000|	16.733761|	7.056098|	0.000000|	1.661452|	0.000000|	
33.116176|	23.062590|	0.000000|	3.641437|	0.000000|	16.849216|	7.121924|	0.000000|	1.682272|	0.000000|	
32.319864|	22.257362|	0.000000|	3.622968|	0.000000|	16.820318|	7.094065|	0.000000|	1.681917|	0.000000|	
32.321458|	22.250410|	0.000000|	3.618207|	0.000000|	16.830332|	7.102418|	0.000000|	1.662775|	0.000000|	
32.207599|	22.199342|	0.000000|	3.658233|	0.000000|	16.833506|	7.105499|	0.000000|	1.669162|	0.000000|	
32.377419|	22.324035|	0.000000|	3.654064|	0.000000|	17.250743|	7.520014|	0.000000|	1.691017|	0.000000|	
32.419214|	22.366940|	0.000000|	3.654281|	0.000000|	16.872431|	7.145401|	0.000000|	1.664060|	0.000000|	
32.351189|	22.297406|	0.000000|	3.674600|	0.000000|	16.827643|	7.100549|	0.000000|	1.670455|	0.000000|	
32.289486|	22.232349|	0.000000|	3.673973|	0.000000|	16.741339|	7.061988|	0.000000|	1.652512|	0.000000|	
32.139229|	22.139488|	0.000000|	3.638846|	0.000000|	16.839732|	7.111026|	0.000000|	1.657637|	0.000000|	
32.243605|	22.199913|	0.000000|	3.693181|	0.000000|	16.821235|	7.095619|	0.000000|	1.676894|	0.000000|	
32.288221|	22.239333|	0.000000|	3.654850|	0.000000|	16.839054|	7.111145|	0.000000|	1.667619|	0.000000|	
32.262032|	22.210186|	0.000000|	3.691889|	0.000000|	17.221307|	7.494628|	0.000000|	1.694253|	0.000000|	
32.287428|	22.242571|	0.000000|	3.667541|	0.000000|	16.831320|	7.103561|	0.000000|	1.641304|	0.000000|	
32.320428|	22.267985|	0.000000|	3.624031|	0.000000|	16.851009|	7.123508|	0.000000|	1.722749|	0.000000|	
32.283497|	22.237215|	0.000000|	3.655729|	0.000000|	16.746016|	7.100644|	0.000000|	1.699043|	0.000000|	
32.155905|	22.161355|	0.000000|	3.593825|	0.000000|	16.923950|	7.114176|	0.000000|	1.672815|	0.000000|	
32.271166|	22.224179|	0.000000|	3.655609|	0.000000|	16.742138|	7.063713|	0.000000|	1.683152|	0.000000|	
32.228070|	22.182289|	0.000000|	3.659205|	0.000000|	16.826724|	7.102764|	0.000000|	1.643459|	0.000000|	
32.257465|	22.197199|	0.000000|	3.684217|	0.000000|	16.837681|	7.110422|	0.000000|	1.664109|	0.000000|	
32.345123|	22.286694|	0.000000|	3.654697|	0.000000|	17.704252|	7.977987|	0.000000|	1.692025|	0.000000|	
32.344060|	22.290955|	0.000000|	3.655610|	0.000000|	17.502737|	7.772350|	0.000000|	1.697049|	0.000000|	
32.225041|	22.176687|	0.000000|	3.656083|	0.000000|	17.499007|	7.770653|	0.000000|	1.698533|	0.000000|	
32.059254|	22.061271|	0.000000|	3.610205|	0.000000|	17.489753|	7.759698|	0.000000|	1.675253|	0.000000|	
32.247156|	22.195909|	0.000000|	3.634555|	0.000000|	17.423359|	7.741751|	0.000000|	1.656172|	0.000000|	
32.293638|	22.231855|	0.000000|	3.655372|	0.000000|	17.489557|	7.760566|	0.000000|	1.628706|	0.000000|	
32.329383|	22.278473|	0.000000|	3.673399|	0.000000|	17.128420|	7.399482|	0.000000|	1.677727|	0.000000|	
32.287462|	22.234004|	0.000000|	3.673427|	0.000000|	17.253445|	7.524623|	0.000000|	1.657420|	0.000000|	
32.244019|	22.196521|	0.000000|	3.654530|	0.000000|	16.822192|	7.095584|	0.000000|	1.633624|	0.000000|	
32.136798|	22.139673|	0.000000|	3.552980|	0.000000|	16.836544|	7.109314|	0.000000|	1.635950|	0.000000|	
32.294080|	22.242196|	0.000000|	3.618134|	0.000000|	16.825192|	7.096262|	0.000000|	1.612186|	0.000000|	
32.376552|	22.319840|	0.000000|	3.673937|	0.000000|	16.868207|	7.139946|	0.000000|	1.647275|	0.000000|	
32.555705|	22.502034|	0.000000|	3.674932|	0.000000|	16.740727|	7.063990|	0.000000|	1.659894|	0.000000|	
32.272459|	22.209384|	0.000000|	3.692061|	0.000000|	16.851842|	7.124428|	0.000000|	1.617819|	0.000000|	
32.267392|	22.206848|	0.000000|	3.693411|	0.000000|	16.837794|	7.110933|	0.000000|	1.645187|	0.000000|	
32.131952|	22.122694|	0.000000|	3.617497|	0.000000|	17.208542|	7.479822|	0.000000|	1.631937|	0.000000|	
32.373845|	22.309670|	0.000000|	3.673801|	0.000000|	16.834903|	7.108619|	0.000000|	1.619841|	0.000000|	
32.251795|	22.179760|	0.000000|	3.673404|	0.000000|	16.825383|	7.098007|	0.000000|	1.648764|	0.000000|	
32.180832|	22.110506|	0.000000|	3.692648|	0.000000|	16.822657|	7.096140|	0.000000|	1.657098|	0.000000|	
32.254041|	22.183448|	0.000000|	3.636423|	0.000000|	16.834792|	7.107108|	0.000000|	1.640820|	0.000000|	
32.189096|	22.120762|	0.000000|	3.655137|	0.000000|	16.824663|	7.098547|	0.000000|	1.611203|	0.000000|	
32.264911|	22.194767|	0.000000|	3.636511|	0.000000|	16.744186|	7.067474|	0.000000|	1.621613|	0.000000|	
32.184294|	22.160598|	0.000000|	3.654798|	0.000000|	17.207294|	7.480207|	0.000000|	1.597860|	0.000000|	
32.373019|	22.305044|	0.000000|	3.581157|	0.000000|	16.832131|	7.104002|	0.000000|	1.648292|	0.000000|	
32.286543|	22.219345|	0.000000|	3.674041|	0.000000|	16.839037|	7.112601|	0.000000|	1.616579|	0.000000|	
32.265082|	22.198703|	0.000000|	3.599896|	0.000000|	16.824973|	7.097167|	0.000000|	1.641591|	0.000000|	
32.347601|	22.275709|	0.000000|	3.664847|	0.000000|	16.852215|	7.126267|	0.000000|	1.637832|	0.000000|	
32.222291|	22.155052|	0.000000|	3.655454|	0.000000|	16.820931|	7.094848|	0.000000|	1.587225|	0.000000|	
32.038047|	22.024316|	0.000000|	3.655190|	0.000000|	16.829624|	7.100699|	0.000000|	1.648145|	0.000000|	
32.312537|	22.242654|	0.000000|	3.691981|	0.000000|	16.752912|	7.073815|	0.000000|	1.625171|	0.000000|	
32.307439|	22.232933|	0.000000|	3.674368|	0.000000|	17.180756|	7.454165|	0.000000|	1.637874|	0.000000|	
32.298951|	22.231247|	0.000000|	3.654868|	0.000000|	16.832646|	7.105864|	0.000000|	1.662496|	0.000000|	
32.224730|	22.156070|	0.000000|	3.695140|	0.000000|	16.833351|	7.104248|	0.000000|	1.655447|	0.000000|	
32.288370|	22.215732|	0.000000|	3.674036|	0.000000|	16.822837|	7.095382|	0.000000|	1.635491|	0.000000|	
32.120313|	22.102197|	0.000000|	3.674512|	0.000000|	16.839079|	7.111182|	0.000000|	1.670219|	0.000000|	
32.194545|	22.130935|	0.000000|	3.600048|	0.000000|	16.825468|	7.098908|	0.000000|	1.635761|	0.000000|	
32.205393|	22.137674|	0.000000|	3.618415|	0.000000|	16.749149|	7.069867|	0.000000|	1.644493|	0.000000|	
32.185300|	22.128265|	0.000000|	3.617550|	0.000000|	16.881087|	7.153431|	0.000000|	1.616531|	0.000000|	
32.256329|	22.185048|	0.000000|	3.637444|	0.000000|	17.269862|	7.542159|	0.000000|	1.632962|	0.000000|	
32.301394|	22.237700|	0.000000|	3.657113|	0.000000|	16.840346|	7.114000|	0.000000|	1.650557|	0.000000|	
32.271605|	22.216533|	0.000000|	3.617951|	0.000000|	16.823185|	7.095117|	0.000000|	1.652282|	0.000000|	
32.139642|	22.127619|	0.000000|	3.673560|	0.000000|	16.836423|	7.109136|	0.000000|	1.634462|	0.000000|	
32.175210|	22.107383|	0.000000|	3.693141|	0.000000|	16.821351|	7.095142|	0.000000|	1.620529|	0.000000|	
32.206194|	22.141325|	0.000000|	3.637065|	0.000000|	16.824939|	7.097954|	0.000000|	1.596633|	0.000000|	
32.260934|	22.197480|	0.000000|	3.562131|	0.000000|	16.840467|	7.112385|	0.000000|	1.639798|	0.000000|	
32.265794|	22.206036|	0.000000|	3.692974|	0.000000|	17.146735|	7.419369|	0.000000|	1.671006|	0.000000|	
32.266111|	22.201151|	0.000000|	3.636405|	0.000000|	16.761583|	7.083771|	0.000000|	1.662161|	0.000000|	
32.084904|	22.070783|	0.000000|	3.637492|	0.000000|	16.829881|	7.102239|	0.000000|	1.655102|	0.000000|	
32.207598|	22.146424|	0.000000|	3.672721|	0.000000|	16.830296|	7.104485|	0.000000|	1.625054|	0.000000|	
32.252359|	22.189845|	0.000000|	3.662310|	0.000000|	16.830831|	7.102233|	0.000000|	1.637247|	0.000000|	
32.250244|	22.190517|	0.000000|	3.617018|	0.000000|	16.827871|	7.101039|	0.000000|	1.662652|	0.000000|	
32.284649|	22.223994|	0.000000|	3.673871|	0.000000|	16.834808|	7.107318|	0.000000|	1.639404|	0.000000|	
32.298726|	22.242010|	0.000000|	3.592919|	0.000000|	16.823360|	7.098438|	0.000000|	1.629537|	0.000000|	
32.361811|	22.301619|	0.000000|	3.599693|	0.000000|	17.800274|	8.072027|	0.000000|	1.641147|	0.000000|	
32.087805|	22.074780|	0.000000|	3.563136|	0.000000|	17.412017|	7.732695|	0.000000|	1.618639|	0.000000|	
32.240726|	22.176519|	0.000000|	3.641113|	0.000000|	17.491788|	7.761590|	0.000000|	1.629263|	0.000000|	
32.397765|	22.330218|	0.000000|	3.691315|	0.000000|	17.508414|	7.779830|	0.000000|	1.623180|	0.000000|	
32.354396|	22.290860|	0.000000|	3.637409|	0.000000|	17.485830|	7.756075|	0.000000|	1.652388|	0.000000|	
32.294211|	22.234965|	0.000000|	3.633867|	0.000000|	17.488078|	7.760104|	0.000000|	1.603559|	0.000000|	
32.217831|	22.156919|	0.000000|	3.582085|	0.000000|	16.830495|	7.102428|	0.000000|	1.647805|	0.000000|	
32.365764|	22.303158|	0.000000|	3.613665|	0.000000|	17.223013|	7.494554|	0.000000|	1.660386|	0.000000|	
32.156090|	22.139331|	0.000000|	3.597997|	0.000000|	16.751849|	7.073652|	0.000000|	1.618416|	0.000000|	
32.279007|	22.230285|	0.000000|	3.387055|	0.000000|	16.823595|	7.098129|	0.000000|	1.637381|	0.000000|	
32.353900|	22.290900|	0.000000|	3.669861|	0.000000|	16.840387|	7.112460|	0.000000|	1.622892|	0.000000|	
32.366985|	22.307129|	0.000000|	3.544208|	0.000000|	16.826525|	7.098386|	0.000000|	1.634987|	0.000000|	
32.343116|	22.282252|	0.000000|	3.539387|	0.000000|	16.860989|	7.133592|	0.000000|	1.627133|	0.000000|	
32.398814|	22.335712|	0.000000|	3.626597|	0.000000|	16.862542|	7.135190|	0.000000|	1.632325|	0.000000|	
