Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
20.150914|	10.380350|	0.000000|	1.862798|	0.000000|	16.812297|	7.134846|	0.000000|	1.526400|	0.000000|	
18.584269|	8.825180|	0.000000|	1.963573|	0.000000|	16.768048|	7.103712|	0.000000|	1.499925|	0.000000|	
23.939932|	14.164272|	0.000000|	1.983996|	0.000000|	16.787198|	7.119544|	0.000000|	1.559410|	0.000000|	
32.090770|	22.334149|	0.000000|	1.979760|	0.000000|	16.790859|	7.113337|	0.000000|	1.653256|	0.000000|	
32.288217|	22.484066|	0.000000|	1.991107|	0.000000|	16.700690|	7.073221|	0.000000|	1.673618|	0.000000|	
7.564626|	4.417223|	0.000000|	0.930451|	0.000000|	4.879703|	1.757977|	0.000000|	0.758742|	0.000000|	
2.826374|	0.767080|	0.000000|	0.764946|	0.000000|	2.762462|	0.723029|	0.000000|	0.567894|	0.000000|	
2.575846|	0.700935|	0.000000|	0.755720|	0.000000|	2.537577|	0.680389|	0.000000|	0.568235|	0.000000|	
2.687917|	0.713822|	0.000000|	0.698454|	0.000000|	2.656033|	0.700813|	0.000000|	0.562187|	0.000000|	
3.218353|	0.901780|	0.000000|	0.721168|	0.000000|	3.191956|	0.896684|	0.000000|	0.628803|	0.000000|	
2.792474|	0.739265|	0.000000|	0.597134|	0.000000|	2.773076|	0.742078|	0.000000|	0.566700|	0.000000|	
10.334121|	4.484607|	0.000000|	1.188530|	0.000000|	9.706144|	3.905637|	0.000000|	1.038938|	0.000000|	
13.290744|	5.691074|	0.000000|	1.442113|	0.000000|	13.044986|	5.508626|	0.000000|	1.245278|	0.000000|	
2.507415|	0.699994|	0.000000|	0.561361|	0.000000|	2.473486|	0.684695|	0.000000|	0.576276|	0.000000|	
2.647822|	0.695279|	0.000000|	0.535655|	0.000000|	2.612516|	0.679003|	0.000000|	0.553687|	0.000000|	
2.817491|	0.755716|	0.000000|	0.565414|	0.000000|	2.786448|	0.743613|	0.000000|	0.565569|	0.000000|	
2.727894|	0.742512|	0.000000|	0.564874|	0.000000|	2.684146|	0.717940|	0.000000|	0.559394|	0.000000|	
2.306806|	0.628890|	0.000000|	0.543145|	0.000000|	2.395972|	0.648068|	0.000000|	0.551362|	0.000000|	
2.682700|	0.699346|	0.000000|	0.593200|	0.000000|	2.657745|	0.691731|	0.000000|	0.567557|	0.000000|	
16.861366|	7.527611|	0.000000|	1.722522|	0.000000|	15.992914|	6.736388|	0.000000|	1.425556|	0.000000|	
2.836490|	0.764310|	0.000000|	0.712486|	0.000000|	2.800801|	0.746126|	0.000000|	0.536479|	0.000000|	
2.528137|	0.663938|	0.000000|	0.576666|	0.000000|	2.505312|	0.657465|	0.000000|	0.551249|	0.000000|	
2.564191|	0.689970|	0.000000|	0.591361|	0.000000|	2.538779|	0.680006|	0.000000|	0.556967|	0.000000|	
3.042377|	0.847166|	0.000000|	0.609846|	0.000000|	2.988201|	0.812847|	0.000000|	0.570585|	0.000000|	
2.535317|	0.662892|	0.000000|	0.546791|	0.000000|	2.503210|	0.649349|	0.000000|	0.552421|	0.000000|	
