Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
26.445919|	16.645326|	0.000000|	1.987156|	0.000000|	16.806256|	7.129333|	0.000000|	1.625825|	0.000000|	
18.596397|	8.814914|	0.000000|	1.983833|	0.000000|	16.685934|	7.068159|	0.000000|	1.494378|	0.000000|	
18.607364|	8.815841|	0.000000|	1.976385|	0.000000|	16.770028|	7.102190|	0.000000|	1.468192|	0.000000|	
31.277885|	21.469779|	0.000000|	1.969705|	0.000000|	16.777785|	7.112471|	0.000000|	1.599317|	0.000000|	
32.246706|	22.420437|	0.000000|	1.978970|	0.000000|	16.791668|	7.110101|	0.000000|	1.607282|	0.000000|	
7.111836|	3.991801|	0.000000|	0.964473|	0.000000|	4.878874|	1.705743|	0.000000|	0.731295|	0.000000|	
4.801895|	1.867337|	0.000000|	0.933516|	0.000000|	4.504344|	1.434708|	0.000000|	0.697302|	0.000000|	
2.501350|	0.689921|	0.000000|	0.758579|	0.000000|	2.452566|	0.662598|	0.000000|	0.559841|	0.000000|	
2.643121|	0.726351|	0.000000|	0.737233|	0.000000|	2.823526|	0.756178|	0.000000|	0.568387|	0.000000|	
2.502927|	0.695217|	0.000000|	0.779903|	0.000000|	2.646506|	0.729686|	0.000000|	0.574617|	0.000000|	
2.776974|	0.755705|	0.000000|	0.775941|	0.000000|	2.795918|	0.749083|	0.000000|	0.579868|	0.000000|	
2.750081|	0.746182|	0.000000|	0.769999|	0.000000|	2.708916|	0.724500|	0.000000|	0.573538|	0.000000|	
3.676045|	1.062095|	0.000000|	0.784756|	0.000000|	3.747339|	1.073734|	0.000000|	0.658758|	0.000000|	
2.748291|	0.742367|	0.000000|	0.771055|	0.000000|	2.837158|	0.766407|	0.000000|	0.549490|	0.000000|	
17.078362|	7.631007|	0.000000|	1.799222|	0.000000|	16.303207|	6.886517|	0.000000|	1.449427|	0.000000|	
4.599470|	1.669891|	0.000000|	0.943280|	0.000000|	4.516008|	1.574413|	0.000000|	0.684619|	0.000000|	
2.712193|	0.759781|	0.000000|	0.785943|	0.000000|	2.780119|	0.761905|	0.000000|	0.600047|	0.000000|	
2.681024|	0.736985|	0.000000|	0.760417|	0.000000|	2.748893|	0.738660|	0.000000|	0.568528|	0.000000|	
2.738795|	0.753442|	0.000000|	0.764558|	0.000000|	2.813055|	0.760139|	0.000000|	0.570981|	0.000000|	
2.458631|	0.693895|	0.000000|	0.750795|	0.000000|	2.527179|	0.694199|	0.000000|	0.566997|	0.000000|	
2.910449|	0.851969|	0.000000|	0.725978|	0.000000|	2.931068|	0.834467|	0.000000|	0.578680|	0.000000|	
4.354151|	1.656301|	0.000000|	0.883248|	0.000000|	4.016402|	1.313918|	0.000000|	0.674197|	0.000000|	
2.551992|	0.712146|	0.000000|	0.765269|	0.000000|	2.724381|	0.732922|	0.000000|	0.564264|	0.000000|	
2.570518|	0.730131|	0.000000|	0.802947|	0.000000|	2.672097|	0.765207|	0.000000|	0.576207|	0.000000|	
2.417323|	0.687378|	0.000000|	0.760729|	0.000000|	2.591108|	0.725502|	0.000000|	0.581544|	0.000000|	
