Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
40.043453|	29.723819|	0.000000|	5.237876|	0.000000|	16.804707|	7.123782|	0.000000|	1.686075|	0.000000|	
40.058728|	29.731477|	0.000000|	5.258754|	0.000000|	16.795705|	7.107859|	0.000000|	1.716314|	0.000000|	
40.107860|	29.771343|	0.000000|	5.269142|	0.000000|	16.807285|	7.120359|	0.000000|	1.707443|	0.000000|	
40.087034|	29.750057|	0.000000|	5.311303|	0.000000|	16.803742|	7.113299|	0.000000|	1.708535|	0.000000|	
39.964179|	29.647890|	0.000000|	5.264434|	0.000000|	16.807086|	7.115142|	0.000000|	1.699553|	0.000000|	
39.836920|	29.530886|	0.000000|	5.115651|	0.000000|	16.796737|	7.108783|	0.000000|	1.699381|	0.000000|	
40.442899|	30.104158|	0.000000|	5.285853|	0.000000|	16.789332|	7.108154|	0.000000|	1.691476|	0.000000|	
40.132091|	29.788785|	0.000000|	5.321229|	0.000000|	16.802478|	7.118897|	0.000000|	1.700334|	0.000000|	
39.910481|	29.772399|	0.000000|	5.241698|	0.000000|	16.785097|	7.099802|	0.000000|	1.701846|	0.000000|	
40.138759|	29.643194|	0.000000|	5.321457|	0.000000|	16.815650|	7.121813|	0.000000|	1.690377|	0.000000|	
40.124214|	29.772933|	0.000000|	5.339387|	0.000000|	16.785716|	7.095817|	0.000000|	1.681843|	0.000000|	
40.134248|	29.786217|	0.000000|	5.293160|	0.000000|	16.796554|	7.101967|	0.000000|	1.701118|	0.000000|	
40.185303|	29.835625|	0.000000|	5.294819|	0.000000|	16.791966|	7.101010|	0.000000|	1.656410|	0.000000|	
40.103538|	29.755383|	0.000000|	5.357878|	0.000000|	16.807822|	7.114934|	0.000000|	1.684766|	0.000000|	
40.720638|	30.389060|	0.000000|	5.262219|	0.000000|	16.807315|	7.112632|	0.000000|	1.707774|	0.000000|	
39.881835|	29.564856|	0.000000|	5.026336|	0.000000|	16.806100|	7.111038|	0.000000|	1.665295|	0.000000|	
40.182822|	29.830605|	0.000000|	5.240648|	0.000000|	16.784733|	7.093371|	0.000000|	1.691376|	0.000000|	
40.221583|	29.868765|	0.000000|	5.267023|	0.000000|	16.715985|	7.071684|	0.000000|	1.657313|	0.000000|	
40.219552|	29.863118|	0.000000|	5.295804|	0.000000|	16.798156|	7.102430|	0.000000|	1.699610|	0.000000|	
40.010185|	29.713434|	0.000000|	5.186473|	0.000000|	16.806168|	7.114953|	0.000000|	1.673287|	0.000000|	
40.203674|	29.850334|	0.000000|	5.331012|	0.000000|	16.789292|	7.101374|	0.000000|	1.691360|	0.000000|	
40.425665|	30.069044|	0.000000|	5.312764|	0.000000|	16.803120|	7.109638|	0.000000|	1.710413|	0.000000|	
40.273853|	29.917633|	0.000000|	5.266842|	0.000000|	16.806420|	7.123653|	0.000000|	1.707873|	0.000000|	
40.254328|	29.899839|	0.000000|	5.419395|	0.000000|	16.788892|	7.098137|	0.000000|	1.690842|	0.000000|	
40.248600|	29.895862|	0.000000|	5.264888|	0.000000|	16.813785|	7.120773|	0.000000|	1.708233|	0.000000|	
40.262559|	29.905109|	0.000000|	5.316635|	0.000000|	16.781421|	7.092681|	0.000000|	1.682347|	0.000000|	
39.807118|	29.504993|	0.000000|	4.874447|	0.000000|	16.787332|	7.101687|	0.000000|	1.689382|	0.000000|	
40.249883|	29.897001|	0.000000|	5.210311|	0.000000|	16.789093|	7.104073|	0.000000|	1.665433|	0.000000|	
40.243093|	29.895201|	0.000000|	5.323763|	0.000000|	16.798031|	7.109000|	0.000000|	1.692465|	0.000000|	
40.564723|	30.213582|	0.000000|	5.269558|	0.000000|	16.830788|	7.140962|	0.000000|	1.709007|	0.000000|	
40.168929|	29.815090|	0.000000|	5.267030|	0.000000|	16.804441|	7.120283|	0.000000|	1.684819|	0.000000|	
40.038139|	29.737836|	0.000000|	5.211299|	0.000000|	16.781052|	7.095315|	0.000000|	1.675330|	0.000000|	
40.300667|	29.947553|	0.000000|	5.160690|	0.000000|	16.810970|	7.118087|	0.000000|	1.691106|	0.000000|	
40.289993|	29.935893|	0.000000|	5.207877|	0.000000|	16.799373|	7.103843|	0.000000|	1.691536|	0.000000|	
40.116877|	29.762517|	0.000000|	5.296212|	0.000000|	16.724017|	7.115911|	0.000000|	1.708268|	0.000000|	
40.215864|	29.862143|	0.000000|	5.233147|	0.000000|	16.814513|	7.118838|	0.000000|	1.724952|	0.000000|	
