Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
34.325461|	23.913800|	0.000000|	5.444148|	0.000000|	16.810589|	7.104503|	0.000000|	1.706938|	0.000000|	
34.342274|	23.935774|	0.000000|	5.471045|	0.000000|	16.816379|	7.109044|	0.000000|	1.707256|	0.000000|	
34.300416|	23.892939|	0.000000|	5.471115|	0.000000|	16.809121|	7.104594|	0.000000|	1.689956|	0.000000|	
34.339915|	23.925348|	0.000000|	5.514358|	0.000000|	16.817980|	7.111099|	0.000000|	1.699569|	0.000000|	
34.153302|	23.792354|	0.000000|	5.472104|	0.000000|	16.810973|	7.105600|	0.000000|	1.707475|	0.000000|	
34.726838|	24.265758|	0.000000|	5.415192|	0.000000|	16.809347|	7.102860|	0.000000|	1.708449|	0.000000|	
33.989073|	23.672943|	0.000000|	5.103224|	0.000000|	16.832793|	7.120328|	0.000000|	1.707470|	0.000000|	
34.303292|	23.887029|	0.000000|	5.475434|	0.000000|	16.852534|	7.136635|	0.000000|	1.675438|	0.000000|	
34.342144|	23.917954|	0.000000|	5.502090|	0.000000|	16.824716|	7.114245|	0.000000|	1.672894|	0.000000|	
34.324018|	23.908477|	0.000000|	5.472832|	0.000000|	16.723027|	7.062152|	0.000000|	1.672966|	0.000000|	
34.336545|	23.914924|	0.000000|	5.503112|	0.000000|	16.820788|	7.103269|	0.000000|	1.690270|	0.000000|	
34.345699|	23.930081|	0.000000|	5.448359|	0.000000|	16.828226|	7.109463|	0.000000|	1.691018|	0.000000|	
34.735409|	24.328246|	0.000000|	5.503352|	0.000000|	16.826415|	7.108529|	0.000000|	1.698324|	0.000000|	
34.317128|	23.911384|	0.000000|	5.500198|	0.000000|	16.832356|	7.112444|	0.000000|	1.707616|	0.000000|	
34.325401|	23.909289|	0.000000|	5.503980|	0.000000|	16.825064|	7.109720|	0.000000|	1.697381|	0.000000|	
34.163050|	23.803175|	0.000000|	5.531542|	0.000000|	16.815432|	7.100392|	0.000000|	1.698240|	0.000000|	
34.175066|	23.807947|	0.000000|	5.192389|	0.000000|	17.106941|	7.395332|	0.000000|	1.681930|	0.000000|	
34.319957|	23.911171|	0.000000|	5.472592|	0.000000|	17.475939|	7.754018|	0.000000|	1.707513|	0.000000|	
34.355082|	23.949073|	0.000000|	5.528888|	0.000000|	16.829700|	7.112983|	0.000000|	1.672999|	0.000000|	
34.296916|	23.895088|	0.000000|	5.475119|	0.000000|	16.817328|	7.102417|	0.000000|	1.689843|	0.000000|	
35.131862|	24.733656|	0.000000|	5.458195|	0.000000|	16.814813|	7.100474|	0.000000|	1.728369|	0.000000|	
34.461264|	24.051250|	0.000000|	5.424136|	0.000000|	16.831900|	7.120112|	0.000000|	1.691408|	0.000000|	
34.338488|	23.924654|	0.000000|	5.531542|	0.000000|	16.811477|	7.098112|	0.000000|	1.707454|	0.000000|	
34.380006|	23.959815|	0.000000|	5.473666|	0.000000|	16.827518|	7.117456|	0.000000|	1.689608|	0.000000|	
34.329191|	23.911375|	0.000000|	5.503126|	0.000000|	16.804542|	7.092825|	0.000000|	1.716195|	0.000000|	
34.170529|	23.802185|	0.000000|	5.390555|	0.000000|	16.732549|	7.070010|	0.000000|	1.690344|	0.000000|	
34.360140|	23.936763|	0.000000|	5.529755|	0.000000|	16.820484|	7.109739|	0.000000|	1.707699|	0.000000|	
34.761169|	24.342335|	0.000000|	5.378455|	0.000000|	16.808706|	7.101637|	0.000000|	1.715795|	0.000000|	
34.757169|	24.346508|	0.000000|	5.510336|	0.000000|	16.817779|	7.110820|	0.000000|	1.724698|	0.000000|	
34.151139|	23.779544|	0.000000|	5.106196|	0.000000|	16.801825|	7.094152|	0.000000|	1.673045|	0.000000|	
34.336131|	23.909294|	0.000000|	5.446664|	0.000000|	16.811825|	7.102487|	0.000000|	1.690222|	0.000000|	
34.353792|	23.938656|	0.000000|	5.445840|	0.000000|	16.815048|	7.108692|	0.000000|	1.663536|	0.000000|	
34.326834|	23.913211|	0.000000|	5.502662|	0.000000|	16.805884|	7.099410|	0.000000|	1.698665|	0.000000|	
34.376075|	23.955808|	0.000000|	5.476643|	0.000000|	16.814320|	7.106633|	0.000000|	1.707622|	0.000000|	
34.213259|	23.839002|	0.000000|	5.419345|	0.000000|	16.822769|	7.115175|	0.000000|	1.698115|	0.000000|	
34.570963|	24.143716|	0.000000|	5.472825|	0.000000|	16.804143|	7.096239|	0.000000|	1.682477|	0.000000|	
34.387570|	23.966782|	0.000000|	5.498637|	0.000000|	16.823194|	7.117787|	0.000000|	1.716504|	0.000000|	
34.356602|	23.944666|	0.000000|	5.418650|	0.000000|	16.820530|	7.158310|	0.000000|	1.700687|	0.000000|	
34.396096|	23.978885|	0.000000|	5.446328|	0.000000|	16.838420|	7.126686|	0.000000|	1.706540|	0.000000|	
34.346280|	23.920092|	0.000000|	5.498555|	0.000000|	16.813736|	7.100275|	0.000000|	1.698689|	0.000000|	
34.334684|	23.920000|	0.000000|	5.499885|	0.000000|	16.819953|	7.107121|	0.000000|	1.682592|	0.000000|	
34.385776|	23.971512|	0.000000|	5.526990|	0.000000|	16.829767|	7.114729|	0.000000|	1.689803|	0.000000|	
34.698948|	24.287455|	0.000000|	5.448923|	0.000000|	16.820874|	7.106718|	0.000000|	1.702471|	0.000000|	
34.561336|	24.327710|	0.000000|	5.439316|	0.000000|	16.812571|	7.107817|	0.000000|	1.698793|	0.000000|	
34.338076|	23.804219|	0.000000|	5.417061|	0.000000|	16.809301|	7.094778|	0.000000|	1.690807|	0.000000|	
34.324621|	23.910433|	0.000000|	5.473100|	0.000000|	16.807246|	7.097700|	0.000000|	1.699190|	0.000000|	
34.255114|	23.869521|	0.000000|	5.346417|	0.000000|	16.820517|	7.106025|	0.000000|	1.672747|	0.000000|	
34.292259|	23.888219|	0.000000|	5.323976|	0.000000|	16.809976|	7.100005|	0.000000|	1.689880|	0.000000|	
34.397479|	23.978984|	0.000000|	5.502554|	0.000000|	16.821629|	7.107121|	0.000000|	1.690200|	0.000000|	
34.345262|	23.916966|	0.000000|	5.475142|	0.000000|	16.810484|	7.097424|	0.000000|	1.707528|	0.000000|	
34.994999|	24.580227|	0.000000|	5.428537|	0.000000|	16.813313|	7.094598|	0.000000|	1.699708|	0.000000|	
34.424062|	23.996177|	0.000000|	5.519592|	0.000000|	16.825012|	7.110887|	0.000000|	1.689852|	0.000000|	
34.353392|	23.926965|	0.000000|	5.418572|	0.000000|	16.809521|	7.092172|	0.000000|	1.663932|	0.000000|	
34.232239|	23.852955|	0.000000|	5.472708|	0.000000|	16.826013|	7.109376|	0.000000|	1.682033|	0.000000|	
34.386439|	23.952598|	0.000000|	5.448649|	0.000000|	16.735638|	7.070217|	0.000000|	1.698139|	0.000000|	
34.398675|	23.967903|	0.000000|	5.503678|	0.000000|	16.819849|	7.098421|	0.000000|	1.690341|	0.000000|	
34.395424|	23.970918|	0.000000|	5.528355|	0.000000|	16.826123|	7.113212|	0.000000|	1.681525|	0.000000|	
34.605232|	24.179358|	0.000000|	5.480184|	0.000000|	16.812082|	7.098428|	0.000000|	1.688654|	0.000000|	
34.440759|	24.017286|	0.000000|	5.517344|	0.000000|	16.814626|	7.108604|	0.000000|	1.707161|	0.000000|	
34.384441|	23.959603|	0.000000|	5.477360|	0.000000|	16.802606|	7.094054|	0.000000|	1.682519|	0.000000|	
34.377946|	23.955784|	0.000000|	5.501526|	0.000000|	16.804228|	7.099568|	0.000000|	1.656879|	0.000000|	
34.405863|	23.986198|	0.000000|	5.474475|	0.000000|	16.811751|	7.104885|	0.000000|	1.690081|	0.000000|	
34.193615|	23.819961|	0.000000|	5.445379|	0.000000|	16.807810|	7.100670|	0.000000|	1.698221|	0.000000|	
34.361543|	23.930869|	0.000000|	5.498322|	0.000000|	16.809231|	7.101465|	0.000000|	1.691432|	0.000000|	
34.351866|	23.925792|	0.000000|	5.447639|	0.000000|	16.803582|	7.099000|	0.000000|	1.682032|	0.000000|	
35.007876|	24.585362|	0.000000|	5.473011|	0.000000|	16.807371|	7.097754|	0.000000|	1.732750|	0.000000|	
34.415914|	23.985210|	0.000000|	5.444789|	0.000000|	16.819571|	7.108179|	0.000000|	1.690182|	0.000000|	
34.417790|	23.989010|	0.000000|	5.470018|	0.000000|	16.727821|	7.063673|	0.000000|	1.681870|	0.000000|	
34.383097|	23.964091|	0.000000|	5.471935|	0.000000|	16.821642|	7.109186|	0.000000|	1.681777|	0.000000|	
34.134317|	23.758817|	0.000000|	5.178122|	0.000000|	16.812413|	7.097254|	0.000000|	1.715231|	0.000000|	
34.374773|	23.949706|	0.000000|	5.470436|	0.000000|	16.818973|	7.107752|	0.000000|	1.698886|	0.000000|	
20.344356|	13.362442|	0.000000|	3.212794|	0.000000|	10.925466|	4.326214|	0.000000|	1.227279|	0.000000|	
5.264100|	2.191617|	0.000000|	0.690306|	0.000000|	4.373268|	1.373155|	0.000000|	0.714276|	0.000000|	
11.876481|	6.003228|	0.000000|	1.190883|	0.000000|	9.566437|	3.812199|	0.000000|	1.043168|	0.000000|	
4.709334|	1.362012|	0.000000|	0.674429|	0.000000|	4.539459|	1.270568|	0.000000|	0.693671|	0.000000|	
3.165508|	0.862511|	0.000000|	0.586491|	0.000000|	3.071474|	0.820897|	0.000000|	0.611068|	0.000000|	
3.032895|	0.801525|	0.000000|	0.561745|	0.000000|	2.951851|	0.770319|	0.000000|	0.582517|	0.000000|	
3.286544|	0.861617|	0.000000|	0.572410|	0.000000|	3.233585|	0.861548|	0.000000|	0.578803|	0.000000|	
2.910892|	0.793405|	0.000000|	0.556173|	0.000000|	2.832070|	0.762818|	0.000000|	0.578772|	0.000000|	
2.954468|	0.765361|	0.000000|	0.562741|	0.000000|	2.878610|	0.737969|	0.000000|	0.574764|	0.000000|	
