Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
36.382823|	26.411785|	0.000000|	3.424908|	0.000000|	16.832884|	7.159048|	0.000000|	1.635259|	0.000000|	
37.118350|	27.151789|	0.000000|	3.435388|	0.000000|	16.847610|	7.173384|	0.000000|	1.632087|	0.000000|	
36.990188|	27.038401|	0.000000|	3.212305|	0.000000|	16.849772|	7.173185|	0.000000|	1.612165|	0.000000|	
36.923849|	26.962308|	0.000000|	3.442163|	0.000000|	16.902113|	7.225654|	0.000000|	1.596162|	0.000000|	
36.247199|	26.324668|	0.000000|	3.425025|	0.000000|	16.796490|	7.160581|	0.000000|	1.596341|	0.000000|	
36.420389|	26.446756|	0.000000|	3.390398|	0.000000|	16.916963|	7.190682|	0.000000|	1.591965|	0.000000|	
36.443522|	26.465759|	0.000000|	3.390502|	0.000000|	16.724059|	7.091836|	0.000000|	1.585896|	0.000000|	
36.453672|	26.481170|	0.000000|	3.424607|	0.000000|	16.830469|	7.150080|	0.000000|	1.586614|	0.000000|	
36.704332|	26.732677|	0.000000|	3.392857|	0.000000|	16.822458|	7.143123|	0.000000|	1.625975|	0.000000|	
36.482207|	26.519885|	0.000000|	3.425243|	0.000000|	16.860926|	7.181108|	0.000000|	1.558238|	0.000000|	
36.238002|	26.321163|	0.000000|	3.390677|	0.000000|	16.836275|	7.155210|	0.000000|	1.592979|	0.000000|	
36.442246|	26.474469|	0.000000|	3.425136|	0.000000|	16.832375|	7.150384|	0.000000|	1.593315|	0.000000|	
36.499774|	26.538401|	0.000000|	3.228761|	0.000000|	16.851434|	7.169951|	0.000000|	1.620167|	0.000000|	
36.446186|	26.482733|	0.000000|	3.424988|	0.000000|	16.820209|	7.142997|	0.000000|	1.563514|	0.000000|	
36.461665|	26.499746|	0.000000|	3.423694|	0.000000|	16.847677|	7.170707|	0.000000|	1.598259|	0.000000|	
36.442844|	26.477947|	0.000000|	3.443995|	0.000000|	16.747850|	7.120731|	0.000000|	1.589413|	0.000000|	
36.680652|	26.707186|	0.000000|	3.412515|	0.000000|	16.834887|	7.155878|	0.000000|	1.656205|	0.000000|	
36.504422|	26.532213|	0.000000|	3.426664|	0.000000|	16.815489|	7.137364|	0.000000|	1.601273|	0.000000|	
36.262007|	26.336751|	0.000000|	3.408018|	0.000000|	16.808584|	7.128237|	0.000000|	1.594041|	0.000000|	
36.534766|	26.555232|	0.000000|	3.425859|	0.000000|	16.808190|	7.127837|	0.000000|	1.662264|	0.000000|	
36.458619|	26.476856|	0.000000|	3.443631|	0.000000|	16.809492|	7.128886|	0.000000|	1.599442|	0.000000|	
36.481572|	26.498583|	0.000000|	3.444432|	0.000000|	16.800754|	7.122102|	0.000000|	1.609063|	0.000000|	
36.537063|	26.558485|	0.000000|	3.407928|	0.000000|	16.832050|	7.154407|	0.000000|	1.585010|	0.000000|	
36.731632|	26.748057|	0.000000|	3.427871|	0.000000|	16.804444|	7.126541|	0.000000|	1.633845|	0.000000|	
36.538846|	26.555718|	0.000000|	3.425334|	0.000000|	16.739770|	7.107973|	0.000000|	1.593447|	0.000000|	
36.337483|	26.416350|	0.000000|	3.283849|	0.000000|	16.807651|	7.125719|	0.000000|	1.622818|	0.000000|	
36.494921|	26.512876|	0.000000|	3.420336|	0.000000|	16.792965|	7.109820|	0.000000|	1.595388|	0.000000|	
36.557223|	26.566039|	0.000000|	3.390688|	0.000000|	16.818848|	7.132712|	0.000000|	1.593445|	0.000000|	
36.546416|	26.552272|	0.000000|	3.356558|	0.000000|	16.800212|	7.109661|	0.000000|	1.592749|	0.000000|	
36.564730|	26.578654|	0.000000|	3.407811|	0.000000|	16.819435|	7.129953|	0.000000|	1.603381|	0.000000|	
36.537262|	26.550811|	0.000000|	3.425826|	0.000000|	16.796160|	7.108493|	0.000000|	1.594121|	0.000000|	
37.231267|	27.235985|	0.000000|	3.397752|	0.000000|	16.824814|	7.141722|	0.000000|	1.622997|	0.000000|	
36.476502|	26.541529|	0.000000|	3.376513|	0.000000|	16.716323|	7.089811|	0.000000|	1.612930|	0.000000|	
36.538380|	26.559395|	0.000000|	3.409232|	0.000000|	16.800721|	7.124042|	0.000000|	1.626779|	0.000000|	
36.554054|	26.573658|	0.000000|	3.393336|	0.000000|	16.807182|	7.129080|	0.000000|	1.584494|	0.000000|	
36.568961|	26.587489|	0.000000|	3.425212|	0.000000|	16.805626|	7.129969|	0.000000|	1.563236|	0.000000|	
36.518681|	26.536071|	0.000000|	3.441674|	0.000000|	16.786112|	7.110979|	0.000000|	1.600443|	0.000000|	
36.540503|	26.557822|	0.000000|	3.373389|	0.000000|	16.816387|	7.136160|	0.000000|	1.561658|	0.000000|	
36.665710|	26.874124|	0.000000|	3.393030|	0.000000|	16.916119|	7.235075|	0.000000|	1.621947|	0.000000|	
36.774781|	26.612738|	0.000000|	3.459266|	0.000000|	16.871376|	7.192590|	0.000000|	1.593133|	0.000000|	
36.341006|	26.406655|	0.000000|	3.391138|	0.000000|	16.842330|	7.155122|	0.000000|	1.575503|	0.000000|	
36.571352|	26.578789|	0.000000|	3.422131|	0.000000|	16.814452|	7.127082|	0.000000|	1.559569|	0.000000|	
36.608049|	26.620276|	0.000000|	3.329717|	0.000000|	16.835772|	7.146651|	0.000000|	1.590024|	0.000000|	
36.534587|	26.557620|	0.000000|	3.301578|	0.000000|	16.733112|	7.094254|	0.000000|	1.594082|	0.000000|	
36.609874|	26.613524|	0.000000|	3.425398|	0.000000|	16.837557|	7.158117|	0.000000|	1.582067|	0.000000|	
36.548812|	26.553358|	0.000000|	3.425533|	0.000000|	16.809059|	7.132368|	0.000000|	1.559437|	0.000000|	
36.967271|	27.023707|	0.000000|	3.394483|	0.000000|	16.857994|	7.170521|	0.000000|	1.596109|	0.000000|	
36.818473|	26.827365|	0.000000|	3.427299|	0.000000|	16.816395|	7.136710|	0.000000|	1.561819|	0.000000|	
36.538740|	26.546576|	0.000000|	3.391698|	0.000000|	16.815144|	7.139736|	0.000000|	1.561033|	0.000000|	
36.599540|	26.602615|	0.000000|	3.389981|	0.000000|	16.807713|	7.128212|	0.000000|	1.599497|	0.000000|	
36.558310|	26.557173|	0.000000|	3.408194|	0.000000|	16.809084|	7.127610|	0.000000|	1.585182|	0.000000|	
36.556042|	26.556860|	0.000000|	3.408020|	0.000000|	16.804189|	7.127718|	0.000000|	1.574211|	0.000000|	
36.598510|	26.600885|	0.000000|	3.416027|	0.000000|	16.739157|	7.100789|	0.000000|	1.595420|	0.000000|	
36.773754|	26.776431|	0.000000|	3.412434|	0.000000|	16.809020|	7.125427|	0.000000|	1.591826|	0.000000|	
36.451702|	26.503112|	0.000000|	3.393518|	0.000000|	16.808554|	7.122757|	0.000000|	1.571572|	0.000000|	
36.549223|	26.550136|	0.000000|	3.425500|	0.000000|	16.828692|	7.140059|	0.000000|	1.590182|	0.000000|	
36.537660|	26.533766|	0.000000|	3.374669|	0.000000|	16.801659|	7.120852|	0.000000|	1.582011|	0.000000|	
36.558600|	26.556529|	0.000000|	3.442000|	0.000000|	16.845037|	7.156920|	0.000000|	1.595656|	0.000000|	
36.588611|	26.581476|	0.000000|	3.423871|	0.000000|	16.819701|	7.127053|	0.000000|	1.570908|	0.000000|	
36.595078|	26.590552|	0.000000|	3.424404|	0.000000|	16.839631|	7.146710|	0.000000|	1.600349|	0.000000|	
36.575381|	26.568885|	0.000000|	3.426366|	0.000000|	16.726917|	7.122464|	0.000000|	1.565838|	0.000000|	
36.634406|	26.670898|	0.000000|	3.403037|	0.000000|	16.849741|	7.126030|	0.000000|	1.604227|	0.000000|	
36.609688|	26.598166|	0.000000|	3.425276|	0.000000|	16.850659|	7.165954|	0.000000|	1.607428|	0.000000|	
36.532672|	26.533903|	0.000000|	3.391616|	0.000000|	16.854022|	7.167984|	0.000000|	1.640317|	0.000000|	
36.545733|	26.545637|	0.000000|	3.407897|	0.000000|	16.862775|	7.171460|	0.000000|	1.605854|	0.000000|	
36.546032|	26.556054|	0.000000|	3.297561|	0.000000|	16.835114|	7.147749|	0.000000|	1.610905|	0.000000|	
36.550713|	26.540665|	0.000000|	3.390731|	0.000000|	16.851273|	7.161343|	0.000000|	1.595181|	0.000000|	
36.576811|	26.568459|	0.000000|	3.390372|	0.000000|	16.861038|	7.170750|	0.000000|	1.574106|	0.000000|	
36.378910|	26.416912|	0.000000|	3.408931|	0.000000|	16.873125|	7.179120|	0.000000|	1.586114|	0.000000|	
36.837737|	26.828133|	0.000000|	3.402714|	0.000000|	16.855217|	7.163412|	0.000000|	1.651648|	0.000000|	
36.604893|	26.589265|	0.000000|	3.420327|	0.000000|	16.749026|	7.103906|	0.000000|	1.643895|	0.000000|	
36.607450|	26.589695|	0.000000|	3.441719|	0.000000|	16.840435|	7.145307|	0.000000|	1.611121|	0.000000|	
36.631981|	26.616859|	0.000000|	3.407567|	0.000000|	16.880282|	7.186099|	0.000000|	1.606158|	0.000000|	
36.610340|	26.593328|	0.000000|	3.438228|	0.000000|	16.862474|	7.170223|	0.000000|	1.585891|	0.000000|	
36.642505|	26.623423|	0.000000|	3.442416|	0.000000|	16.851310|	7.165444|	0.000000|	1.595897|	0.000000|	
36.454644|	26.483930|	0.000000|	3.407976|	0.000000|	16.839120|	7.143228|	0.000000|	1.557898|	0.000000|	
37.026094|	27.006835|	0.000000|	3.410123|	0.000000|	16.840567|	7.142269|	0.000000|	1.642252|	0.000000|	
36.644471|	26.619443|	0.000000|	3.389770|	0.000000|	16.823829|	7.128948|	0.000000|	1.581288|	0.000000|	
36.599859|	26.575080|	0.000000|	3.442390|	0.000000|	16.839216|	7.150553|	0.000000|	1.656518|	0.000000|	
36.641982|	26.617138|	0.000000|	3.408429|	0.000000|	16.845210|	7.151235|	0.000000|	1.657701|	0.000000|	
36.579797|	26.560058|	0.000000|	3.425153|	0.000000|	16.769168|	7.120867|	0.000000|	1.616008|	0.000000|	
36.389905|	26.414094|	0.000000|	3.356128|	0.000000|	16.822826|	7.127030|	0.000000|	1.654423|	0.000000|	
36.578971|	26.555493|	0.000000|	3.425788|	0.000000|	16.850765|	7.155023|	0.000000|	1.597030|	0.000000|	
36.549689|	26.527750|	0.000000|	3.441925|	0.000000|	16.836206|	7.146717|	0.000000|	1.615139|	0.000000|	
36.880403|	26.853875|	0.000000|	3.396913|	0.000000|	16.889470|	7.201175|	0.000000|	1.628115|	0.000000|	
36.586405|	26.561304|	0.000000|	3.407805|	0.000000|	16.826177|	7.137556|	0.000000|	1.584304|	0.000000|	
36.615583|	26.585105|	0.000000|	3.424112|	0.000000|	16.800522|	7.111331|	0.000000|	1.623978|	0.000000|	
36.628051|	26.594522|	0.000000|	3.383719|	0.000000|	16.820756|	7.127234|	0.000000|	1.617363|	0.000000|	
36.601174|	26.573104|	0.000000|	3.390906|	0.000000|	16.803944|	7.107565|	0.000000|	1.592147|	0.000000|	
36.446181|	26.467915|	0.000000|	3.392039|	0.000000|	16.733640|	7.092539|	0.000000|	1.570105|	0.000000|	
36.607234|	26.583884|	0.000000|	3.390848|	0.000000|	16.789066|	7.106696|	0.000000|	1.615114|	0.000000|	
37.101115|	27.075992|	0.000000|	3.432862|	0.000000|	16.822030|	7.130940|	0.000000|	1.628427|	0.000000|	
36.788252|	26.767823|	0.000000|	3.391271|	0.000000|	16.808524|	7.119937|	0.000000|	1.593777|	0.000000|	
36.632994|	26.604257|	0.000000|	3.407720|	0.000000|	16.814945|	7.125124|	0.000000|	1.614185|	0.000000|	
36.640191|	26.626483|	0.000000|	3.287848|	0.000000|	16.811657|	7.120141|	0.000000|	1.639128|	0.000000|	
36.637366|	26.619453|	0.000000|	3.425073|	0.000000|	16.800461|	7.109200|	0.000000|	1.615705|	0.000000|	
36.456725|	26.480729|	0.000000|	3.355752|	0.000000|	16.802904|	7.109933|	0.000000|	1.626646|	0.000000|	
36.694179|	26.664114|	0.000000|	3.391746|	0.000000|	16.806783|	7.110077|	0.000000|	1.588002|	0.000000|	
36.650701|	26.622786|	0.000000|	3.442089|	0.000000|	16.722378|	7.075857|	0.000000|	1.642440|	0.000000|	
36.933611|	26.914015|	0.000000|	3.454236|	0.000000|	16.816159|	7.118975|	0.000000|	1.643566|	0.000000|	
36.678183|	26.652966|	0.000000|	3.410437|	0.000000|	16.798661|	7.105450|	0.000000|	1.602860|	0.000000|	
36.645477|	26.613964|	0.000000|	3.442272|	0.000000|	16.800113|	7.101447|	0.000000|	1.627307|	0.000000|	
36.647622|	26.621513|	0.000000|	3.423850|	0.000000|	16.815260|	7.118404|	0.000000|	1.589319|	0.000000|	
36.461673|	26.479640|	0.000000|	3.357668|	0.000000|	16.789106|	7.095603|	0.000000|	1.610130|	0.000000|	
36.646808|	26.623478|	0.000000|	3.410437|	0.000000|	16.812082|	7.116707|	0.000000|	1.603927|	0.000000|	
36.564793|	26.544621|	0.000000|	3.410524|	0.000000|	16.791815|	7.096256|	0.000000|	1.621600|	0.000000|	
37.039970|	27.018087|	0.000000|	3.377654|	0.000000|	16.803829|	7.109288|	0.000000|	1.656509|	0.000000|	
36.664977|	26.634094|	0.000000|	3.407924|	0.000000|	16.722579|	7.074531|	0.000000|	1.585857|	0.000000|	
36.571991|	26.541251|	0.000000|	3.373298|	0.000000|	16.789589|	7.099740|	0.000000|	1.607856|	0.000000|	
36.361733|	26.512293|	0.000000|	3.424871|	0.000000|	16.803545|	7.108882|	0.000000|	1.634329|	0.000000|	
36.583531|	26.420439|	0.000000|	3.424341|	0.000000|	16.789485|	7.096557|	0.000000|	1.580125|	0.000000|	
36.574140|	26.546231|	0.000000|	3.443254|	0.000000|	16.793906|	7.100357|	0.000000|	1.605108|	0.000000|	
36.706761|	26.678482|	0.000000|	3.407720|	0.000000|	16.831385|	7.141035|	0.000000|	1.645094|	0.000000|	
36.560409|	26.536510|	0.000000|	3.444380|	0.000000|	16.806389|	7.110142|	0.000000|	1.624898|	0.000000|	
37.213603|	27.193880|	0.000000|	3.429686|	0.000000|	16.822830|	7.127959|	0.000000|	1.626265|	0.000000|	
36.557137|	26.534462|	0.000000|	3.425303|	0.000000|	16.805513|	7.108315|	0.000000|	1.597611|	0.000000|	
36.534790|	26.510351|	0.000000|	3.373402|	0.000000|	16.705472|	7.093961|	0.000000|	1.590206|	0.000000|	
36.276761|	26.297053|	0.000000|	3.373415|	0.000000|	16.819268|	7.083783|	0.000000|	1.602317|	0.000000|	
36.542764|	26.509995|	0.000000|	3.425083|	0.000000|	16.795453|	7.098039|	0.000000|	1.629102|	0.000000|	
36.631364|	26.600305|	0.000000|	3.396342|	0.000000|	16.822605|	7.122935|	0.000000|	1.634488|	0.000000|	
36.575506|	26.551730|	0.000000|	3.410358|	0.000000|	16.795387|	7.097510|	0.000000|	1.645037|	0.000000|	
36.978067|	26.949346|	0.000000|	3.459614|	0.000000|	16.808560|	7.109182|	0.000000|	1.656383|	0.000000|	
36.515600|	26.674849|	0.000000|	3.401746|	0.000000|	16.809661|	7.108828|	0.000000|	1.637917|	0.000000|	
36.606403|	26.442491|	0.000000|	3.439536|	0.000000|	16.859665|	7.161356|	0.000000|	1.619087|	0.000000|	
36.573114|	26.555660|	0.000000|	3.270915|	0.000000|	16.731794|	7.083166|	0.000000|	1.600782|	0.000000|	
36.574680|	26.552094|	0.000000|	3.417474|	0.000000|	16.801280|	7.104671|	0.000000|	1.565349|	0.000000|	
36.536759|	26.512470|	0.000000|	3.477797|	0.000000|	16.812934|	7.114236|	0.000000|	1.608610|	0.000000|	
36.623688|	26.594498|	0.000000|	3.445555|	0.000000|	16.824686|	7.125217|	0.000000|	1.604284|	0.000000|	
36.574879|	26.546463|	0.000000|	3.468755|	0.000000|	16.813964|	7.115499|	0.000000|	1.618163|	0.000000|	
36.652070|	26.815066|	0.000000|	3.454274|	0.000000|	16.817576|	7.118135|	0.000000|	1.646213|	0.000000|	
36.637543|	26.488085|	0.000000|	3.426243|	0.000000|	16.804613|	7.107740|	0.000000|	1.588421|	0.000000|	
36.652375|	26.633270|	0.000000|	3.427401|	0.000000|	16.793826|	7.095832|	0.000000|	1.614620|	0.000000|	
36.674618|	26.652069|	0.000000|	3.427202|	0.000000|	16.817570|	7.117195|	0.000000|	1.631571|	0.000000|	
36.687044|	26.667630|	0.000000|	3.443980|	0.000000|	16.792062|	7.094151|	0.000000|	1.630427|	0.000000|	
36.752463|	26.734090|	0.000000|	3.409118|	0.000000|	16.819935|	7.120995|	0.000000|	1.626412|	0.000000|	
36.662578|	26.642022|	0.000000|	3.391846|	0.000000|	16.798546|	7.097429|	0.000000|	1.591170|	0.000000|	
36.743796|	26.767709|	0.000000|	3.440883|	0.000000|	16.717235|	7.063645|	0.000000|	1.634033|	0.000000|	
36.724867|	26.702767|	0.000000|	3.366282|	0.000000|	16.807267|	7.109998|	0.000000|	1.602708|	0.000000|	
36.623800|	26.599795|	0.000000|	3.374675|	0.000000|	16.798935|	7.101683|	0.000000|	1.613114|	0.000000|	
36.684327|	26.663365|	0.000000|	3.438197|	0.000000|	16.814068|	7.116051|	0.000000|	1.618115|	0.000000|	
36.630175|	26.611342|	0.000000|	3.465880|	0.000000|	16.793476|	7.095887|	0.000000|	1.591723|	0.000000|	
36.604286|	26.585892|	0.000000|	3.410293|	0.000000|	16.800532|	7.100431|	0.000000|	1.641426|	0.000000|	
36.728774|	26.712943|	0.000000|	3.426131|	0.000000|	16.808180|	7.109503|	0.000000|	1.585971|	0.000000|	
36.502064|	26.536116|	0.000000|	3.374278|	0.000000|	16.794882|	7.100384|	0.000000|	1.652653|	0.000000|	
37.351032|	27.332361|	0.000000|	3.449565|	0.000000|	16.721313|	7.070807|	0.000000|	1.647477|	0.000000|	
37.340421|	27.327909|	0.000000|	3.446135|	0.000000|	16.796913|	7.100846|	0.000000|	1.613596|	0.000000|	
37.292884|	27.280009|	0.000000|	3.377815|	0.000000|	16.794699|	7.099503|	0.000000|	1.604753|	0.000000|	
36.677723|	26.659018|	0.000000|	3.373346|	0.000000|	16.814875|	7.116585|	0.000000|	1.618691|	0.000000|	
36.687121|	26.671006|	0.000000|	3.427523|	0.000000|	16.794729|	7.097895|	0.000000|	1.580956|	0.000000|	
36.747085|	26.732920|	0.000000|	3.432580|	0.000000|	16.811109|	7.113645|	0.000000|	1.609745|	0.000000|	
36.537170|	26.573405|	0.000000|	3.408879|	0.000000|	16.793780|	7.094249|	0.000000|	1.602238|	0.000000|	
36.829122|	26.811893|	0.000000|	3.454382|	0.000000|	16.804494|	7.102675|	0.000000|	1.608244|	0.000000|	
37.558154|	27.540795|	0.000000|	3.437746|	0.000000|	16.729461|	7.078858|	0.000000|	1.598532|	0.000000|	
36.673509|	26.657564|	0.000000|	3.467308|	0.000000|	16.795594|	7.097350|	0.000000|	1.566737|	0.000000|	
36.698792|	26.676991|	0.000000|	3.450990|	0.000000|	16.826631|	7.127541|	0.000000|	1.611414|	0.000000|	
36.696806|	26.671663|	0.000000|	3.429868|	0.000000|	16.797184|	7.097267|	0.000000|	1.583192|	0.000000|	
36.650169|	26.629922|	0.000000|	3.386448|	0.000000|	16.811943|	7.107173|	0.000000|	1.587902|	0.000000|	
36.473398|	26.509407|	0.000000|	3.428394|	0.000000|	16.809662|	7.107707|	0.000000|	1.574729|	0.000000|	
36.645784|	26.629894|	0.000000|	3.391894|	0.000000|	16.853349|	7.146921|	0.000000|	1.589478|	0.000000|	
36.967825|	26.945956|	0.000000|	3.424011|	0.000000|	16.821089|	7.117140|	0.000000|	1.623771|	0.000000|	
36.675197|	26.653091|	0.000000|	3.443451|	0.000000|	16.800601|	7.102569|	0.000000|	1.600452|	0.000000|	
36.620140|	26.595249|	0.000000|	3.394079|	0.000000|	16.708607|	7.093896|	0.000000|	1.593585|	0.000000|	
36.653271|	26.632780|	0.000000|	3.437621|	0.000000|	16.807644|	7.073791|	0.000000|	1.567984|	0.000000|	
36.671085|	26.647453|	0.000000|	3.393052|	0.000000|	16.807522|	7.106152|	0.000000|	1.617202|	0.000000|	
22.427198|	15.861334|	0.000000|	2.232361|	0.000000|	10.834678|	4.442269|	0.000000|	1.175090|	0.000000|	
2.763619|	0.796498|	0.000000|	0.574774|	0.000000|	2.649027|	0.727181|	0.000000|	0.577363|	0.000000|	
2.892325|	0.773030|	0.000000|	0.574064|	0.000000|	2.827573|	0.756748|	0.000000|	0.569880|	0.000000|	
17.731047|	8.019731|	0.000000|	1.785181|	0.000000|	16.380277|	6.845640|	0.000000|	1.440715|	0.000000|	
4.872257|	1.728727|	0.000000|	0.738256|	0.000000|	4.754400|	1.668849|	0.000000|	0.700822|	0.000000|	
2.847325|	0.854661|	0.000000|	0.563332|	0.000000|	2.770253|	0.817835|	0.000000|	0.573604|	0.000000|	
2.865974|	0.802079|	0.000000|	0.560002|	0.000000|	2.806934|	0.781995|	0.000000|	0.579402|	0.000000|	
2.755960|	0.731488|	0.000000|	0.562638|	0.000000|	2.707111|	0.723498|	0.000000|	0.575266|	0.000000|	
3.070792|	0.839282|	0.000000|	0.558886|	0.000000|	3.002007|	0.817823|	0.000000|	0.570605|	0.000000|	
2.780287|	0.746545|	0.000000|	0.552587|	0.000000|	2.742251|	0.752253|	0.000000|	0.568335|	0.000000|	
10.199071|	4.945319|	0.000000|	1.058710|	0.000000|	8.469083|	3.309536|	0.000000|	0.939915|	0.000000|	
3.312657|	0.898768|	0.000000|	0.572273|	0.000000|	3.207124|	0.841815|	0.000000|	0.568391|	0.000000|	
2.856307|	0.759370|	0.000000|	0.548831|	0.000000|	2.686326|	0.717136|	0.000000|	0.559637|	0.000000|	
3.030220|	0.802943|	0.000000|	0.545980|	0.000000|	2.972160|	0.792904|	0.000000|	0.584401|	0.000000|	
3.095663|	0.839384|	0.000000|	0.578502|	0.000000|	2.941600|	0.812220|	0.000000|	0.598442|	0.000000|	
3.148780|	0.833530|	0.000000|	0.549349|	0.000000|	2.979871|	0.797391|	0.000000|	0.570118|	0.000000|	
2.836454|	0.729371|	0.000000|	0.612961|	0.000000|	2.704515|	0.724424|	0.000000|	0.561827|	0.000000|	
2.975527|	0.778541|	0.000000|	0.538476|	0.000000|	2.811785|	0.744681|	0.000000|	0.560244|	0.000000|	
4.650008|	1.714050|	0.000000|	0.664637|	0.000000|	4.146381|	1.354916|	0.000000|	0.689361|	0.000000|	
2.837574|	0.770112|	0.000000|	0.553789|	0.000000|	2.686151|	0.742564|	0.000000|	0.593585|	0.000000|	
2.891984|	0.769938|	0.000000|	0.537587|	0.000000|	2.731680|	0.739203|	0.000000|	0.564518|	0.000000|	
2.920948|	0.825702|	0.000000|	0.576734|	0.000000|	2.873562|	0.819082|	0.000000|	0.608302|	0.000000|	
3.235394|	0.836863|	0.000000|	0.561512|	0.000000|	2.970993|	0.789695|	0.000000|	0.583882|	0.000000|	
2.894092|	0.771405|	0.000000|	0.553023|	0.000000|	2.739403|	0.744241|	0.000000|	0.582775|	0.000000|	
2.992629|	0.814088|	0.000000|	0.544885|	0.000000|	2.887016|	0.777409|	0.000000|	0.595941|	0.000000|	
4.911235|	1.743015|	0.000000|	0.700580|	0.000000|	4.466597|	1.415396|	0.000000|	0.701193|	0.000000|	
3.004465|	0.790915|	0.000000|	0.548767|	0.000000|	2.841380|	0.757737|	0.000000|	0.569311|	0.000000|	
2.867651|	0.759047|	0.000000|	0.555205|	0.000000|	2.729319|	0.747861|	0.000000|	0.562131|	0.000000|	
2.617118|	0.694131|	0.000000|	0.548502|	0.000000|	2.460080|	0.661564|	0.000000|	0.562654|	0.000000|	
2.945968|	0.797564|	0.000000|	0.572290|	0.000000|	2.682344|	0.744235|	0.000000|	0.584462|	0.000000|	
4.020527|	1.145877|	0.000000|	0.629927|	0.000000|	3.861885|	1.129211|	0.000000|	0.697945|	0.000000|	
2.848353|	0.751445|	0.000000|	0.555365|	0.000000|	2.580908|	0.695369|	0.000000|	0.570206|	0.000000|	
2.744288|	0.713232|	0.000000|	0.542723|	0.000000|	2.720317|	0.730276|	0.000000|	0.573845|	0.000000|	
4.701786|	1.753385|	0.000000|	0.712432|	0.000000|	4.232056|	1.423876|	0.000000|	0.693713|	0.000000|	
3.217886|	0.865693|	0.000000|	0.588545|	0.000000|	2.950331|	0.813242|	0.000000|	0.597220|	0.000000|	
2.850191|	0.755782|	0.000000|	0.545250|	0.000000|	2.684854|	0.717818|	0.000000|	0.570284|	0.000000|	
2.821688|	0.724346|	0.000000|	0.537515|	0.000000|	2.567386|	0.682352|	0.000000|	0.549460|	0.000000|	
2.815719|	0.728218|	0.000000|	0.534124|	0.000000|	2.664075|	0.704711|	0.000000|	0.554284|	0.000000|	
