Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
20.868613|	10.905215|	0.000000|	3.135755|	0.000000|	18.060556|	8.328036|	0.000000|	1.561859|	0.000000|	
18.863427|	8.882462|	0.000000|	3.027371|	0.000000|	18.083671|	8.374865|	0.000000|	1.538384|	0.000000|	
23.713089|	13.751801|	0.000000|	3.252395|	0.000000|	17.802605|	8.087992|	0.000000|	1.595901|	0.000000|	
32.081749|	22.110928|	0.000000|	3.663241|	0.000000|	17.482541|	7.753668|	0.000000|	1.588834|	0.000000|	
32.321034|	22.292971|	0.000000|	3.610215|	0.000000|	17.405933|	7.763943|	0.000000|	1.607541|	0.000000|	
32.234172|	22.212385|	0.000000|	3.530093|	0.000000|	16.919452|	7.155107|	0.000000|	1.581823|	0.000000|	
32.169279|	22.135517|	0.000000|	3.662365|	0.000000|	16.824806|	7.099492|	0.000000|	1.625123|	0.000000|	
32.248888|	22.214171|	0.000000|	3.625319|	0.000000|	17.186921|	7.458171|	0.000000|	1.615862|	0.000000|	
32.258064|	22.224683|	0.000000|	3.612009|	0.000000|	16.931637|	7.207419|	0.000000|	1.562345|	0.000000|	
32.114406|	22.081846|	0.000000|	3.612449|	0.000000|	16.827771|	7.100576|	0.000000|	1.616050|	0.000000|	
31.990771|	22.011358|	0.000000|	3.669069|	0.000000|	16.844757|	7.117428|	0.000000|	1.602596|	0.000000|	
32.125182|	22.096121|	0.000000|	3.648564|	0.000000|	16.829283|	7.101928|	0.000000|	1.641945|	0.000000|	
32.246349|	22.211404|	0.000000|	3.636923|	0.000000|	16.851762|	7.125233|	0.000000|	1.592384|	0.000000|	
32.109453|	22.074288|	0.000000|	3.628615|	0.000000|	16.832424|	7.106415|	0.000000|	1.589803|	0.000000|	
32.206986|	22.162530|	0.000000|	3.664555|	0.000000|	16.743271|	7.065317|	0.000000|	1.635021|	0.000000|	
32.223613|	22.195931|	0.000000|	3.501621|	0.000000|	17.468671|	7.743328|	0.000000|	1.613991|	0.000000|	
31.983691|	21.993716|	0.000000|	3.667092|	0.000000|	17.498896|	7.767500|	0.000000|	1.634891|	0.000000|	
32.194922|	22.148164|	0.000000|	3.611735|	0.000000|	16.847847|	7.120995|	0.000000|	1.633615|	0.000000|	
32.108741|	22.061857|	0.000000|	3.685413|	0.000000|	16.823800|	7.095840|	0.000000|	1.616827|	0.000000|	
32.099635|	22.053251|	0.000000|	3.647414|	0.000000|	16.825107|	7.099617|	0.000000|	1.609047|	0.000000|	
32.259518|	22.209397|	0.000000|	3.590921|	0.000000|	16.832876|	7.105175|	0.000000|	1.605325|	0.000000|	
32.193579|	22.143833|	0.000000|	3.666745|	0.000000|	16.878728|	7.152155|	0.000000|	1.580617|	0.000000|	
32.235615|	22.190044|	0.000000|	3.612276|	0.000000|	16.758200|	7.080804|	0.000000|	1.586304|	0.000000|	
32.053996|	22.060937|	0.000000|	3.593915|	0.000000|	17.285414|	7.557601|	0.000000|	1.591104|	0.000000|	
32.233211|	22.184831|	0.000000|	3.648759|	0.000000|	16.827521|	7.099425|	0.000000|	1.568387|	0.000000|	
32.204964|	22.153908|	0.000000|	3.648103|	0.000000|	16.831093|	7.106554|	0.000000|	1.606889|	0.000000|	
32.196209|	22.157542|	0.000000|	3.510181|	0.000000|	16.825386|	7.098628|	0.000000|	1.651591|	0.000000|	
32.222659|	22.178507|	0.000000|	3.666904|	0.000000|	16.834555|	7.107787|	0.000000|	1.591778|	0.000000|	
32.213341|	22.162430|	0.000000|	3.648403|	0.000000|	16.829491|	7.100995|	0.000000|	1.621503|	0.000000|	
32.158295|	22.104148|	0.000000|	3.648270|	0.000000|	16.817921|	7.091973|	0.000000|	1.598220|	0.000000|	
32.066749|	22.075540|	0.000000|	3.631686|	0.000000|	17.229382|	7.500607|	0.000000|	1.604876|	0.000000|	
32.072501|	22.029729|	0.000000|	3.611416|	0.000000|	16.735108|	7.057465|	0.000000|	1.609517|	0.000000|	
32.197725|	22.146114|	0.000000|	3.630568|	0.000000|	16.862447|	7.134765|	0.000000|	1.602081|	0.000000|	
32.155180|	22.110645|	0.000000|	3.669299|	0.000000|	16.826378|	7.099775|	0.000000|	1.591142|	0.000000|	
32.233287|	22.183732|	0.000000|	3.648133|	0.000000|	16.839396|	7.112559|	0.000000|	1.559398|	0.000000|	
32.394405|	22.349795|	0.000000|	3.648409|	0.000000|	16.837294|	7.111818|	0.000000|	1.594672|	0.000000|	
