Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
17.024127|	11.749059|	0.000000|	1.253459|	0.000000|	8.572711|	3.380029|	0.000000|	1.039648|	0.000000|	
3.189712|	0.837509|	0.000000|	0.729311|	0.000000|	3.160723|	0.832338|	0.000000|	0.578804|	0.000000|	
16.177976|	7.958713|	0.000000|	1.633516|	0.000000|	13.829627|	5.684479|	0.000000|	1.313773|	0.000000|	
3.078901|	0.856773|	0.000000|	0.700766|	0.000000|	3.027055|	0.826389|	0.000000|	0.595997|	0.000000|	
2.754321|	0.762981|	0.000000|	0.581842|	0.000000|	2.593335|	0.707980|	0.000000|	0.556966|	0.000000|	
2.566427|	0.691736|	0.000000|	0.645392|	0.000000|	2.602347|	0.703307|	0.000000|	0.577513|	0.000000|	
2.593938|	0.687116|	0.000000|	0.556405|	0.000000|	2.499593|	0.655238|	0.000000|	0.561122|	0.000000|	
2.992915|	0.842947|	0.000000|	0.691853|	0.000000|	2.978081|	0.847585|	0.000000|	0.607179|	0.000000|	
2.899423|	0.758202|	0.000000|	0.699464|	0.000000|	2.862218|	0.743900|	0.000000|	0.560221|	0.000000|	
5.811998|	2.439896|	0.000000|	0.836176|	0.000000|	5.234150|	1.895606|	0.000000|	0.733228|	0.000000|	
