Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
32.166593|	22.148301|	0.000000|	3.693566|	0.000000|	16.843807|	7.130038|	0.000000|	1.551323|	0.000000|	
32.148974|	22.129657|	0.000000|	3.655010|	0.000000|	16.817572|	7.109862|	0.000000|	1.591910|	0.000000|	
32.183727|	22.166510|	0.000000|	3.617711|	0.000000|	16.754513|	7.088347|	0.000000|	1.574337|	0.000000|	
31.992522|	22.136009|	0.000000|	3.654644|	0.000000|	16.823435|	7.112939|	0.000000|	1.571515|	0.000000|	
32.207823|	22.081564|	0.000000|	3.692952|	0.000000|	17.245391|	7.532154|	0.000000|	1.606121|	0.000000|	
32.175391|	22.160772|	0.000000|	3.674557|	0.000000|	16.820765|	7.113715|	0.000000|	1.590610|	0.000000|	
32.169716|	22.150977|	0.000000|	3.673595|	0.000000|	16.824707|	7.120316|	0.000000|	1.590474|	0.000000|	
32.228589|	22.207037|	0.000000|	3.657709|	0.000000|	16.826383|	7.116393|	0.000000|	1.583611|	0.000000|	
32.183539|	22.175323|	0.000000|	3.494862|	0.000000|	16.828310|	7.113662|	0.000000|	1.584925|	0.000000|	
32.200440|	22.182336|	0.000000|	3.635907|	0.000000|	16.823606|	7.108514|	0.000000|	1.569649|	0.000000|	
32.045318|	22.072618|	0.000000|	3.636418|	0.000000|	16.749240|	7.116919|	0.000000|	1.596745|	0.000000|	
32.176417|	22.157144|	0.000000|	3.617791|	0.000000|	16.850748|	7.098695|	0.000000|	1.581642|	0.000000|	
32.269799|	22.251363|	0.000000|	3.636423|	0.000000|	17.240122|	7.519518|	0.000000|	1.603591|	0.000000|	
32.213380|	22.183939|	0.000000|	3.673277|	0.000000|	16.829981|	7.115041|	0.000000|	1.561917|	0.000000|	
32.166561|	22.139519|	0.000000|	3.670074|	0.000000|	16.818192|	7.103605|	0.000000|	1.562406|	0.000000|	
32.212653|	22.194563|	0.000000|	3.674139|	0.000000|	16.820051|	7.114472|	0.000000|	1.548416|	0.000000|	
32.043421|	22.181458|	0.000000|	3.636616|	0.000000|	16.822501|	7.109238|	0.000000|	1.574020|	0.000000|	
32.210488|	22.072807|	0.000000|	3.618111|	0.000000|	16.837537|	7.122704|	0.000000|	1.556862|	0.000000|	
32.202803|	22.181442|	0.000000|	3.569794|	0.000000|	16.821924|	7.101591|	0.000000|	1.601832|	0.000000|	
32.220039|	22.193402|	0.000000|	3.655443|	0.000000|	17.114837|	7.482028|	0.000000|	1.599595|	0.000000|	
32.249995|	22.221216|	0.000000|	3.619432|	0.000000|	16.820456|	7.073209|	0.000000|	1.584368|	0.000000|	
32.189624|	22.161659|	0.000000|	3.694716|	0.000000|	16.820571|	7.107802|	0.000000|	1.590964|	0.000000|	
32.194004|	22.162796|	0.000000|	3.673410|	0.000000|	16.831862|	7.119185|	0.000000|	1.595328|	0.000000|	
32.019660|	22.047032|	0.000000|	3.618307|	0.000000|	16.820516|	7.105363|	0.000000|	1.618558|	0.000000|	
32.194578|	22.162654|	0.000000|	3.691871|	0.000000|	16.828006|	7.110584|	0.000000|	1.559415|	0.000000|	
32.225485|	22.191367|	0.000000|	3.655230|	0.000000|	16.835626|	7.122407|	0.000000|	1.575040|	0.000000|	
32.188338|	22.161884|	0.000000|	3.636303|	0.000000|	16.821021|	7.108847|	0.000000|	1.606426|	0.000000|	
32.258608|	22.232147|	0.000000|	3.673410|	0.000000|	17.769542|	8.046859|	0.000000|	1.621477|	0.000000|	
32.207682|	22.182674|	0.000000|	3.581217|	0.000000|	17.395383|	7.722498|	0.000000|	1.596880|	0.000000|	
32.063097|	22.091029|	0.000000|	3.656612|	0.000000|	17.470759|	7.756716|	0.000000|	1.595750|	0.000000|	
32.253321|	22.225088|	0.000000|	3.674265|	0.000000|	17.060643|	7.348674|	0.000000|	1.626387|	0.000000|	
32.223659|	22.212763|	0.000000|	3.496791|	0.000000|	16.814155|	7.099643|	0.000000|	1.649656|	0.000000|	
32.279045|	22.254336|	0.000000|	3.618003|	0.000000|	16.847016|	7.125920|	0.000000|	1.622744|	0.000000|	
32.217612|	22.191225|	0.000000|	3.674305|	0.000000|	16.820427|	7.102688|	0.000000|	1.591503|	0.000000|	
32.249052|	22.223729|	0.000000|	3.693106|	0.000000|	17.070455|	7.400758|	0.000000|	1.620968|	0.000000|	
32.222326|	22.194862|	0.000000|	3.674905|	0.000000|	16.827836|	7.117156|	0.000000|	1.611952|	0.000000|	
32.039275|	22.065167|	0.000000|	3.639015|	0.000000|	16.818281|	7.105946|	0.000000|	1.596982|	0.000000|	
32.247717|	22.225719|	0.000000|	3.673697|	0.000000|	16.828689|	7.115563|	0.000000|	1.609135|	0.000000|	
32.212663|	22.192076|	0.000000|	3.636819|	0.000000|	16.820593|	7.101652|	0.000000|	1.581556|	0.000000|	
32.206649|	22.183456|	0.000000|	3.657245|	0.000000|	16.821420|	7.105278|	0.000000|	1.584652|	0.000000|	
32.234546|	22.205987|	0.000000|	3.654850|	0.000000|	16.834109|	7.120885|	0.000000|	1.594380|	0.000000|	
32.060661|	22.078069|	0.000000|	3.654873|	0.000000|	16.831962|	7.112336|	0.000000|	1.586209|	0.000000|	
32.270896|	22.245077|	0.000000|	3.653267|	0.000000|	17.269240|	7.546581|	0.000000|	1.577531|	0.000000|	
32.209883|	22.182355|	0.000000|	3.674093|	0.000000|	16.840805|	7.115826|	0.000000|	1.565063|	0.000000|	
32.197319|	22.167131|	0.000000|	3.655132|	0.000000|	16.728122|	7.062686|	0.000000|	1.573815|	0.000000|	
32.249127|	22.218400|	0.000000|	3.655269|	0.000000|	16.833296|	7.120886|	0.000000|	1.550926|	0.000000|	
32.192861|	22.165236|	0.000000|	3.654989|	0.000000|	16.826074|	7.103049|	0.000000|	1.614289|	0.000000|	
32.230210|	22.200274|	0.000000|	3.692303|	0.000000|	16.885802|	7.160169|	0.000000|	1.567276|	0.000000|	
32.074897|	22.100968|	0.000000|	3.634655|	0.000000|	16.820547|	7.102125|	0.000000|	1.552424|	0.000000|	
32.234857|	22.210417|	0.000000|	3.561734|	0.000000|	17.207289|	7.486115|	0.000000|	1.599422|	0.000000|	
32.264111|	22.238760|	0.000000|	3.648502|	0.000000|	16.846019|	7.125030|	0.000000|	1.583995|	0.000000|	
32.238044|	22.205484|	0.000000|	3.630112|	0.000000|	16.835689|	7.109867|	0.000000|	1.572116|	0.000000|	
32.287311|	22.257711|	0.000000|	3.649080|	0.000000|	16.765056|	7.090386|	0.000000|	1.585481|	0.000000|	
32.224194|	22.193696|	0.000000|	3.664498|	0.000000|	16.826335|	7.100298|	0.000000|	1.610135|	0.000000|	
32.050685|	22.071838|	0.000000|	3.584805|	0.000000|	16.829004|	7.104439|	0.000000|	1.581362|	0.000000|	
32.253445|	22.222625|	0.000000|	3.610197|	0.000000|	16.828795|	7.109104|	0.000000|	1.574209|	0.000000|	
32.226510|	22.199066|	0.000000|	3.685078|	0.000000|	16.822726|	7.108865|	0.000000|	1.590007|	0.000000|	
32.335575|	22.309616|	0.000000|	3.667679|	0.000000|	17.163447|	7.441339|	0.000000|	1.637306|	0.000000|	
32.235844|	22.205912|	0.000000|	3.667789|	0.000000|	16.833575|	7.113650|	0.000000|	1.583114|	0.000000|	
32.235608|	22.207721|	0.000000|	3.666674|	0.000000|	16.820691|	7.102436|	0.000000|	1.568092|	0.000000|	
32.110233|	22.133013|	0.000000|	3.666190|	0.000000|	16.833674|	7.118738|	0.000000|	1.581693|	0.000000|	
32.222049|	22.184855|	0.000000|	3.647129|	0.000000|	16.819257|	7.102791|	0.000000|	1.602523|	0.000000|	
32.272351|	22.241212|	0.000000|	3.610488|	0.000000|	16.761194|	7.085754|	0.000000|	1.553279|	0.000000|	
32.256018|	22.222172|	0.000000|	3.684901|	0.000000|	16.820547|	7.099994|	0.000000|	1.582343|	0.000000|	
32.247374|	22.217470|	0.000000|	3.632652|	0.000000|	16.909757|	7.185824|	0.000000|	1.558428|	0.000000|	
32.271713|	22.238406|	0.000000|	3.628352|	0.000000|	17.105982|	7.391307|	0.000000|	1.595438|	0.000000|	
35.638943|	25.663207|	0.000000|	3.497964|	0.000000|	16.835540|	7.122155|	0.000000|	1.621077|	0.000000|	
36.365981|	26.349610|	0.000000|	3.421159|	0.000000|	16.835548|	7.117831|	0.000000|	1.606552|	0.000000|	
35.474052|	25.460581|	0.000000|	3.443312|	0.000000|	16.827096|	7.110751|	0.000000|	1.582034|	0.000000|	
35.497705|	25.485492|	0.000000|	3.427993|	0.000000|	16.830441|	7.111084|	0.000000|	1.584854|	0.000000|	
33.675671|	23.652429|	0.000000|	3.538654|	0.000000|	16.863106|	7.193628|	0.000000|	1.630548|	0.000000|	
32.348270|	22.329763|	0.000000|	3.468539|	0.000000|	16.834165|	7.110879|	0.000000|	1.624187|	0.000000|	
32.203898|	22.339113|	0.000000|	3.589056|	0.000000|	17.661382|	7.937444|	0.000000|	1.629362|	0.000000|	
32.251006|	22.116524|	0.000000|	3.556678|	0.000000|	16.833733|	7.117771|	0.000000|	1.604897|	0.000000|	
32.248892|	22.221357|	0.000000|	3.663177|	0.000000|	16.824392|	7.106559|	0.000000|	1.607193|	0.000000|	
32.284520|	22.252708|	0.000000|	3.666934|	0.000000|	16.846856|	7.122992|	0.000000|	1.610861|	0.000000|	
32.248481|	22.218079|	0.000000|	3.630129|	0.000000|	16.831199|	7.108449|	0.000000|	1.623437|	0.000000|	
32.234167|	22.210018|	0.000000|	3.684923|	0.000000|	16.845071|	7.122332|	0.000000|	1.582126|	0.000000|	
32.211702|	22.192118|	0.000000|	3.630888|	0.000000|	16.826404|	7.104876|	0.000000|	1.626331|	0.000000|	
32.082134|	22.112196|	0.000000|	3.665331|	0.000000|	16.745571|	7.075305|	0.000000|	1.579179|	0.000000|	
32.303521|	22.284038|	0.000000|	3.624364|	0.000000|	17.213468|	7.490592|	0.000000|	1.611420|	0.000000|	
32.238655|	22.217726|	0.000000|	3.630147|	0.000000|	16.844607|	7.117853|	0.000000|	1.607837|	0.000000|	
32.269068|	22.247733|	0.000000|	3.666767|	0.000000|	16.839695|	7.117854|	0.000000|	1.606133|	0.000000|	
32.243228|	22.218316|	0.000000|	3.648683|	0.000000|	16.835321|	7.112587|	0.000000|	1.608391|	0.000000|	
32.090896|	22.115140|	0.000000|	3.650104|	0.000000|	16.839057|	7.112677|	0.000000|	1.601002|	0.000000|	
32.278934|	22.260072|	0.000000|	3.610559|	0.000000|	16.847512|	7.123658|	0.000000|	1.609612|	0.000000|	
32.240564|	22.220372|	0.000000|	3.663448|	0.000000|	16.839588|	7.115481|	0.000000|	1.610218|	0.000000|	
32.268349|	22.247798|	0.000000|	3.630910|	0.000000|	17.099649|	7.423371|	0.000000|	1.634791|	0.000000|	
32.216507|	22.197415|	0.000000|	3.643676|	0.000000|	16.837457|	7.112925|	0.000000|	1.594313|	0.000000|	
32.213566|	22.193266|	0.000000|	3.644825|	0.000000|	16.825759|	7.099628|	0.000000|	1.619523|	0.000000|	
32.266908|	22.243091|	0.000000|	3.672831|	0.000000|	16.843475|	7.117950|	0.000000|	1.602611|	0.000000|	
32.050001|	22.077411|	0.000000|	3.630072|	0.000000|	16.842167|	7.117010|	0.000000|	1.614618|	0.000000|	
32.287379|	22.260058|	0.000000|	3.685492|	0.000000|	16.872928|	7.148684|	0.000000|	1.572969|	0.000000|	
32.247981|	22.223400|	0.000000|	3.685056|	0.000000|	16.829497|	7.103882|	0.000000|	1.575540|	0.000000|	
32.238694|	22.217258|	0.000000|	3.636355|	0.000000|	16.838029|	7.114579|	0.000000|	1.625942|	0.000000|	
32.310468|	22.291836|	0.000000|	3.575767|	0.000000|	17.636364|	7.956616|	0.000000|	1.641815|	0.000000|	
32.252450|	22.233862|	0.000000|	3.651133|	0.000000|	16.859081|	7.134759|	0.000000|	1.601458|	0.000000|	
32.102879|	22.130290|	0.000000|	3.611776|	0.000000|	16.835421|	7.114001|	0.000000|	1.625221|	0.000000|	
32.244825|	22.219309|	0.000000|	3.659341|	0.000000|	16.836010|	7.109693|	0.000000|	1.630775|	0.000000|	
32.234778|	22.212286|	0.000000|	3.648643|	0.000000|	16.832822|	7.106642|	0.000000|	1.605283|	0.000000|	
32.287016|	22.279069|	0.000000|	3.493442|	0.000000|	16.836586|	7.117346|	0.000000|	1.624173|	0.000000|	
32.272344|	22.252510|	0.000000|	3.657132|	0.000000|	16.825770|	7.108636|	0.000000|	1.608888|	0.000000|	
32.313690|	22.291719|	0.000000|	3.646437|	0.000000|	17.350706|	7.631290|	0.000000|	1.638861|	0.000000|	
32.268204|	22.247256|	0.000000|	3.666630|	0.000000|	17.492290|	7.768152|	0.000000|	1.653933|	0.000000|	
32.077872|	22.106947|	0.000000|	3.611848|	0.000000|	17.391578|	7.711802|	0.000000|	1.621248|	0.000000|	
32.267637|	22.245840|	0.000000|	3.630014|	0.000000|	17.497760|	7.777458|	0.000000|	1.665250|	0.000000|	
32.307612|	22.278005|	0.000000|	3.649024|	0.000000|	17.485179|	7.762631|	0.000000|	1.659940|	0.000000|	
32.297983|	22.275005|	0.000000|	3.593512|	0.000000|	17.294431|	7.571131|	0.000000|	1.628646|	0.000000|	
32.267743|	22.244358|	0.000000|	3.649896|	0.000000|	16.824973|	7.109089|	0.000000|	1.598721|	0.000000|	
32.280718|	22.259789|	0.000000|	3.629786|	0.000000|	16.821578|	7.102969|	0.000000|	1.636592|	0.000000|	
32.161112|	22.192564|	0.000000|	3.647679|	0.000000|	17.157623|	7.484388|	0.000000|	1.650069|	0.000000|	
32.255900|	22.237176|	0.000000|	3.666634|	0.000000|	16.833229|	7.106851|	0.000000|	1.607209|	0.000000|	
32.342722|	22.308918|	0.000000|	3.667018|	0.000000|	16.858297|	7.133504|	0.000000|	1.642991|	0.000000|	
32.270481|	22.239826|	0.000000|	3.648829|	0.000000|	16.825627|	7.103120|	0.000000|	1.597698|	0.000000|	
32.269296|	22.245659|	0.000000|	3.630188|	0.000000|	16.836582|	7.112144|	0.000000|	1.611328|	0.000000|	
32.289975|	22.272203|	0.000000|	3.612093|	0.000000|	16.836774|	7.114710|	0.000000|	1.639463|	0.000000|	
32.256472|	22.232712|	0.000000|	3.685140|	0.000000|	16.831653|	7.110896|	0.000000|	1.621830|	0.000000|	
32.161951|	22.181906|	0.000000|	3.630240|	0.000000|	17.263218|	7.534783|	0.000000|	1.597155|	0.000000|	
32.260809|	22.237215|	0.000000|	3.685497|	0.000000|	16.789710|	7.148759|	0.000000|	1.630530|	0.000000|	
32.263667|	22.235915|	0.000000|	3.685148|	0.000000|	16.827601|	7.064787|	0.000000|	1.595336|	0.000000|	
32.286702|	22.261619|	0.000000|	3.648339|	0.000000|	16.845381|	7.120344|	0.000000|	1.593862|	0.000000|	
32.262180|	22.233823|	0.000000|	3.630009|	0.000000|	16.832961|	7.106765|	0.000000|	1.611732|	0.000000|	
32.273496|	22.245535|	0.000000|	3.666857|	0.000000|	16.845327|	7.119398|	0.000000|	1.594939|	0.000000|	
32.089048|	22.111657|	0.000000|	3.660193|	0.000000|	16.824813|	7.101983|	0.000000|	1.615310|	0.000000|	
32.265958|	22.237665|	0.000000|	3.646282|	0.000000|	16.827508|	7.102384|	0.000000|	1.612590|	0.000000|	
32.322327|	22.298504|	0.000000|	3.685876|	0.000000|	17.167788|	7.443923|	0.000000|	1.649107|	0.000000|	
32.300209|	22.271827|	0.000000|	3.668059|	0.000000|	16.902217|	7.179282|	0.000000|	1.622834|	0.000000|	
32.294389|	22.268387|	0.000000|	3.668076|	0.000000|	16.846209|	7.122373|	0.000000|	1.628941|	0.000000|	
32.103410|	22.122036|	0.000000|	3.611609|	0.000000|	16.747028|	7.069050|	0.000000|	1.617295|	0.000000|	
32.253842|	22.228326|	0.000000|	3.686234|	0.000000|	16.826384|	7.100297|	0.000000|	1.587580|	0.000000|	
32.291163|	22.268441|	0.000000|	3.593043|	0.000000|	16.838486|	7.115274|	0.000000|	1.614978|	0.000000|	
32.271471|	22.248209|	0.000000|	3.648436|	0.000000|	16.828390|	7.104105|	0.000000|	1.628482|	0.000000|	
32.310706|	22.293028|	0.000000|	3.648649|	0.000000|	16.852259|	7.126381|	0.000000|	1.613897|	0.000000|	
32.280457|	22.260340|	0.000000|	3.647615|	0.000000|	17.180585|	7.453514|	0.000000|	1.609454|	0.000000|	
32.243455|	22.225190|	0.000000|	3.593373|	0.000000|	16.827552|	7.101178|	0.000000|	1.600607|	0.000000|	
32.129678|	22.159611|	0.000000|	3.627286|	0.000000|	16.854394|	7.125061|	0.000000|	1.553985|	0.000000|	
32.269341|	22.249122|	0.000000|	3.622704|	0.000000|	16.747692|	7.069846|	0.000000|	1.592167|	0.000000|	
32.291261|	22.272467|	0.000000|	3.656028|	0.000000|	16.849172|	7.121730|	0.000000|	1.613700|	0.000000|	
32.270931|	22.257211|	0.000000|	3.493905|	0.000000|	16.825453|	7.099395|	0.000000|	1.624783|	0.000000|	
32.267380|	22.246979|	0.000000|	3.640364|	0.000000|	16.828220|	7.104060|	0.000000|	1.543723|	0.000000|	
32.352783|	22.326627|	0.000000|	3.661454|	0.000000|	17.245294|	7.516898|	0.000000|	1.611577|	0.000000|	
32.296092|	22.270261|	0.000000|	3.656867|	0.000000|	16.832770|	7.106283|	0.000000|	1.584893|	0.000000|	
32.160786|	22.183561|	0.000000|	3.618678|	0.000000|	16.840300|	7.117543|	0.000000|	1.609260|	0.000000|	
32.298951|	22.266573|	0.000000|	3.653276|	0.000000|	16.830820|	7.103733|	0.000000|	1.585526|	0.000000|	
32.280872|	22.250679|	0.000000|	3.566535|	0.000000|	16.832087|	7.103611|	0.000000|	1.610564|	0.000000|	
32.324883|	22.286364|	0.000000|	3.646953|	0.000000|	16.842432|	7.115598|	0.000000|	1.608700|	0.000000|	
32.273455|	22.238526|	0.000000|	3.611547|	0.000000|	16.752417|	7.074783|	0.000000|	1.574748|	0.000000|	
32.313422|	22.281643|	0.000000|	3.648259|	0.000000|	16.838835|	7.112580|	0.000000|	1.595309|	0.000000|	
32.129485|	22.156002|	0.000000|	3.648993|	0.000000|	17.732674|	8.006468|	0.000000|	1.594046|	0.000000|	
32.261045|	22.234868|	0.000000|	3.649534|	0.000000|	17.479418|	7.748564|	0.000000|	1.641820|	0.000000|	
32.296532|	22.268123|	0.000000|	3.667271|	0.000000|	16.934374|	7.207243|	0.000000|	1.589732|	0.000000|	
32.250762|	22.226943|	0.000000|	3.685419|	0.000000|	16.833553|	7.104635|	0.000000|	1.593222|	0.000000|	
32.321763|	22.291719|	0.000000|	3.631438|	0.000000|	16.866643|	7.140222|	0.000000|	1.596149|	0.000000|	
32.275507|	22.251059|	0.000000|	3.670074|	0.000000|	16.745641|	7.070104|	0.000000|	1.598187|	0.000000|	
32.121533|	22.141823|	0.000000|	3.650067|	0.000000|	16.829804|	7.104851|	0.000000|	1.596631|	0.000000|	
32.335119|	22.299324|	0.000000|	3.682104|	0.000000|	17.203353|	7.481452|	0.000000|	1.595598|	0.000000|	
32.296132|	22.258350|	0.000000|	3.687989|	0.000000|	16.833714|	7.108603|	0.000000|	1.606233|	0.000000|	
32.323477|	22.284357|	0.000000|	3.611696|	0.000000|	16.842332|	7.120764|	0.000000|	1.575277|	0.000000|	
32.275576|	22.240506|	0.000000|	3.669171|	0.000000|	16.828834|	7.103241|	0.000000|	1.573109|	0.000000|	
32.105543|	22.116140|	0.000000|	3.630062|	0.000000|	16.830271|	7.103529|	0.000000|	1.586065|	0.000000|	
32.287120|	22.246696|	0.000000|	3.648780|	0.000000|	16.834743|	7.108138|	0.000000|	1.561043|	0.000000|	
32.299140|	22.267952|	0.000000|	3.673750|	0.000000|	16.751508|	7.074061|	0.000000|	1.593094|	0.000000|	
32.312549|	22.272935|	0.000000|	3.666955|	0.000000|	16.840825|	7.116632|	0.000000|	1.582352|	0.000000|	
32.316775|	22.278066|	0.000000|	3.688157|	0.000000|	17.208237|	7.482282|	0.000000|	1.600563|	0.000000|	
32.273831|	22.236258|	0.000000|	3.630084|	0.000000|	16.826185|	7.099839|	0.000000|	1.613254|	0.000000|	
32.326029|	22.283757|	0.000000|	3.666708|	0.000000|	16.910119|	7.182514|	0.000000|	1.592045|	0.000000|	
32.159369|	22.166966|	0.000000|	3.666703|	0.000000|	16.860935|	7.132112|	0.000000|	1.610547|	0.000000|	
32.355555|	22.314464|	0.000000|	3.665469|	0.000000|	16.851896|	7.125454|	0.000000|	1.582563|	0.000000|	
32.291194|	22.250750|	0.000000|	3.630106|	0.000000|	16.832123|	7.104289|	0.000000|	1.581362|	0.000000|	
32.293667|	22.260632|	0.000000|	3.666897|	0.000000|	16.829030|	7.100145|	0.000000|	1.616165|	0.000000|	
32.345014|	22.313150|	0.000000|	3.594762|	0.000000|	17.170913|	7.494205|	0.000000|	1.616068|	0.000000|	
32.297819|	22.261390|	0.000000|	3.660743|	0.000000|	16.839139|	7.112964|	0.000000|	1.598053|	0.000000|	
32.179882|	22.198316|	0.000000|	3.556908|	0.000000|	16.867674|	7.139089|	0.000000|	1.600223|	0.000000|	
32.294205|	22.266142|	0.000000|	3.666690|	0.000000|	16.829948|	7.103222|	0.000000|	1.610539|	0.000000|	
32.297357|	22.274276|	0.000000|	3.648454|	0.000000|	16.833495|	7.107867|	0.000000|	1.582350|	0.000000|	
32.302539|	22.278824|	0.000000|	3.685258|	0.000000|	16.839369|	7.110753|	0.000000|	1.607114|	0.000000|	
32.259016|	22.234609|	0.000000|	3.664165|	0.000000|	16.833982|	7.107926|	0.000000|	1.569427|	0.000000|	
32.306336|	22.284846|	0.000000|	3.636067|	0.000000|	16.837975|	7.110809|	0.000000|	1.601742|	0.000000|	
32.162342|	22.291852|	0.000000|	3.574512|	0.000000|	17.207605|	7.481744|	0.000000|	1.600999|	0.000000|	
32.278016|	22.130116|	0.000000|	3.628665|	0.000000|	16.745856|	7.066547|	0.000000|	1.595642|	0.000000|	
32.307882|	22.267966|	0.000000|	3.614751|	0.000000|	16.844514|	7.115508|	0.000000|	1.591919|	0.000000|	
32.276532|	22.235623|	0.000000|	3.667008|	0.000000|	16.823116|	7.096787|	0.000000|	1.593837|	0.000000|	
32.302349|	22.260397|	0.000000|	3.611776|	0.000000|	16.850500|	7.123287|	0.000000|	1.582589|	0.000000|	
32.283199|	22.235508|	0.000000|	3.650923|	0.000000|	16.830457|	7.105040|	0.000000|	1.598811|	0.000000|	
32.272654|	22.230510|	0.000000|	3.651995|	0.000000|	16.825457|	7.101626|	0.000000|	1.597217|	0.000000|	
32.159065|	22.167579|	0.000000|	3.606940|	0.000000|	17.209023|	7.482102|	0.000000|	1.616330|	0.000000|	
32.268580|	22.228471|	0.000000|	3.681972|	0.000000|	17.574048|	7.846013|	0.000000|	1.627889|	0.000000|	
32.331964|	22.300568|	0.000000|	3.479377|	0.000000|	17.097567|	7.418932|	0.000000|	1.612180|	0.000000|	
32.298541|	22.254875|	0.000000|	3.685567|	0.000000|	16.825527|	7.098806|	0.000000|	1.589522|	0.000000|	
32.230134|	22.190864|	0.000000|	3.666669|	0.000000|	16.834114|	7.106683|	0.000000|	1.555563|	0.000000|	
32.128184|	22.246638|	0.000000|	3.593061|	0.000000|	16.837523|	7.110831|	0.000000|	1.583027|	0.000000|	
32.244785|	22.088172|	0.000000|	3.629816|	0.000000|	16.832856|	7.106769|	0.000000|	1.594735|	0.000000|	
32.304401|	22.258844|	0.000000|	3.677313|	0.000000|	16.849961|	7.122111|	0.000000|	1.628033|	0.000000|	
32.300590|	22.253150|	0.000000|	3.667353|	0.000000|	17.527104|	7.802006|	0.000000|	1.633714|	0.000000|	
32.220890|	22.182052|	0.000000|	3.626407|	0.000000|	16.864449|	7.135867|	0.000000|	1.607222|	0.000000|	
32.251062|	22.211806|	0.000000|	3.637347|	0.000000|	16.766868|	7.089384|	0.000000|	1.605617|	0.000000|	
32.244064|	22.203111|	0.000000|	3.684958|	0.000000|	16.825496|	7.098892|	0.000000|	1.575409|	0.000000|	
32.124003|	22.138388|	0.000000|	3.663046|	0.000000|	16.840966|	7.114515|	0.000000|	1.523219|	0.000000|	
32.271705|	22.234004|	0.000000|	3.616325|	0.000000|	16.824364|	7.099419|	0.000000|	1.589810|	0.000000|	
32.335879|	22.291728|	0.000000|	3.627407|	0.000000|	16.836763|	7.112519|	0.000000|	1.567416|	0.000000|	
32.284451|	22.241890|	0.000000|	3.682145|	0.000000|	16.833493|	7.106849|	0.000000|	1.580359|	0.000000|	
32.341475|	22.292812|	0.000000|	3.600282|	0.000000|	17.153525|	7.428426|	0.000000|	1.635540|	0.000000|	
32.324349|	22.287806|	0.000000|	3.625253|	0.000000|	16.837707|	7.113622|	0.000000|	1.575968|	0.000000|	
32.155556|	22.168174|	0.000000|	3.666617|	0.000000|	16.827975|	7.103239|	0.000000|	1.638870|	0.000000|	
32.331435|	22.286286|	0.000000|	3.630214|	0.000000|	16.753215|	7.079301|	0.000000|	1.630744|	0.000000|	
32.263524|	22.222070|	0.000000|	3.648545|	0.000000|	16.825927|	7.099287|	0.000000|	1.615891|	0.000000|	
32.296931|	22.258359|	0.000000|	3.590085|	0.000000|	16.888947|	7.166014|	0.000000|	1.602089|	0.000000|	
32.294101|	22.259876|	0.000000|	3.593401|	0.000000|	16.839244|	7.113114|	0.000000|	1.583160|	0.000000|	
