Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
25.610285|	15.676155|	0.000000|	3.388969|	0.000000|	16.808072|	7.126513|	0.000000|	1.701758|	0.000000|	
18.727792|	8.867849|	0.000000|	2.960286|	0.000000|	16.823399|	7.110560|	0.000000|	1.606017|	0.000000|	
19.257806|	9.392357|	0.000000|	2.933580|	0.000000|	16.679186|	7.061573|	0.000000|	1.591284|	0.000000|	
32.295184|	22.335949|	0.000000|	3.439391|	0.000000|	16.779981|	7.100639|	0.000000|	1.690832|	0.000000|	
32.329587|	22.357827|	0.000000|	3.619942|	0.000000|	16.776028|	7.099450|	0.000000|	1.651981|	0.000000|	
32.209000|	22.282607|	0.000000|	3.481572|	0.000000|	16.774461|	7.094063|	0.000000|	1.679365|	0.000000|	
32.336973|	22.360219|	0.000000|	3.502754|	0.000000|	16.747089|	7.063457|	0.000000|	1.686568|	0.000000|	
32.865132|	22.882034|	0.000000|	3.621057|	0.000000|	16.825462|	7.131916|	0.000000|	1.725042|	0.000000|	
32.366961|	22.385311|	0.000000|	3.616999|	0.000000|	16.694995|	7.059763|	0.000000|	1.673366|	0.000000|	
32.349821|	22.370214|	0.000000|	3.581925|	0.000000|	16.771760|	7.084787|	0.000000|	1.674620|	0.000000|	
32.220986|	22.293431|	0.000000|	3.632447|	0.000000|	16.797121|	7.119589|	0.000000|	1.665545|	0.000000|	
32.349591|	22.369458|	0.000000|	3.649065|	0.000000|	16.799143|	7.122353|	0.000000|	1.661628|	0.000000|	
32.385147|	22.407495|	0.000000|	3.575728|	0.000000|	16.781384|	7.106529|	0.000000|	1.680179|	0.000000|	
32.365883|	22.387705|	0.000000|	3.594596|	0.000000|	16.746819|	7.067483|	0.000000|	1.688050|	0.000000|	
32.354345|	22.376531|	0.000000|	3.620310|	0.000000|	16.655328|	7.023123|	0.000000|	1.655137|	0.000000|	
32.681198|	22.744182|	0.000000|	3.630264|	0.000000|	16.773503|	7.086735|	0.000000|	1.713731|	0.000000|	
32.329582|	22.351936|	0.000000|	3.648634|	0.000000|	16.726370|	7.049075|	0.000000|	1.676420|	0.000000|	
32.403387|	22.426169|	0.000000|	3.592767|	0.000000|	16.756986|	7.079679|	0.000000|	1.678647|	0.000000|	
32.386369|	22.407292|	0.000000|	3.601415|	0.000000|	16.734091|	7.055537|	0.000000|	1.687500|	0.000000|	
32.230891|	22.299129|	0.000000|	3.594932|	0.000000|	16.727752|	7.048675|	0.000000|	1.693742|	0.000000|	
32.398069|	22.419689|	0.000000|	3.609519|	0.000000|	16.664753|	7.032062|	0.000000|	1.672241|	0.000000|	
32.362643|	22.384437|	0.000000|	3.568934|	0.000000|	16.753258|	7.073360|	0.000000|	1.645211|	0.000000|	
32.639134|	22.652142|	0.000000|	3.685564|	0.000000|	16.785801|	7.103668|	0.000000|	1.712935|	0.000000|	
32.394373|	22.414193|	0.000000|	3.674977|	0.000000|	16.780945|	7.097864|	0.000000|	1.699870|	0.000000|	
32.260520|	22.328499|	0.000000|	3.579872|	0.000000|	16.758273|	7.074067|	0.000000|	1.681901|	0.000000|	
32.429665|	22.451166|	0.000000|	3.619701|	0.000000|	16.740170|	7.051759|	0.000000|	1.696874|	0.000000|	
32.397723|	22.418733|	0.000000|	3.553180|	0.000000|	16.661526|	7.029208|	0.000000|	1.689500|	0.000000|	
32.431788|	22.452309|	0.000000|	3.545521|	0.000000|	16.788127|	7.108705|	0.000000|	1.668654|	0.000000|	
32.206298|	22.277466|	0.000000|	3.578729|	0.000000|	16.732762|	7.058379|	0.000000|	1.674140|	0.000000|	
32.381905|	22.400173|	0.000000|	3.601589|	0.000000|	16.715100|	7.035627|	0.000000|	1.685262|	0.000000|	
32.624929|	22.636137|	0.000000|	3.686059|	0.000000|	16.745641|	7.060413|	0.000000|	1.711619|	0.000000|	
32.399781|	22.414815|	0.000000|	3.589376|	0.000000|	16.722485|	7.031318|	0.000000|	1.680766|	0.000000|	
32.381400|	22.394797|	0.000000|	3.571747|	0.000000|	16.649318|	7.010201|	0.000000|	1.651431|	0.000000|	
28.117833|	19.202247|	0.000000|	3.217394|	0.000000|	14.870899|	6.177956|	0.000000|	1.534344|	0.000000|	
2.849984|	0.813522|	0.000000|	0.587770|	0.000000|	2.551875|	0.719932|	0.000000|	0.584120|	0.000000|	
2.725381|	0.756842|	0.000000|	0.570732|	0.000000|	2.652794|	0.716215|	0.000000|	0.569590|	0.000000|	
2.609632|	0.703139|	0.000000|	0.573940|	0.000000|	2.573033|	0.697354|	0.000000|	0.560780|	0.000000|	
6.786363|	2.980965|	0.000000|	0.916211|	0.000000|	6.048067|	2.295630|	0.000000|	0.823830|	0.000000|	
2.900373|	0.794575|	0.000000|	0.612691|	0.000000|	2.945576|	0.789856|	0.000000|	0.570076|	0.000000|	
2.491315|	0.683561|	0.000000|	0.645157|	0.000000|	2.563503|	0.698397|	0.000000|	0.572211|	0.000000|	
3.056254|	0.853567|	0.000000|	0.661325|	0.000000|	2.994628|	0.822605|	0.000000|	0.586236|	0.000000|	
2.571751|	0.684386|	0.000000|	0.597341|	0.000000|	2.538276|	0.678676|	0.000000|	0.565541|	0.000000|	
2.758562|	0.709232|	0.000000|	0.598535|	0.000000|	2.629755|	0.693640|	0.000000|	0.551818|	0.000000|	
3.059821|	0.793068|	0.000000|	0.641270|	0.000000|	3.135909|	0.815434|	0.000000|	0.594250|	0.000000|	
2.872681|	0.735861|	0.000000|	0.605599|	0.000000|	2.731842|	0.707177|	0.000000|	0.573564|	0.000000|	
4.730547|	1.649335|	0.000000|	0.724271|	0.000000|	4.478924|	1.397867|	0.000000|	0.686452|	0.000000|	
2.697218|	0.698958|	0.000000|	0.533006|	0.000000|	2.711072|	0.695916|	0.000000|	0.554619|	0.000000|	
3.432539|	0.943475|	0.000000|	0.586128|	0.000000|	3.696378|	0.988671|	0.000000|	0.628048|	0.000000|	
2.785032|	0.720095|	0.000000|	0.555208|	0.000000|	2.759550|	0.725720|	0.000000|	0.569056|	0.000000|	
2.903366|	0.741860|	0.000000|	0.537408|	0.000000|	2.866459|	0.735697|	0.000000|	0.560691|	0.000000|	
