Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
34.284902|	23.888233|	0.000000|	5.471476|	0.000000|	16.806164|	7.098210|	0.000000|	1.701642|	0.000000|	
34.282419|	23.890987|	0.000000|	5.498746|	0.000000|	16.810054|	7.113277|	0.000000|	1.697570|	0.000000|	
34.266171|	23.878577|	0.000000|	5.360180|	0.000000|	16.795074|	7.092716|	0.000000|	1.699044|	0.000000|	
34.269898|	23.883117|	0.000000|	5.528958|	0.000000|	16.804477|	7.099571|	0.000000|	1.724739|	0.000000|	
34.309216|	23.915978|	0.000000|	5.469406|	0.000000|	16.814045|	7.111141|	0.000000|	1.698667|	0.000000|	
34.277412|	23.883668|	0.000000|	5.384979|	0.000000|	16.805962|	7.104037|	0.000000|	1.698737|	0.000000|	
34.132659|	23.789539|	0.000000|	5.445360|	0.000000|	16.812313|	7.110042|	0.000000|	1.698318|	0.000000|	
34.294239|	23.951797|	0.000000|	5.104166|	0.000000|	16.800621|	7.096300|	0.000000|	1.700858|	0.000000|	
34.295751|	23.909826|	0.000000|	5.473587|	0.000000|	16.803285|	7.100376|	0.000000|	1.690495|	0.000000|	
34.296629|	23.905253|	0.000000|	5.434338|	0.000000|	16.802233|	7.104617|	0.000000|	1.669905|	0.000000|	
34.274904|	23.872872|	0.000000|	5.511055|	0.000000|	16.799863|	7.099572|	0.000000|	1.681673|	0.000000|	
34.292717|	23.902857|	0.000000|	5.523007|	0.000000|	16.721163|	7.104979|	0.000000|	1.699486|	0.000000|	
34.255274|	23.859185|	0.000000|	5.525964|	0.000000|	16.796630|	7.064984|	0.000000|	1.705855|	0.000000|	
34.254115|	23.863625|	0.000000|	5.472439|	0.000000|	16.792096|	7.126405|	0.000000|	1.704955|	0.000000|	
34.275907|	23.876818|	0.000000|	5.498845|	0.000000|	16.812811|	7.071999|	0.000000|	1.680637|	0.000000|	
34.922210|	24.587522|	0.000000|	5.456121|	0.000000|	16.803820|	7.096087|	0.000000|	1.708468|	0.000000|	
34.295612|	23.902731|	0.000000|	5.470625|	0.000000|	16.809614|	7.109244|	0.000000|	1.687712|	0.000000|	
34.252810|	23.858094|	0.000000|	5.472044|	0.000000|	16.793722|	7.092995|	0.000000|	1.706879|	0.000000|	
34.261836|	23.864345|	0.000000|	5.446109|	0.000000|	16.843556|	7.140359|	0.000000|	1.690214|	0.000000|	
34.285280|	23.885969|	0.000000|	5.440773|	0.000000|	16.809734|	7.108359|	0.000000|	1.690498|	0.000000|	
34.271315|	23.871761|	0.000000|	5.415443|	0.000000|	16.799659|	7.097593|	0.000000|	1.681462|	0.000000|	
34.293700|	23.898188|	0.000000|	5.440086|	0.000000|	16.811779|	7.104985|	0.000000|	1.681644|	0.000000|	
34.504491|	24.107574|	0.000000|	5.341466|	0.000000|	16.803668|	7.097346|	0.000000|	1.699938|	0.000000|	
34.087686|	23.733473|	0.000000|	5.143618|	0.000000|	16.800781|	7.097705|	0.000000|	1.698277|	0.000000|	
34.334181|	23.931056|	0.000000|	5.525110|	0.000000|	16.812947|	7.109585|	0.000000|	1.706936|	0.000000|	
34.112985|	23.883069|	0.000000|	5.461610|	0.000000|	16.814569|	7.112951|	0.000000|	1.706827|	0.000000|	
34.294689|	23.777645|	0.000000|	5.409762|	0.000000|	16.812224|	7.107444|	0.000000|	1.672491|	0.000000|	
34.287305|	23.883269|	0.000000|	5.387571|	0.000000|	16.810098|	7.105215|	0.000000|	1.689710|	0.000000|	
34.262423|	23.860846|	0.000000|	5.498878|	0.000000|	16.813870|	7.110606|	0.000000|	1.699107|	0.000000|	
34.300820|	23.905351|	0.000000|	5.325455|	0.000000|	16.814199|	7.115797|	0.000000|	1.706112|	0.000000|	
34.502581|	24.103567|	0.000000|	5.484986|	0.000000|	16.802406|	7.101687|	0.000000|	1.706506|	0.000000|	
34.328237|	23.929404|	0.000000|	5.493858|	0.000000|	16.726911|	7.074336|	0.000000|	1.671418|	0.000000|	
34.269749|	23.871029|	0.000000|	5.402046|	0.000000|	16.791987|	7.095105|	0.000000|	1.706837|	0.000000|	
34.261479|	23.867011|	0.000000|	5.494339|	0.000000|	16.796302|	7.099782|	0.000000|	1.690385|	0.000000|	
34.312118|	23.919743|	0.000000|	5.496988|	0.000000|	16.810548|	7.105393|	0.000000|	1.708033|	0.000000|	
34.286593|	23.894004|	0.000000|	5.499532|	0.000000|	16.801765|	7.097183|	0.000000|	1.690517|	0.000000|	
34.356529|	23.955795|	0.000000|	5.435176|	0.000000|	16.813576|	7.108198|	0.000000|	1.715493|	0.000000|	
34.361618|	24.016264|	0.000000|	5.468178|	0.000000|	16.804891|	7.102229|	0.000000|	1.697976|	0.000000|	
34.306473|	23.909254|	0.000000|	5.523638|	0.000000|	16.798865|	7.096457|	0.000000|	1.696427|	0.000000|	
34.350766|	23.954396|	0.000000|	5.498971|	0.000000|	16.806137|	7.104647|	0.000000|	1.681631|	0.000000|	
34.324815|	23.919628|	0.000000|	5.527577|	0.000000|	16.800705|	7.100582|	0.000000|	1.697747|	0.000000|	
34.319747|	23.920400|	0.000000|	5.413660|	0.000000|	16.806797|	7.102574|	0.000000|	1.697744|	0.000000|	
34.267588|	23.874051|	0.000000|	5.432259|	0.000000|	16.806173|	7.099992|	0.000000|	1.698790|	0.000000|	
30.310087|	20.779460|	0.000000|	4.802139|	0.000000|	15.227257|	6.313906|	0.000000|	1.547525|	0.000000|	
4.388700|	1.297522|	0.000000|	0.611557|	0.000000|	4.183199|	1.162778|	0.000000|	0.653249|	0.000000|	
17.520152|	8.599095|	0.000000|	1.573962|	0.000000|	14.861298|	6.104761|	0.000000|	1.372232|	0.000000|	
3.280400|	0.922400|	0.000000|	0.589195|	0.000000|	3.172376|	0.862759|	0.000000|	0.595507|	0.000000|	
3.238595|	0.843133|	0.000000|	0.562493|	0.000000|	3.163034|	0.817942|	0.000000|	0.586616|	0.000000|	
3.182497|	0.861031|	0.000000|	0.564334|	0.000000|	3.104671|	0.832047|	0.000000|	0.581451|	0.000000|	
3.375706|	0.918681|	0.000000|	0.572408|	0.000000|	3.410778|	0.917390|	0.000000|	0.603834|	0.000000|	
3.140375|	0.827187|	0.000000|	0.553966|	0.000000|	3.078672|	0.814557|	0.000000|	0.576107|	0.000000|	
