Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
48.936949|	38.801217|	0.000000|	4.633289|	0.000000|	16.837654|	7.155537|	0.000000|	1.702056|	0.000000|	
49.896149|	39.745659|	0.000000|	4.611591|	0.000000|	17.449636|	7.769192|	0.000000|	1.740079|	0.000000|	
36.560471|	26.543357|	0.000000|	3.473122|	0.000000|	17.474888|	7.793752|	0.000000|	1.606431|	0.000000|	
16.637643|	6.923588|	0.000000|	1.636549|	0.000000|	17.399640|	7.718613|	0.000000|	1.450636|	0.000000|	
16.792017|	6.909920|	0.000000|	1.651506|	0.000000|	17.311627|	7.680013|	0.000000|	1.441806|	0.000000|	
8.167830|	3.120354|	0.000000|	1.005600|	0.000000|	8.473330|	3.440390|	0.000000|	0.947314|	0.000000|	
3.022305|	0.805321|	0.000000|	0.540532|	0.000000|	3.087133|	0.816272|	0.000000|	0.583753|	0.000000|	
2.503202|	0.690514|	0.000000|	0.542294|	0.000000|	2.578304|	0.706342|	0.000000|	0.573412|	0.000000|	
9.563621|	4.174871|	0.000000|	1.043599|	0.000000|	8.983158|	3.657784|	0.000000|	0.978927|	0.000000|	
17.149913|	7.358288|	0.000000|	1.603543|	0.000000|	17.426172|	7.737866|	0.000000|	1.446569|	0.000000|	
