Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
36.602154|	26.571902|	0.000000|	3.424897|	0.000000|	16.809088|	7.106800|	0.000000|	1.640093|	0.000000|	
36.719713|	26.695360|	0.000000|	3.347643|	0.000000|	16.802702|	7.105312|	0.000000|	1.660572|	0.000000|	
37.245106|	27.234607|	0.000000|	3.282489|	0.000000|	16.803051|	7.106754|	0.000000|	1.685849|	0.000000|	
36.889844|	26.920418|	0.000000|	3.393455|	0.000000|	16.850960|	7.154739|	0.000000|	1.642224|	0.000000|	
36.549503|	26.510216|	0.000000|	3.409028|	0.000000|	16.805356|	7.106433|	0.000000|	1.635961|	0.000000|	
36.672170|	26.636257|	0.000000|	3.407757|	0.000000|	16.781911|	7.091234|	0.000000|	1.606053|	0.000000|	
36.611384|	26.587864|	0.000000|	3.407630|	0.000000|	16.808185|	7.112093|	0.000000|	1.581710|	0.000000|	
36.722093|	26.691555|	0.000000|	3.410431|	0.000000|	16.792857|	7.097037|	0.000000|	1.624293|	0.000000|	
37.327207|	27.292464|	0.000000|	3.440275|	0.000000|	17.299145|	7.652377|	0.000000|	1.609177|	0.000000|	
36.735863|	26.706055|	0.000000|	3.431940|	0.000000|	17.450889|	7.751184|	0.000000|	1.644139|	0.000000|	
37.352879|	27.369429|	0.000000|	3.384670|	0.000000|	16.803804|	7.102455|	0.000000|	1.620646|	0.000000|	
36.811846|	26.775058|	0.000000|	3.425907|	0.000000|	16.808149|	7.110422|	0.000000|	1.655674|	0.000000|	
36.783200|	26.747067|	0.000000|	3.445814|	0.000000|	16.787983|	7.095561|	0.000000|	1.621237|	0.000000|	
36.684751|	26.650753|	0.000000|	3.447520|	0.000000|	16.808249|	7.115386|	0.000000|	1.647535|	0.000000|	
36.727546|	26.695973|	0.000000|	3.409097|	0.000000|	16.786132|	7.092337|	0.000000|	1.580802|	0.000000|	
36.705667|	26.670117|	0.000000|	3.396192|	0.000000|	16.797708|	7.100627|	0.000000|	1.614999|	0.000000|	
36.451095|	26.461948|	0.000000|	3.397774|	0.000000|	16.718763|	7.104533|	0.000000|	1.657706|	0.000000|	
36.939377|	26.903634|	0.000000|	3.467414|	0.000000|	16.810042|	7.074587|	0.000000|	1.660290|	0.000000|	
36.616628|	26.582749|	0.000000|	3.426242|	0.000000|	16.812357|	7.109109|	0.000000|	1.632153|	0.000000|	
36.600250|	26.568459|	0.000000|	3.444546|	0.000000|	16.810196|	7.110330|	0.000000|	1.618285|	0.000000|	
36.626701|	26.585236|	0.000000|	3.427775|	0.000000|	16.794395|	7.095821|	0.000000|	1.639391|	0.000000|	
36.577065|	26.528140|	0.000000|	3.426333|	0.000000|	16.803456|	7.106938|	0.000000|	1.619453|	0.000000|	
36.516375|	26.468524|	0.000000|	3.391589|	0.000000|	16.793871|	7.101860|	0.000000|	1.632184|	0.000000|	
36.374461|	26.376971|	0.000000|	3.408040|	0.000000|	16.813116|	7.116574|	0.000000|	1.656971|	0.000000|	
36.534928|	26.492885|	0.000000|	3.265866|	0.000000|	16.797069|	7.102769|	0.000000|	1.641460|	0.000000|	
36.821022|	26.774554|	0.000000|	3.408836|	0.000000|	16.705784|	7.057850|	0.000000|	1.663613|	0.000000|	
36.615756|	26.570104|	0.000000|	3.407982|	0.000000|	16.807491|	7.107989|	0.000000|	1.628814|	0.000000|	
36.657257|	26.604515|	0.000000|	3.446605|	0.000000|	16.793930|	7.095703|	0.000000|	1.621487|	0.000000|	
36.643359|	26.598466|	0.000000|	3.393086|	0.000000|	16.807840|	7.111531|	0.000000|	1.613412|	0.000000|	
36.691083|	26.638500|	0.000000|	3.424779|	0.000000|	16.784910|	7.091648|	0.000000|	1.634852|	0.000000|	
36.497222|	26.501238|	0.000000|	3.374961|	0.000000|	16.807493|	7.111083|	0.000000|	1.566242|	0.000000|	
36.591648|	26.537774|	0.000000|	3.442341|	0.000000|	16.784466|	7.092743|	0.000000|	1.606560|	0.000000|	
36.901576|	26.843894|	0.000000|	3.393490|	0.000000|	16.802802|	7.106267|	0.000000|	1.658452|	0.000000|	
36.602405|	26.557010|	0.000000|	3.408254|	0.000000|	16.807462|	7.111352|	0.000000|	1.634050|	0.000000|	
36.530952|	26.480858|	0.000000|	3.425804|	0.000000|	16.710313|	7.064394|	0.000000|	1.637232|	0.000000|	
36.550254|	26.505724|	0.000000|	3.426739|	0.000000|	16.813738|	7.117721|	0.000000|	1.631948|	0.000000|	
36.510001|	26.462372|	0.000000|	3.443441|	0.000000|	16.790539|	7.093817|	0.000000|	1.639650|	0.000000|	
36.578313|	26.525844|	0.000000|	3.443596|	0.000000|	16.824406|	7.125627|	0.000000|	1.646203|	0.000000|	
36.490919|	26.483299|	0.000000|	3.424917|	0.000000|	16.806529|	7.113318|	0.000000|	1.630962|	0.000000|	
36.553018|	26.496507|	0.000000|	3.391730|	0.000000|	16.796879|	7.100219|	0.000000|	1.627579|	0.000000|	
36.873772|	26.813372|	0.000000|	3.377652|	0.000000|	16.805047|	7.109380|	0.000000|	1.657497|	0.000000|	
36.519213|	26.472078|	0.000000|	3.425560|	0.000000|	16.796237|	7.098700|	0.000000|	1.649551|	0.000000|	
36.538100|	26.493830|	0.000000|	3.426348|	0.000000|	16.787110|	7.095163|	0.000000|	1.631568|	0.000000|	
36.581487|	26.531351|	0.000000|	3.376283|	0.000000|	16.818848|	7.122933|	0.000000|	1.575167|	0.000000|	
36.533560|	26.484411|	0.000000|	3.416306|	0.000000|	16.705822|	7.057342|	0.000000|	1.598716|	0.000000|	
36.362858|	26.369770|	0.000000|	3.376325|	0.000000|	16.802601|	7.107848|	0.000000|	1.632136|	0.000000|	
36.507657|	26.459870|	0.000000|	3.379737|	0.000000|	16.783587|	7.091389|	0.000000|	1.639012|	0.000000|	
36.799438|	26.745521|	0.000000|	3.444407|	0.000000|	16.800995|	7.106161|	0.000000|	1.653314|	0.000000|	
36.556849|	26.505222|	0.000000|	3.365539|	0.000000|	16.798002|	7.106767|	0.000000|	1.647023|	0.000000|	
36.561576|	26.504910|	0.000000|	3.441646|	0.000000|	16.801175|	7.113426|	0.000000|	1.591068|	0.000000|	
36.623097|	26.568539|	0.000000|	3.426610|	0.000000|	16.798536|	7.109007|	0.000000|	1.634398|	0.000000|	
36.558030|	26.508085|	0.000000|	3.408724|	0.000000|	16.796066|	7.101329|	0.000000|	1.583588|	0.000000|	
36.370242|	26.367428|	0.000000|	3.391702|	0.000000|	16.792838|	7.097888|	0.000000|	1.621850|	0.000000|	
36.595790|	26.549674|	0.000000|	3.274621|	0.000000|	16.809530|	7.114601|	0.000000|	1.644389|	0.000000|	
36.552800|	26.496283|	0.000000|	3.424720|	0.000000|	16.794209|	7.101260|	0.000000|	1.657781|	0.000000|	
37.391387|	27.335362|	0.000000|	3.390961|	0.000000|	16.732431|	7.086432|	0.000000|	1.680749|	0.000000|	
36.572909|	26.516968|	0.000000|	3.430011|	0.000000|	16.795222|	7.098827|	0.000000|	1.671195|	0.000000|	
36.545006|	26.484639|	0.000000|	3.457040|	0.000000|	16.791665|	7.094655|	0.000000|	1.618552|	0.000000|	
36.574997|	26.516382|	0.000000|	3.454525|	0.000000|	16.801484|	7.109423|	0.000000|	1.659205|	0.000000|	
36.388429|	26.383445|	0.000000|	3.396966|	0.000000|	16.786272|	7.090748|	0.000000|	1.662931|	0.000000|	
36.615017|	26.561778|	0.000000|	3.551876|	0.000000|	16.807342|	7.109010|	0.000000|	1.639100|	0.000000|	
36.618557|	26.554500|	0.000000|	3.480527|	0.000000|	16.789181|	7.091533|	0.000000|	1.656025|	0.000000|	
36.880421|	26.817620|	0.000000|	3.457723|	0.000000|	16.804757|	7.102498|	0.000000|	1.663695|	0.000000|	
36.657646|	26.610275|	0.000000|	3.427641|	0.000000|	16.730985|	7.084647|	0.000000|	1.642987|	0.000000|	
36.672393|	26.615973|	0.000000|	3.453027|	0.000000|	16.799497|	7.099406|	0.000000|	1.664280|	0.000000|	
36.638685|	26.588809|	0.000000|	3.427048|	0.000000|	16.804623|	7.104792|	0.000000|	1.605232|	0.000000|	
36.450311|	26.442541|	0.000000|	3.390074|	0.000000|	16.794699|	7.096075|	0.000000|	1.633452|	0.000000|	
36.621073|	26.564471|	0.000000|	3.441908|	0.000000|	16.796615|	7.097657|	0.000000|	1.650232|	0.000000|	
36.639046|	26.578839|	0.000000|	3.434427|	0.000000|	16.804429|	7.107141|	0.000000|	1.666780|	0.000000|	
36.621762|	26.561123|	0.000000|	3.449138|	0.000000|	16.797453|	7.098800|	0.000000|	1.643072|	0.000000|	
37.520346|	27.453524|	0.000000|	3.439173|	0.000000|	16.801659|	7.107714|	0.000000|	1.659749|	0.000000|	
36.702461|	26.643585|	0.000000|	3.425025|	0.000000|	16.791769|	7.097304|	0.000000|	1.610807|	0.000000|	
36.660041|	26.593502|	0.000000|	3.443365|	0.000000|	16.788836|	7.090747|	0.000000|	1.648829|	0.000000|	
36.447537|	26.436752|	0.000000|	3.357989|	0.000000|	16.730719|	7.079346|	0.000000|	1.659927|	0.000000|	
36.618576|	26.550366|	0.000000|	3.424662|	0.000000|	16.790932|	7.093013|	0.000000|	1.640655|	0.000000|	
36.638325|	26.568005|	0.000000|	3.339136|	0.000000|	16.808130|	7.109845|	0.000000|	1.608438|	0.000000|	
36.595473|	26.523462|	0.000000|	3.441817|	0.000000|	16.792119|	7.091841|	0.000000|	1.625557|	0.000000|	
36.891840|	26.815780|	0.000000|	3.457681|	0.000000|	16.804519|	7.103476|	0.000000|	1.642736|	0.000000|	
36.698711|	26.624674|	0.000000|	3.374759|	0.000000|	16.802324|	7.103232|	0.000000|	1.661419|	0.000000|	
36.671908|	26.591802|	0.000000|	3.444488|	0.000000|	16.802283|	7.099856|	0.000000|	1.630851|	0.000000|	
36.556905|	26.528370|	0.000000|	3.413571|	0.000000|	16.800547|	7.101433|	0.000000|	1.596513|	0.000000|	
36.669293|	26.590122|	0.000000|	3.408826|	0.000000|	16.791470|	7.095966|	0.000000|	1.617665|	0.000000|	
36.656007|	26.581907|	0.000000|	3.396630|	0.000000|	16.729113|	7.120691|	0.000000|	1.628543|	0.000000|	
36.664128|	26.607488|	0.000000|	3.273644|	0.000000|	16.826074|	7.093678|	0.000000|	1.628829|	0.000000|	
36.646684|	26.576397|	0.000000|	3.373512|	0.000000|	16.799269|	7.100713|	0.000000|	1.642832|	0.000000|	
37.380707|	27.304707|	0.000000|	3.437305|	0.000000|	16.802547|	7.105433|	0.000000|	1.660489|	0.000000|	
36.700849|	26.623113|	0.000000|	3.424864|	0.000000|	16.798121|	7.100032|	0.000000|	1.640457|	0.000000|	
36.440102|	26.410137|	0.000000|	3.408216|	0.000000|	16.796146|	7.096435|	0.000000|	1.641906|	0.000000|	
36.650419|	26.579042|	0.000000|	3.431070|	0.000000|	16.812327|	7.109871|	0.000000|	1.622317|	0.000000|	
36.621892|	26.548962|	0.000000|	3.410224|	0.000000|	16.791970|	7.093053|	0.000000|	1.652205|	0.000000|	
36.682210|	26.604804|	0.000000|	3.374742|	0.000000|	16.805496|	7.109501|	0.000000|	1.623686|	0.000000|	
36.704959|	26.631312|	0.000000|	3.445731|	0.000000|	16.704675|	7.055833|	0.000000|	1.634635|	0.000000|	
36.934017|	26.853003|	0.000000|	3.385711|	0.000000|	16.794135|	7.099209|	0.000000|	1.637373|	0.000000|	
37.369381|	27.340192|	0.000000|	3.431407|	0.000000|	16.811837|	7.105546|	0.000000|	1.652736|	0.000000|	
36.677324|	26.598446|	0.000000|	3.458208|	0.000000|	16.805885|	7.101329|	0.000000|	1.666950|	0.000000|	
36.743827|	26.660672|	0.000000|	3.410128|	0.000000|	16.803310|	7.106271|	0.000000|	1.666197|	0.000000|	
36.686917|	26.603526|	0.000000|	3.426247|	0.000000|	16.799604|	7.100059|	0.000000|	1.641411|	0.000000|	
36.716300|	26.635274|	0.000000|	3.392065|	0.000000|	16.793062|	7.093893|	0.000000|	1.652677|	0.000000|	
36.700363|	26.618628|	0.000000|	3.444701|	0.000000|	16.804184|	7.105226|	0.000000|	1.619727|	0.000000|	
36.680496|	26.599748|	0.000000|	3.392807|	0.000000|	16.793896|	7.097137|	0.000000|	1.644830|	0.000000|	
37.004944|	26.920567|	0.000000|	3.459229|	0.000000|	16.808404|	7.106341|	0.000000|	1.685381|	0.000000|	
36.586603|	26.556323|	0.000000|	3.392071|	0.000000|	16.718043|	7.101058|	0.000000|	1.665511|	0.000000|	
36.690973|	26.619577|	0.000000|	3.390365|	0.000000|	16.795661|	7.054321|	0.000000|	1.638792|	0.000000|	
36.773915|	26.693894|	0.000000|	3.391094|	0.000000|	16.830160|	7.128124|	0.000000|	1.640694|	0.000000|	
36.694592|	26.611266|	0.000000|	3.407671|	0.000000|	16.799248|	7.095107|	0.000000|	1.657473|	0.000000|	
36.700963|	26.618797|	0.000000|	3.443397|	0.000000|	16.802776|	7.106037|	0.000000|	1.683864|	0.000000|	
36.682147|	26.599013|	0.000000|	3.445752|	0.000000|	16.792379|	7.094615|	0.000000|	1.649641|	0.000000|	
36.722073|	26.639859|	0.000000|	3.430092|	0.000000|	16.795622|	7.100363|	0.000000|	1.665676|	0.000000|	
36.779815|	26.748472|	0.000000|	3.414982|	0.000000|	16.809163|	7.110653|	0.000000|	1.661699|	0.000000|	
36.665345|	26.584924|	0.000000|	3.394324|	0.000000|	16.798954|	7.101979|	0.000000|	1.660700|	0.000000|	
36.641438|	26.559623|	0.000000|	3.416455|	0.000000|	16.801295|	7.104238|	0.000000|	1.664947|	0.000000|	
36.644057|	26.563975|	0.000000|	3.425121|	0.000000|	16.716242|	7.065851|	0.000000|	1.647964|	0.000000|	
36.687961|	26.604945|	0.000000|	3.428430|	0.000000|	16.792179|	7.093153|	0.000000|	1.657876|	0.000000|	
36.672852|	26.588430|	0.000000|	3.392989|	0.000000|	16.815071|	7.111359|	0.000000|	1.646977|	0.000000|	
36.650646|	26.566578|	0.000000|	3.407848|	0.000000|	16.801479|	7.099570|	0.000000|	1.643820|	0.000000|	
37.038834|	27.004220|	0.000000|	3.421405|	0.000000|	16.811948|	7.109188|	0.000000|	1.682609|	0.000000|	
36.655396|	26.573709|	0.000000|	3.304737|	0.000000|	16.796140|	7.098740|	0.000000|	1.675626|	0.000000|	
36.670159|	26.580859|	0.000000|	3.426056|	0.000000|	16.796535|	7.094884|	0.000000|	1.658676|	0.000000|	
36.724767|	26.639076|	0.000000|	3.390779|	0.000000|	16.809242|	7.108747|	0.000000|	1.626908|	0.000000|	
36.678486|	26.596288|	0.000000|	3.357585|	0.000000|	16.796909|	7.093824|	0.000000|	1.661629|	0.000000|	
36.698574|	26.613810|	0.000000|	3.410305|	0.000000|	16.727787|	7.074622|	0.000000|	1.600485|	0.000000|	
36.706035|	26.620406|	0.000000|	3.357688|	0.000000|	16.791491|	7.092751|	0.000000|	1.642571|	0.000000|	
36.507202|	26.604721|	0.000000|	3.405173|	0.000000|	16.801061|	7.099789|	0.000000|	1.650095|	0.000000|	
33.819863|	23.659721|	0.000000|	2.719828|	0.000000|	16.823717|	7.123388|	0.000000|	1.607144|	0.000000|	
3.131510|	0.979815|	0.000000|	0.538992|	0.000000|	2.958852|	0.835639|	0.000000|	0.599993|	0.000000|	
2.624360|	0.762721|	0.000000|	0.539681|	0.000000|	2.442791|	0.672166|	0.000000|	0.561446|	0.000000|	
2.670625|	0.728011|	0.000000|	0.513370|	0.000000|	2.596212|	0.704958|	0.000000|	0.565716|	0.000000|	
2.516649|	0.692561|	0.000000|	0.529577|	0.000000|	2.450299|	0.676284|	0.000000|	0.565571|	0.000000|	
2.561911|	0.704587|	0.000000|	0.550883|	0.000000|	2.500428|	0.693471|	0.000000|	0.559097|	0.000000|	
2.861317|	0.803955|	0.000000|	0.563410|	0.000000|	2.775051|	0.774438|	0.000000|	0.575431|	0.000000|	
8.978371|	4.125342|	0.000000|	0.945007|	0.000000|	7.807213|	3.064753|	0.000000|	0.927507|	0.000000|	
19.105940|	9.202956|	0.000000|	1.658719|	0.000000|	16.719563|	7.025764|	0.000000|	1.446256|	0.000000|	
19.001882|	9.153944|	0.000000|	1.696598|	0.000000|	16.716763|	7.024002|	0.000000|	1.431074|	0.000000|	
6.824192|	2.924839|	0.000000|	0.838879|	0.000000|	6.051916|	2.278460|	0.000000|	0.764434|	0.000000|	
2.813316|	0.766670|	0.000000|	0.514058|	0.000000|	2.739132|	0.745441|	0.000000|	0.568234|	0.000000|	
