Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
36.531474|	26.540286|	0.000000|	3.409054|	0.000000|	16.795521|	7.120336|	0.000000|	1.637764|	0.000000|	
36.932080|	26.954230|	0.000000|	3.282155|	0.000000|	16.783018|	7.110280|	0.000000|	1.653907|	0.000000|	
37.109919|	27.125875|	0.000000|	3.395206|	0.000000|	16.839161|	7.165705|	0.000000|	1.609336|	0.000000|	
36.689380|	26.883680|	0.000000|	3.361489|	0.000000|	16.803788|	7.134352|	0.000000|	1.650293|	0.000000|	
36.535523|	26.403869|	0.000000|	3.417641|	0.000000|	16.801893|	7.125772|	0.000000|	1.605254|	0.000000|	
36.576288|	26.569029|	0.000000|	3.488074|	0.000000|	16.784355|	7.112496|	0.000000|	1.650441|	0.000000|	
36.533858|	26.532649|	0.000000|	3.506596|	0.000000|	16.785249|	7.112906|	0.000000|	1.655134|	0.000000|	
36.565936|	26.563302|	0.000000|	3.412724|	0.000000|	16.776473|	7.103917|	0.000000|	1.654369|	0.000000|	
36.583785|	26.586754|	0.000000|	3.398243|	0.000000|	16.714578|	7.089970|	0.000000|	1.607919|	0.000000|	
36.823945|	26.830329|	0.000000|	3.421062|	0.000000|	16.778633|	7.103155|	0.000000|	1.669839|	0.000000|	
36.620257|	26.625449|	0.000000|	3.429322|	0.000000|	16.796290|	7.121438|	0.000000|	1.609912|	0.000000|	
36.420109|	26.486288|	0.000000|	3.272706|	0.000000|	16.786097|	7.105474|	0.000000|	1.657059|	0.000000|	
36.604586|	26.609474|	0.000000|	3.424726|	0.000000|	16.780314|	7.103017|	0.000000|	1.636738|	0.000000|	
36.619393|	26.621821|	0.000000|	3.424864|	0.000000|	16.805660|	7.120742|	0.000000|	1.638321|	0.000000|	
36.585147|	26.592843|	0.000000|	3.409335|	0.000000|	16.782284|	7.096547|	0.000000|	1.633660|	0.000000|	
37.168375|	27.178421|	0.000000|	3.396797|	0.000000|	17.448052|	7.759702|	0.000000|	1.646064|	0.000000|	
36.936783|	26.937717|	0.000000|	3.431992|	0.000000|	17.458614|	7.765128|	0.000000|	1.680630|	0.000000|	
37.217861|	27.221401|	0.000000|	3.398668|	0.000000|	16.811990|	7.111931|	0.000000|	1.656015|	0.000000|	
36.628767|	26.671354|	0.000000|	3.393262|	0.000000|	16.716450|	7.067506|	0.000000|	1.648401|	0.000000|	
36.591840|	26.585409|	0.000000|	3.425819|	0.000000|	16.819695|	7.116707|	0.000000|	1.641771|	0.000000|	
36.611005|	26.609563|	0.000000|	3.391569|	0.000000|	16.808639|	7.111025|	0.000000|	1.650219|	0.000000|	
36.579499|	26.580864|	0.000000|	3.442297|	0.000000|	16.801549|	7.106503|	0.000000|	1.628427|	0.000000|	
36.575872|	26.576401|	0.000000|	3.391697|	0.000000|	16.795043|	7.103521|	0.000000|	1.627942|	0.000000|	
36.624206|	26.621358|	0.000000|	3.428831|	0.000000|	16.816890|	7.121741|	0.000000|	1.622911|	0.000000|	
37.244335|	27.244740|	0.000000|	3.318074|	0.000000|	16.801324|	7.103872|	0.000000|	1.663759|	0.000000|	
36.879697|	26.930754|	0.000000|	3.399833|	0.000000|	16.810946|	7.120243|	0.000000|	1.608585|	0.000000|	
36.610711|	26.603861|	0.000000|	3.407929|	0.000000|	16.797281|	7.108537|	0.000000|	1.618137|	0.000000|	
36.628009|	26.619812|	0.000000|	3.409124|	0.000000|	16.706008|	7.066797|	0.000000|	1.603314|	0.000000|	
36.626089|	26.621212|	0.000000|	3.445570|	0.000000|	16.805660|	7.119829|	0.000000|	1.632234|	0.000000|	
36.589515|	26.590042|	0.000000|	3.432195|	0.000000|	16.788881|	7.103809|	0.000000|	1.616677|	0.000000|	
36.611713|	26.607487|	0.000000|	3.418739|	0.000000|	16.816727|	7.126526|	0.000000|	1.618930|	0.000000|	
36.895482|	26.881424|	0.000000|	3.463885|	0.000000|	16.797558|	7.105381|	0.000000|	1.661524|	0.000000|	
37.264966|	27.252434|	0.000000|	3.486314|	0.000000|	16.799498|	7.113542|	0.000000|	1.591205|	0.000000|	
37.036971|	27.077102|	0.000000|	3.476188|	0.000000|	16.791126|	7.109643|	0.000000|	1.622045|	0.000000|	
36.746007|	26.733869|	0.000000|	3.560831|	0.000000|	16.795576|	7.113139|	0.000000|	1.639126|	0.000000|	
36.613757|	26.601321|	0.000000|	3.527497|	0.000000|	16.786132|	7.107673|	0.000000|	1.623444|	0.000000|	
36.601139|	26.594281|	0.000000|	3.622247|	0.000000|	16.798125|	7.107933|	0.000000|	1.635508|	0.000000|	
36.581021|	26.566854|	0.000000|	3.574683|	0.000000|	16.708977|	7.072097|	0.000000|	1.617007|	0.000000|	
36.670244|	26.649681|	0.000000|	3.461561|	0.000000|	16.811902|	7.122648|	0.000000|	1.641749|	0.000000|	
37.200689|	27.179304|	0.000000|	3.470970|	0.000000|	16.790368|	7.106679|	0.000000|	1.682959|	0.000000|	
36.951879|	26.984140|	0.000000|	3.426439|	0.000000|	17.071062|	7.381333|	0.000000|	1.646724|	0.000000|	
36.875672|	26.860593|	0.000000|	3.398623|	0.000000|	17.421484|	7.727960|	0.000000|	1.676209|	0.000000|	
36.585974|	26.579743|	0.000000|	3.436692|	0.000000|	16.796276|	7.106663|	0.000000|	1.647942|	0.000000|	
36.649340|	26.639297|	0.000000|	3.473127|	0.000000|	16.834413|	7.140906|	0.000000|	1.631090|	0.000000|	
36.623145|	26.605044|	0.000000|	3.469031|	0.000000|	16.782525|	7.098239|	0.000000|	1.653556|	0.000000|	
36.662486|	26.649226|	0.000000|	3.622898|	0.000000|	16.817215|	7.120945|	0.000000|	1.651848|	0.000000|	
36.720570|	26.702171|	0.000000|	3.467671|	0.000000|	16.799270|	7.105491|	0.000000|	1.633838|	0.000000|	
36.648393|	26.671056|	0.000000|	3.494777|	0.000000|	16.724018|	7.076050|	0.000000|	1.652257|	0.000000|	
36.640798|	26.613079|	0.000000|	3.410097|	0.000000|	16.795840|	7.104430|	0.000000|	1.660553|	0.000000|	
36.667785|	26.640803|	0.000000|	3.448218|	0.000000|	16.804512|	7.107996|	0.000000|	1.637096|	0.000000|	
36.716096|	26.688096|	0.000000|	3.469036|	0.000000|	16.815409|	7.117124|	0.000000|	1.621964|	0.000000|	
36.683121|	26.656740|	0.000000|	3.373544|	0.000000|	16.799124|	7.100776|	0.000000|	1.634700|	0.000000|	
36.674535|	26.650341|	0.000000|	3.427117|	0.000000|	16.792333|	7.093802|	0.000000|	1.647825|	0.000000|	
36.623682|	26.602158|	0.000000|	3.428996|	0.000000|	16.812313|	7.114112|	0.000000|	1.640936|	0.000000|	
36.679418|	26.837621|	0.000000|	3.485857|	0.000000|	16.800640|	7.101191|	0.000000|	1.662163|	0.000000|	
36.691582|	26.528592|	0.000000|	3.444989|	0.000000|	16.813774|	7.114178|	0.000000|	1.613707|	0.000000|	
36.680193|	26.648487|	0.000000|	3.444181|	0.000000|	16.797662|	7.099314|	0.000000|	1.621110|	0.000000|	
36.631375|	26.598329|	0.000000|	3.479810|	0.000000|	16.790543|	7.091999|	0.000000|	1.626547|	0.000000|	
36.608495|	26.577132|	0.000000|	3.483758|	0.000000|	16.726953|	7.073570|	0.000000|	1.618402|	0.000000|	
36.657397|	26.627271|	0.000000|	3.449169|	0.000000|	16.796225|	7.095730|	0.000000|	1.647240|	0.000000|	
36.717747|	26.692011|	0.000000|	3.427149|	0.000000|	16.807711|	7.110998|	0.000000|	1.628273|	0.000000|	
36.518910|	26.671733|	0.000000|	3.433227|	0.000000|	16.794789|	7.095906|	0.000000|	1.629371|	0.000000|	
36.929250|	26.765980|	0.000000|	3.472613|	0.000000|	16.803305|	7.103114|	0.000000|	1.644271|	0.000000|	
36.729113|	26.706046|	0.000000|	3.422985|	0.000000|	16.822830|	7.122246|	0.000000|	1.629389|	0.000000|	
36.666885|	26.654864|	0.000000|	3.341603|	0.000000|	16.805301|	7.102663|	0.000000|	1.636505|	0.000000|	
36.662805|	26.638088|	0.000000|	3.434475|	0.000000|	16.800566|	7.102580|	0.000000|	1.630106|	0.000000|	
36.609098|	26.585753|	0.000000|	3.495700|	0.000000|	16.799159|	7.100190|	0.000000|	1.642265|	0.000000|	
36.700509|	26.668740|	0.000000|	3.654881|	0.000000|	16.711192|	7.061277|	0.000000|	1.595783|	0.000000|	
36.506812|	26.658741|	0.000000|	3.593816|	0.000000|	16.812195|	7.115387|	0.000000|	1.609071|	0.000000|	
36.844985|	26.677285|	0.000000|	3.621573|	0.000000|	16.797343|	7.099265|	0.000000|	1.697472|	0.000000|	
36.708263|	26.675916|	0.000000|	3.494791|	0.000000|	16.811437|	7.112602|	0.000000|	1.659011|	0.000000|	
36.645052|	26.613464|	0.000000|	3.429553|	0.000000|	16.797222|	7.100121|	0.000000|	1.617645|	0.000000|	
36.611177|	26.584975|	0.000000|	3.429615|	0.000000|	16.789814|	7.093385|	0.000000|	1.590566|	0.000000|	
36.654702|	26.628595|	0.000000|	3.426957|	0.000000|	16.807174|	7.112114|	0.000000|	1.596296|	0.000000|	
36.628497|	26.599729|	0.000000|	3.428950|	0.000000|	16.785878|	7.092770|	0.000000|	1.615202|	0.000000|	
36.691856|	26.660243|	0.000000|	3.470453|	0.000000|	16.807078|	7.110060|	0.000000|	1.648813|	0.000000|	
36.427907|	26.446728|	0.000000|	3.411457|	0.000000|	16.786282|	7.093629|	0.000000|	1.643154|	0.000000|	
36.897652|	26.866544|	0.000000|	3.525371|	0.000000|	16.716441|	7.066877|	0.000000|	1.665281|	0.000000|	
36.598968|	26.566728|	0.000000|	3.439691|	0.000000|	16.799488|	7.105332|	0.000000|	1.629787|	0.000000|	
36.669013|	26.633944|	0.000000|	3.407395|	0.000000|	16.800226|	7.100569|	0.000000|	1.605649|	0.000000|	
36.688076|	26.655137|	0.000000|	3.445591|	0.000000|	16.799803|	7.104252|	0.000000|	1.669542|	0.000000|	
36.618345|	26.584722|	0.000000|	3.425564|	0.000000|	16.797288|	7.098698|	0.000000|	1.632242|	0.000000|	
36.438250|	26.459083|	0.000000|	3.356226|	0.000000|	16.810293|	7.115983|	0.000000|	1.626120|	0.000000|	
36.727591|	26.697519|	0.000000|	3.393453|	0.000000|	16.837069|	7.130619|	0.000000|	1.639058|	0.000000|	
36.897925|	26.869706|	0.000000|	3.469207|	0.000000|	16.797866|	7.096608|	0.000000|	1.643482|	0.000000|	
36.581828|	26.552648|	0.000000|	3.438373|	0.000000|	16.808938|	7.110532|	0.000000|	1.658968|	0.000000|	
36.498739|	26.471368|	0.000000|	3.435788|	0.000000|	16.727427|	7.075904|	0.000000|	1.638723|	0.000000|	
36.580605|	26.552289|	0.000000|	3.502154|	0.000000|	16.800605|	7.102132|	0.000000|	1.652685|	0.000000|	
36.485627|	26.456315|	0.000000|	3.407256|	0.000000|	16.808260|	7.110032|	0.000000|	1.627233|	0.000000|	
36.394946|	26.416685|	0.000000|	3.448372|	0.000000|	16.797433|	7.099699|	0.000000|	1.652702|	0.000000|	
36.634680|	26.606515|	0.000000|	3.445923|	0.000000|	16.816023|	7.115665|	0.000000|	1.649156|	0.000000|	
36.614869|	26.590320|	0.000000|	3.427450|	0.000000|	16.796152|	7.096014|	0.000000|	1.633785|	0.000000|	
36.861732|	26.837144|	0.000000|	3.450622|	0.000000|	16.812097|	7.111060|	0.000000|	1.668746|	0.000000|	
36.653523|	26.643705|	0.000000|	3.310550|	0.000000|	16.799963|	7.102123|	0.000000|	1.674226|	0.000000|	
36.638559|	26.618872|	0.000000|	3.384100|	0.000000|	16.716108|	7.098135|	0.000000|	1.625212|	0.000000|	
36.604005|	26.581014|	0.000000|	3.451407|	0.000000|	16.883170|	7.104095|	0.000000|	1.631878|	0.000000|	
36.641695|	26.621512|	0.000000|	3.459959|	0.000000|	16.799264|	7.101633|	0.000000|	1.622410|	0.000000|	
36.447817|	26.478882|	0.000000|	3.340540|	0.000000|	16.701636|	7.057154|	0.000000|	1.623831|	0.000000|	
36.714583|	26.694095|	0.000000|	3.411441|	0.000000|	16.806219|	7.109282|	0.000000|	1.632030|	0.000000|	
36.899263|	26.870563|	0.000000|	3.467526|	0.000000|	16.792459|	7.095224|	0.000000|	1.661975|	0.000000|	
36.777808|	26.752606|	0.000000|	3.418927|	0.000000|	16.810989|	7.112440|	0.000000|	1.644338|	0.000000|	
36.694520|	26.661191|	0.000000|	3.446416|	0.000000|	16.789987|	7.094997|	0.000000|	1.631711|	0.000000|	
36.661117|	26.635273|	0.000000|	3.434416|	0.000000|	16.794265|	7.097294|	0.000000|	1.635450|	0.000000|	
36.728430|	26.702565|	0.000000|	3.387121|	0.000000|	16.812820|	7.116969|	0.000000|	1.667032|	0.000000|	
36.674754|	26.647294|	0.000000|	3.425873|	0.000000|	16.797213|	7.096413|	0.000000|	1.626908|	0.000000|	
36.432443|	26.460863|	0.000000|	3.427086|	0.000000|	16.810610|	7.108976|	0.000000|	1.637725|	0.000000|	
36.674060|	26.650114|	0.000000|	3.450665|	0.000000|	16.796695|	7.097353|	0.000000|	1.642693|	0.000000|	
36.930851|	26.910005|	0.000000|	3.430011|	0.000000|	16.718784|	7.067095|	0.000000|	1.643938|	0.000000|	
36.669742|	26.646831|	0.000000|	3.410017|	0.000000|	16.797797|	7.104289|	0.000000|	1.617768|	0.000000|	
36.630457|	26.610892|	0.000000|	3.473793|	0.000000|	16.802342|	7.102202|	0.000000|	1.650605|	0.000000|	
36.685621|	26.662090|	0.000000|	3.543924|	0.000000|	16.799264|	7.102472|	0.000000|	1.642283|	0.000000|	
36.680153|	26.649730|	0.000000|	3.517503|	0.000000|	16.802861|	7.102223|	0.000000|	1.645283|	0.000000|	
36.482709|	26.513137|	0.000000|	3.552714|	0.000000|	16.787624|	7.092341|	0.000000|	1.645646|	0.000000|	
36.709708|	26.687015|	0.000000|	3.462682|	0.000000|	16.811777|	7.109127|	0.000000|	1.630279|	0.000000|	
36.903711|	26.880127|	0.000000|	3.505627|	0.000000|	16.796944|	7.093480|	0.000000|	1.662563|	0.000000|	
36.658324|	26.631969|	0.000000|	3.526276|	0.000000|	16.814657|	7.111013|	0.000000|	1.660059|	0.000000|	
36.670753|	26.644760|	0.000000|	3.513383|	0.000000|	16.795916|	7.092923|	0.000000|	1.653161|	0.000000|	
36.724159|	26.695123|	0.000000|	3.598968|	0.000000|	16.721352|	7.065173|	0.000000|	1.641257|	0.000000|	
36.757522|	26.736052|	0.000000|	3.663546|	0.000000|	16.800905|	7.101449|	0.000000|	1.640431|	0.000000|	
36.515696|	26.543601|	0.000000|	3.548708|	0.000000|	16.800753|	7.099781|	0.000000|	1.620103|	0.000000|	
36.722980|	26.702519|	0.000000|	3.479822|	0.000000|	16.800062|	7.100255|	0.000000|	1.665307|	0.000000|	
36.659898|	26.643436|	0.000000|	3.428346|	0.000000|	16.798176|	7.099765|	0.000000|	1.663512|	0.000000|	
36.945060|	26.924193|	0.000000|	3.454022|	0.000000|	16.842426|	7.145025|	0.000000|	1.627055|	0.000000|	
36.744904|	26.733065|	0.000000|	3.272446|	0.000000|	16.832377|	7.133117|	0.000000|	1.660241|	0.000000|	
36.674731|	26.639272|	0.000000|	3.401863|	0.000000|	16.793670|	7.094910|	0.000000|	1.625643|	0.000000|	
36.752787|	26.717088|	0.000000|	3.426189|	0.000000|	16.806768|	7.107019|	0.000000|	1.643778|	0.000000|	
36.439797|	26.455659|	0.000000|	3.416301|	0.000000|	16.799308|	7.099123|	0.000000|	1.639676|	0.000000|	
36.677745|	26.648810|	0.000000|	3.425804|	0.000000|	16.713214|	7.059504|	0.000000|	1.635936|	0.000000|	
36.763060|	26.728087|	0.000000|	3.443065|	0.000000|	16.817120|	7.109557|	0.000000|	1.633573|	0.000000|	
36.880000|	26.839932|	0.000000|	3.437212|	0.000000|	16.792636|	7.091206|	0.000000|	1.672177|	0.000000|	
36.731359|	26.689247|	0.000000|	3.414707|	0.000000|	16.822028|	7.116464|	0.000000|	1.651653|	0.000000|	
36.742400|	26.696578|	0.000000|	3.432223|	0.000000|	16.789151|	7.093742|	0.000000|	1.665222|	0.000000|	
36.692605|	26.659311|	0.000000|	3.414988|	0.000000|	16.795379|	7.097751|	0.000000|	1.583501|	0.000000|	
36.451808|	26.461849|	0.000000|	3.437070|	0.000000|	16.801743|	7.100386|	0.000000|	1.622465|	0.000000|	
36.740413|	26.707544|	0.000000|	3.413513|	0.000000|	16.798236|	7.099262|	0.000000|	1.626100|	0.000000|	
36.737530|	26.709080|	0.000000|	3.463679|	0.000000|	16.800291|	7.101381|	0.000000|	1.645135|	0.000000|	
37.451763|	27.421301|	0.000000|	3.466735|	0.000000|	16.799493|	7.098590|	0.000000|	1.627814|	0.000000|	
42.162629|	32.129203|	0.000000|	3.448767|	0.000000|	16.795840|	7.097126|	0.000000|	1.650964|	0.000000|	
39.283291|	29.252852|	0.000000|	3.463749|	0.000000|	16.734024|	7.083495|	0.000000|	1.646871|	0.000000|	
39.114648|	29.086525|	0.000000|	3.501629|	0.000000|	16.795317|	7.096052|	0.000000|	1.636057|	0.000000|	
38.092224|	28.114816|	0.000000|	3.430395|	0.000000|	16.806527|	7.108272|	0.000000|	1.622971|	0.000000|	
37.442342|	27.411234|	0.000000|	3.427620|	0.000000|	16.795462|	7.096488|	0.000000|	1.629578|	0.000000|	
37.440907|	27.410338|	0.000000|	3.430555|	0.000000|	16.804212|	7.107066|	0.000000|	1.650951|	0.000000|	
36.702376|	26.668253|	0.000000|	3.391276|	0.000000|	16.810050|	7.109888|	0.000000|	1.627889|	0.000000|	
36.739016|	26.706066|	0.000000|	3.409759|	0.000000|	16.793017|	7.093573|	0.000000|	1.640286|	0.000000|	
37.625787|	27.593222|	0.000000|	3.449521|	0.000000|	16.820993|	7.119744|	0.000000|	1.669109|	0.000000|	
36.770863|	26.740765|	0.000000|	3.414010|	0.000000|	16.799582|	7.099783|	0.000000|	1.650980|	0.000000|	
36.751120|	26.716081|	0.000000|	3.428237|	0.000000|	16.815011|	7.117328|	0.000000|	1.608007|	0.000000|	
36.527722|	26.541733|	0.000000|	3.410374|	0.000000|	16.711346|	7.060093|	0.000000|	1.645275|	0.000000|	
36.698464|	26.661205|	0.000000|	3.446771|	0.000000|	16.802462|	7.100307|	0.000000|	1.631538|	0.000000|	
36.699911|	26.657168|	0.000000|	3.357478|	0.000000|	16.799333|	7.101754|	0.000000|	1.617992|	0.000000|	
36.727297|	26.689218|	0.000000|	3.424641|	0.000000|	16.799893|	7.098679|	0.000000|	1.639353|	0.000000|	
36.886023|	26.852438|	0.000000|	3.460776|	0.000000|	16.808205|	7.105780|	0.000000|	1.653115|	0.000000|	
36.622823|	26.582153|	0.000000|	3.443419|	0.000000|	16.803809|	7.101212|	0.000000|	1.668003|	0.000000|	
36.692530|	26.655245|	0.000000|	3.375833|	0.000000|	16.799449|	7.093704|	0.000000|	1.661575|	0.000000|	
36.556303|	26.563752|	0.000000|	3.374774|	0.000000|	16.816774|	7.109000|	0.000000|	1.649363|	0.000000|	
36.731203|	26.700848|	0.000000|	3.429958|	0.000000|	16.800521|	7.095994|	0.000000|	1.633714|	0.000000|	
36.792746|	26.753282|	0.000000|	3.425863|	0.000000|	16.808513|	7.107502|	0.000000|	1.644988|	0.000000|	
36.660445|	26.625296|	0.000000|	3.408815|	0.000000|	16.794399|	7.092227|	0.000000|	1.646861|	0.000000|	
36.644064|	26.599716|	0.000000|	3.392728|	0.000000|	16.717059|	7.061574|	0.000000|	1.598996|	0.000000|	
36.992820|	26.949666|	0.000000|	3.390576|	0.000000|	16.817070|	7.116104|	0.000000|	1.686492|	0.000000|	
36.622196|	26.579342|	0.000000|	3.410224|	0.000000|	16.821961|	7.121453|	0.000000|	1.655708|	0.000000|	
36.517251|	26.528159|	0.000000|	3.402878|	0.000000|	16.817390|	7.115981|	0.000000|	1.612065|	0.000000|	
36.699222|	26.647649|	0.000000|	3.444645|	0.000000|	16.805121|	7.105177|	0.000000|	1.651715|	0.000000|	
36.699138|	26.649040|	0.000000|	3.446963|	0.000000|	16.799463|	7.098021|	0.000000|	1.652610|	0.000000|	
15.639997|	10.471367|	0.000000|	1.590221|	0.000000|	8.125614|	3.132032|	0.000000|	0.959731|	0.000000|	
3.033852|	0.824911|	0.000000|	0.679804|	0.000000|	2.947183|	0.795238|	0.000000|	0.585071|	0.000000|	
8.643671|	3.827987|	0.000000|	1.037231|	0.000000|	7.652472|	2.935092|	0.000000|	0.907880|	0.000000|	
3.175456|	0.858374|	0.000000|	0.559387|	0.000000|	3.084372|	0.821089|	0.000000|	0.601017|	0.000000|	
2.688533|	0.702854|	0.000000|	0.575716|	0.000000|	2.628048|	0.687407|	0.000000|	0.559286|	0.000000|	
2.897332|	0.781927|	0.000000|	0.608837|	0.000000|	2.841178|	0.774472|	0.000000|	0.578325|	0.000000|	
2.670089|	0.688884|	0.000000|	0.531082|	0.000000|	2.626261|	0.689343|	0.000000|	0.548729|	0.000000|	
3.048589|	0.834393|	0.000000|	0.552559|	0.000000|	2.984236|	0.818190|	0.000000|	0.578499|	0.000000|	
2.741384|	0.730611|	0.000000|	0.546664|	0.000000|	2.698251|	0.732660|	0.000000|	0.568956|	0.000000|	
2.702185|	0.713454|	0.000000|	0.551090|	0.000000|	2.635609|	0.693144|	0.000000|	0.540589|	0.000000|	
