Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
35.499690|	25.658197|	0.000000|	1.984651|	0.000000|	16.917555|	7.209999|	0.000000|	1.660540|	0.000000|	
35.403135|	25.603413|	0.000000|	1.955648|	0.000000|	16.889837|	7.189141|	0.000000|	1.692170|	0.000000|	
26.973878|	18.987263|	0.000000|	1.614016|	0.000000|	13.326394|	5.508550|	0.000000|	1.398100|	0.000000|	
3.407897|	0.916417|	0.000000|	0.688095|	0.000000|	3.334019|	0.884838|	0.000000|	0.587738|	0.000000|	
3.019183|	0.821982|	0.000000|	0.772827|	0.000000|	2.963715|	0.797786|	0.000000|	0.568304|	0.000000|	
2.858034|	0.761520|	0.000000|	0.751405|	0.000000|	2.811152|	0.747748|	0.000000|	0.570645|	0.000000|	
2.820308|	0.756684|	0.000000|	0.771520|	0.000000|	2.770546|	0.740478|	0.000000|	0.556653|	0.000000|	
2.861705|	0.757962|	0.000000|	0.755603|	0.000000|	2.812856|	0.740233|	0.000000|	0.578916|	0.000000|	
2.723863|	0.735004|	0.000000|	0.769538|	0.000000|	2.677756|	0.714610|	0.000000|	0.563823|	0.000000|	
3.240940|	0.874641|	0.000000|	0.718663|	0.000000|	3.172995|	0.842995|	0.000000|	0.586038|	0.000000|	
