Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
24.589026|	14.577513|	0.000000|	3.855114|	0.000000|	16.880925|	7.182661|	0.000000|	1.696940|	0.000000|	
21.334586|	11.380794|	0.000000|	3.623055|	0.000000|	16.835516|	7.155244|	0.000000|	1.703564|	0.000000|	
26.544614|	16.543979|	0.000000|	3.887272|	0.000000|	16.821456|	7.142603|	0.000000|	1.695746|	0.000000|	
37.948826|	27.808969|	0.000000|	4.642741|	0.000000|	16.877308|	7.178985|	0.000000|	1.699604|	0.000000|	
37.970780|	27.828615|	0.000000|	4.587220|	0.000000|	16.825285|	7.126261|	0.000000|	1.690896|	0.000000|	
38.038818|	27.889096|	0.000000|	4.618335|	0.000000|	16.839791|	7.145756|	0.000000|	1.698165|	0.000000|	
18.472720|	12.429921|	0.000000|	2.285705|	0.000000|	9.739076|	3.880161|	0.000000|	1.111304|	0.000000|	
24.897097|	15.056775|	0.000000|	1.844429|	0.000000|	16.753899|	7.051437|	0.000000|	1.442429|	0.000000|	
17.400616|	7.567748|	0.000000|	1.847099|	0.000000|	16.735485|	7.037670|	0.000000|	1.446281|	0.000000|	
17.393818|	7.565778|	0.000000|	1.770201|	0.000000|	16.723857|	7.032092|	0.000000|	1.468585|	0.000000|	
