Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
44.413505|	34.493598|	0.000000|	2.977938|	0.000000|	16.896008|	7.194339|	0.000000|	1.637319|	0.000000|	
44.418590|	34.488589|	0.000000|	3.085884|	0.000000|	16.871856|	7.177919|	0.000000|	1.623141|	0.000000|	
46.001666|	36.058938|	0.000000|	3.214491|	0.000000|	16.887159|	7.189029|	0.000000|	1.668683|	0.000000|	
46.341394|	36.397512|	0.000000|	3.093685|	0.000000|	16.848208|	7.151962|	0.000000|	1.667842|	0.000000|	
46.461563|	36.507625|	0.000000|	3.019612|	0.000000|	17.176795|	7.477045|	0.000000|	1.651596|	0.000000|	
46.274632|	36.374113|	0.000000|	3.079994|	0.000000|	17.546152|	7.850537|	0.000000|	1.665437|	0.000000|	
44.343335|	34.387345|	0.000000|	3.087726|	0.000000|	17.525186|	7.823706|	0.000000|	1.635220|	0.000000|	
44.303557|	34.340617|	0.000000|	3.142780|	0.000000|	16.801212|	7.149281|	0.000000|	1.566518|	0.000000|	
44.329237|	34.359989|	0.000000|	2.953793|	0.000000|	16.834565|	7.138038|	0.000000|	1.567272|	0.000000|	
44.890206|	34.918427|	0.000000|	3.047797|	0.000000|	16.906114|	7.205442|	0.000000|	1.628462|	0.000000|	
44.512590|	34.544163|	0.000000|	3.080177|	0.000000|	17.521221|	7.820695|	0.000000|	1.657296|	0.000000|	
41.396207|	31.436607|	0.000000|	2.832749|	0.000000|	17.521688|	7.818299|	0.000000|	1.610622|	0.000000|	
16.736535|	6.886313|	0.000000|	1.745318|	0.000000|	17.437222|	7.739415|	0.000000|	1.454258|	0.000000|	
16.661912|	6.829152|	0.000000|	1.762509|	0.000000|	17.420477|	7.724673|	0.000000|	1.459990|	0.000000|	
16.686726|	6.856861|	0.000000|	1.826272|	0.000000|	17.445177|	7.742988|	0.000000|	1.467368|	0.000000|	
16.695645|	6.856495|	0.000000|	1.760728|	0.000000|	17.421091|	7.725519|	0.000000|	1.461463|	0.000000|	
16.762415|	6.931926|	0.000000|	1.841018|	0.000000|	17.429586|	7.726816|	0.000000|	1.474534|	0.000000|	
12.291735|	5.351568|	0.000000|	1.367396|	0.000000|	11.316675|	4.569479|	0.000000|	1.144367|	0.000000|	
10.039776|	4.150514|	0.000000|	1.210832|	0.000000|	9.728258|	3.920571|	0.000000|	1.007211|	0.000000|	
2.797011|	0.746507|	0.000000|	0.554531|	0.000000|	2.631594|	0.701836|	0.000000|	0.541979|	0.000000|	
3.146485|	0.838663|	0.000000|	0.662975|	0.000000|	2.880703|	0.782745|	0.000000|	0.568697|	0.000000|	
3.824712|	1.106711|	0.000000|	0.736944|	0.000000|	3.633367|	1.046753|	0.000000|	0.634079|	0.000000|	
2.715158|	0.726805|	0.000000|	0.608704|	0.000000|	2.449346|	0.666309|	0.000000|	0.550182|	0.000000|	
2.780512|	0.715388|	0.000000|	0.553013|	0.000000|	2.738284|	0.708846|	0.000000|	0.551187|	0.000000|	
3.362852|	0.963328|	0.000000|	0.564786|	0.000000|	3.066118|	0.874835|	0.000000|	0.569658|	0.000000|	
17.775660|	7.954894|	0.000000|	1.707305|	0.000000|	16.787180|	7.100556|	0.000000|	1.463436|	0.000000|	
17.422222|	7.593503|	0.000000|	1.693678|	0.000000|	16.807795|	7.117946|	0.000000|	1.433528|	0.000000|	
17.368713|	7.544755|	0.000000|	1.693308|	0.000000|	17.418938|	7.724352|	0.000000|	1.453061|	0.000000|	
17.366924|	7.538679|	0.000000|	1.770306|	0.000000|	17.419887|	7.722827|	0.000000|	1.466158|	0.000000|	
17.301344|	7.558006|	0.000000|	1.765221|	0.000000|	17.097111|	7.403155|	0.000000|	1.445476|	0.000000|	
17.373701|	7.502266|	0.000000|	1.815910|	0.000000|	16.775012|	7.083232|	0.000000|	1.466424|	0.000000|	
2.930716|	0.800180|	0.000000|	0.567382|	0.000000|	2.698531|	0.729578|	0.000000|	0.576741|	0.000000|	
4.566268|	1.634743|	0.000000|	0.692217|	0.000000|	4.073471|	1.274792|	0.000000|	0.671518|	0.000000|	
2.886399|	0.767158|	0.000000|	0.647417|	0.000000|	2.665261|	0.693850|	0.000000|	0.547852|	0.000000|	
3.188475|	0.796988|	0.000000|	0.621307|	0.000000|	3.078228|	0.789757|	0.000000|	0.554961|	0.000000|	
