Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
47.182970|	37.330581|	0.000000|	2.105511|	0.000000|	50.504149|	39.991209|	0.000000|	5.526497|	0.000000|	
29.176415|	19.326650|	0.000000|	1.993625|	0.000000|	29.592752|	19.409703|	0.000000|	4.411136|	0.000000|	
28.531786|	18.690769|	0.000000|	1.997823|	0.000000|	27.018386|	16.874490|	0.000000|	4.329919|	0.000000|	
18.790547|	12.380700|	0.000000|	1.441276|	0.000000|	13.041054|	6.450618|	0.000000|	2.391904|	0.000000|	
2.804756|	0.739050|	0.000000|	0.735777|	0.000000|	2.962589|	0.750530|	0.000000|	0.550046|	0.000000|	
3.066891|	0.788076|	0.000000|	0.776291|	0.000000|	3.023611|	0.773320|	0.000000|	0.561795|	0.000000|	
3.071836|	0.810734|	0.000000|	0.760217|	0.000000|	2.995072|	0.764021|	0.000000|	0.557325|	0.000000|	
3.012286|	0.765757|	0.000000|	0.760277|	0.000000|	2.980945|	0.763932|	0.000000|	0.568194|	0.000000|	
2.836719|	0.756631|	0.000000|	0.768956|	0.000000|	2.781037|	0.726811|	0.000000|	0.547809|	0.000000|	
2.893111|	0.740946|	0.000000|	0.752054|	0.000000|	2.839933|	0.716600|	0.000000|	0.546427|	0.000000|	
7.567268|	2.821005|	0.000000|	1.077035|	0.000000|	7.849118|	3.102556|	0.000000|	0.871187|	0.000000|	
16.775456|	6.924931|	0.000000|	1.880642|	0.000000|	17.378045|	7.668401|	0.000000|	1.423586|	0.000000|	
13.197058|	5.288529|	0.000000|	1.556057|	0.000000|	13.667789|	5.846974|	0.000000|	1.216161|	0.000000|	
2.961791|	0.798278|	0.000000|	0.761310|	0.000000|	2.892646|	0.776985|	0.000000|	0.580263|	0.000000|	
2.662006|	0.681232|	0.000000|	0.718809|	0.000000|	2.634615|	0.660915|	0.000000|	0.539886|	0.000000|	
2.834233|	0.749747|	0.000000|	0.706616|	0.000000|	2.770641|	0.713920|	0.000000|	0.562846|	0.000000|	
3.181111|	0.824643|	0.000000|	0.725365|	0.000000|	3.136453|	0.806540|	0.000000|	0.568047|	0.000000|	
2.771487|	0.713241|	0.000000|	0.749526|	0.000000|	2.729423|	0.697416|	0.000000|	0.550754|	0.000000|	
3.183028|	0.833217|	0.000000|	0.729469|	0.000000|	3.116469|	0.795873|	0.000000|	0.573151|	0.000000|	
3.053974|	0.877306|	0.000000|	0.755734|	0.000000|	3.119170|	0.885289|	0.000000|	0.625491|	0.000000|	
