Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
24.345229|	14.701958|	0.000000|	2.202777|	0.000000|	24.056936|	14.509074|	0.000000|	1.686079|	0.000000|	
3.064181|	0.801967|	0.000000|	0.804555|	0.000000|	3.062128|	0.823649|	0.000000|	0.572776|	0.000000|	
2.738385|	0.729630|	0.000000|	0.803501|	0.000000|	2.716018|	0.728718|	0.000000|	0.564477|	0.000000|	
7.625424|	3.008891|	0.000000|	1.128570|	0.000000|	7.477069|	2.908543|	0.000000|	0.847147|	0.000000|	
17.864653|	8.064760|	0.000000|	1.999182|	0.000000|	17.431060|	7.727811|	0.000000|	1.452973|	0.000000|	
16.752795|	6.958181|	0.000000|	1.923116|	0.000000|	17.453135|	7.746785|	0.000000|	1.439633|	0.000000|	
16.660139|	6.861445|	0.000000|	1.927355|	0.000000|	17.415073|	7.705392|	0.000000|	1.451740|	0.000000|	
15.430796|	6.321273|	0.000000|	1.816089|	0.000000|	16.090914|	7.073309|	0.000000|	1.386507|	0.000000|	
2.736374|	0.697413|	0.000000|	0.784520|	0.000000|	2.727629|	0.712396|	0.000000|	0.554461|	0.000000|	
2.941701|	0.765973|	0.000000|	0.782863|	0.000000|	2.915141|	0.762248|	0.000000|	0.561142|	0.000000|	
3.385500|	0.901098|	0.000000|	0.769015|	0.000000|	3.420347|	0.960220|	0.000000|	0.570654|	0.000000|	
2.639721|	0.685686|	0.000000|	0.761987|	0.000000|	2.608912|	0.674497|	0.000000|	0.538857|	0.000000|	
3.016811|	0.790651|	0.000000|	0.797956|	0.000000|	3.012702|	0.808075|	0.000000|	0.552866|	0.000000|	
2.877666|	0.732256|	0.000000|	0.781788|	0.000000|	2.858034|	0.731802|	0.000000|	0.541661|	0.000000|	
2.968411|	0.780390|	0.000000|	0.758250|	0.000000|	3.050733|	0.798042|	0.000000|	0.571920|	0.000000|	
3.665114|	0.980327|	0.000000|	0.786908|	0.000000|	3.534779|	0.966553|	0.000000|	0.578200|	0.000000|	
2.712531|	0.729018|	0.000000|	0.788751|	0.000000|	2.703550|	0.739291|	0.000000|	0.554926|	0.000000|	
2.890666|	0.724533|	0.000000|	0.788216|	0.000000|	2.896830|	0.752988|	0.000000|	0.551577|	0.000000|	
2.964409|	0.773128|	0.000000|	0.808049|	0.000000|	2.940677|	0.771912|	0.000000|	0.555864|	0.000000|	
3.011822|	0.751508|	0.000000|	0.769999|	0.000000|	3.018893|	0.785522|	0.000000|	0.565555|	0.000000|	
