Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
17.385093|	7.510872|	0.000000|	1.894501|	0.000000|	30.231863|	20.167596|	0.000000|	3.939780|	0.000000|	
16.782561|	6.917729|	0.000000|	1.848087|	0.000000|	19.001797|	9.118484|	0.000000|	3.194628|	0.000000|	
16.755513|	6.894628|	0.000000|	1.853911|	0.000000|	18.995655|	9.115675|	0.000000|	3.146634|	0.000000|	
16.761386|	6.896172|	0.000000|	1.903772|	0.000000|	28.789099|	18.765643|	0.000000|	3.799551|	0.000000|	
16.769174|	6.899774|	0.000000|	1.920609|	0.000000|	32.904786|	22.814547|	0.000000|	4.043738|	0.000000|	
16.779719|	6.906597|	0.000000|	1.916930|	0.000000|	32.963923|	22.867743|	0.000000|	4.063300|	0.000000|	
16.775605|	6.904967|	0.000000|	1.954133|	0.000000|	32.953314|	22.848588|	0.000000|	3.978027|	0.000000|	
16.763581|	6.890243|	0.000000|	1.925928|	0.000000|	32.920685|	22.813674|	0.000000|	4.107205|	0.000000|	
16.789162|	6.915137|	0.000000|	1.930344|	0.000000|	32.961502|	22.846316|	0.000000|	4.058262|	0.000000|	
16.772818|	6.900775|	0.000000|	1.917320|	0.000000|	32.973857|	22.864000|	0.000000|	4.062187|	0.000000|	
16.815738|	6.943479|	0.000000|	1.917352|	0.000000|	33.014499|	22.908228|	0.000000|	4.009518|	0.000000|	
16.779799|	6.909213|	0.000000|	1.876468|	0.000000|	32.962330|	22.849444|	0.000000|	4.081732|	0.000000|	
16.792144|	6.916783|	0.000000|	1.930871|	0.000000|	32.954080|	22.834826|	0.000000|	4.058248|	0.000000|	
16.783064|	6.954367|	0.000000|	1.896388|	0.000000|	32.926724|	22.809244|	0.000000|	4.097687|	0.000000|	
16.779898|	6.866037|	0.000000|	1.899787|	0.000000|	32.787665|	22.677861|	0.000000|	4.101699|	0.000000|	
16.900857|	6.980304|	0.000000|	1.933309|	0.000000|	32.892159|	22.774646|	0.000000|	4.120328|	0.000000|	
16.782616|	6.912213|	0.000000|	1.930410|	0.000000|	32.975874|	22.859674|	0.000000|	4.081826|	0.000000|	
16.778223|	6.910363|	0.000000|	1.888491|	0.000000|	32.967769|	22.854417|	0.000000|	4.081732|	0.000000|	
16.791630|	6.924669|	0.000000|	1.852997|	0.000000|	33.036371|	22.924218|	0.000000|	4.100820|	0.000000|	
16.789292|	6.924410|	0.000000|	1.876905|	0.000000|	32.895030|	22.777119|	0.000000|	4.103538|	0.000000|	
16.787133|	6.916395|	0.000000|	1.917731|	0.000000|	32.859604|	22.747779|	0.000000|	4.015611|	0.000000|	
16.773856|	6.908383|	0.000000|	1.930728|	0.000000|	32.819828|	22.709648|	0.000000|	4.081131|	0.000000|	
16.757073|	6.892970|	0.000000|	1.909875|	0.000000|	32.907217|	22.796026|	0.000000|	4.074297|	0.000000|	
16.786674|	6.920962|	0.000000|	1.889959|	0.000000|	32.838230|	22.725795|	0.000000|	4.117325|	0.000000|	
16.791480|	6.926873|	0.000000|	1.909521|	0.000000|	32.770264|	22.654082|	0.000000|	4.081036|	0.000000|	
16.837481|	6.970538|	0.000000|	1.939388|	0.000000|	32.822619|	22.706984|	0.000000|	4.099312|	0.000000|	
16.794822|	6.927457|	0.000000|	1.957374|	0.000000|	32.819818|	22.708178|	0.000000|	4.081964|	0.000000|	
16.805052|	6.936642|	0.000000|	1.921796|	0.000000|	32.817712|	22.706240|	0.000000|	4.081862|	0.000000|	
16.843634|	6.964049|	0.000000|	1.965039|	0.000000|	32.873689|	22.757013|	0.000000|	4.073767|	0.000000|	
16.788768|	6.909526|	0.000000|	1.935942|	0.000000|	32.778602|	22.661399|	0.000000|	4.076977|	0.000000|	
16.808627|	6.935230|	0.000000|	1.967910|	0.000000|	32.876976|	22.760969|	0.000000|	4.119844|	0.000000|	
16.760199|	6.893461|	0.000000|	1.960247|	0.000000|	32.828710|	22.712679|	0.000000|	4.061234|	0.000000|	
16.773282|	6.900920|	0.000000|	1.935976|	0.000000|	32.837161|	22.718079|	0.000000|	4.080479|	0.000000|	
16.867840|	6.948050|	0.000000|	1.939701|	0.000000|	32.869030|	22.748475|	0.000000|	4.121619|	0.000000|	
