Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
33.141671|	23.078856|	0.000000|	4.502046|	0.000000|	31.138771|	21.402025|	0.000000|	1.736347|	0.000000|	
25.703708|	15.756817|	0.000000|	3.980613|	0.000000|	25.829766|	16.094730|	0.000000|	1.677751|	0.000000|	
18.718748|	8.760096|	0.000000|	3.516880|	0.000000|	19.213673|	9.493237|	0.000000|	1.700480|	0.000000|	
18.618874|	8.711638|	0.000000|	3.541097|	0.000000|	20.027022|	10.310360|	0.000000|	1.709292|	0.000000|	
31.709618|	21.647065|	0.000000|	4.260898|	0.000000|	31.795643|	22.062814|	0.000000|	1.703905|	0.000000|	
31.802016|	21.844034|	0.000000|	3.589526|	0.000000|	32.004666|	22.215602|	0.000000|	2.354595|	0.000000|	
32.019774|	22.008798|	0.000000|	3.537682|	0.000000|	32.199374|	22.372264|	0.000000|	2.344904|	0.000000|	
31.944176|	21.939254|	0.000000|	3.543308|	0.000000|	32.215529|	22.382529|	0.000000|	2.356776|	0.000000|	
31.941395|	21.929555|	0.000000|	3.502321|	0.000000|	32.175975|	22.344194|	0.000000|	2.354626|	0.000000|	
32.011631|	22.007168|	0.000000|	3.518343|	0.000000|	32.227101|	22.398826|	0.000000|	2.368732|	0.000000|	
31.858937|	22.015617|	0.000000|	3.529743|	0.000000|	32.180544|	22.348108|	0.000000|	2.353719|	0.000000|	
31.996213|	21.879597|	0.000000|	3.527914|	0.000000|	32.042581|	22.256256|	0.000000|	2.335799|	0.000000|	
31.920040|	21.917877|	0.000000|	3.580205|	0.000000|	32.205552|	22.368079|	0.000000|	2.342747|	0.000000|	
31.877971|	21.877074|	0.000000|	3.568442|	0.000000|	32.203312|	22.363598|	0.000000|	2.319548|	0.000000|	
31.888931|	21.888750|	0.000000|	3.562975|	0.000000|	32.254853|	22.409613|	0.000000|	2.327479|	0.000000|	
31.891678|	21.883909|	0.000000|	3.582638|	0.000000|	32.222346|	22.378582|	0.000000|	2.331143|	0.000000|	
31.762358|	21.804681|	0.000000|	3.512029|	0.000000|	32.264636|	22.420246|	0.000000|	2.340514|	0.000000|	
31.864913|	21.855952|	0.000000|	3.503977|	0.000000|	32.061727|	22.264656|	0.000000|	2.321414|	0.000000|	
31.932027|	21.924537|	0.000000|	3.474738|	0.000000|	32.285400|	22.443977|	0.000000|	2.318372|	0.000000|	
31.936063|	21.919325|	0.000000|	3.586809|	0.000000|	32.266447|	22.426284|	0.000000|	2.358464|	0.000000|	
31.885394|	21.873566|	0.000000|	3.587591|	0.000000|	32.212708|	22.372116|	0.000000|	2.355616|	0.000000|	
31.916537|	21.906321|	0.000000|	3.544917|	0.000000|	32.254282|	22.408979|	0.000000|	2.327036|	0.000000|	
31.755345|	21.793411|	0.000000|	3.491783|	0.000000|	32.232361|	22.386997|	0.000000|	2.342601|	0.000000|	
31.927266|	21.908209|	0.000000|	3.420551|	0.000000|	32.103990|	22.306349|	0.000000|	2.343996|	0.000000|	
31.872410|	21.857545|	0.000000|	3.541628|	0.000000|	32.226076|	22.382677|	0.000000|	2.338780|	0.000000|	
11.175169|	6.826939|	0.000000|	1.448143|	0.000000|	9.727181|	5.432474|	0.000000|	1.033081|	0.000000|	
9.280190|	3.691048|	0.000000|	1.160878|	0.000000|	14.862870|	9.325006|	0.000000|	0.980322|	0.000000|	
16.676174|	6.866750|	0.000000|	1.760682|	0.000000|	17.602868|	7.877097|	0.000000|	1.473654|	0.000000|	
16.680064|	6.875839|	0.000000|	1.793144|	0.000000|	17.416937|	7.695796|	0.000000|	1.446733|	0.000000|	
16.672929|	6.861818|	0.000000|	1.773276|	0.000000|	17.392072|	7.669819|	0.000000|	1.436760|	0.000000|	
16.666471|	6.861803|	0.000000|	1.798405|	0.000000|	17.383715|	7.662058|	0.000000|	1.448871|	0.000000|	
16.690514|	6.886043|	0.000000|	1.812797|	0.000000|	19.137220|	9.417949|	0.000000|	1.468264|	0.000000|	
16.665348|	6.863804|	0.000000|	1.786400|	0.000000|	17.401932|	7.678848|	0.000000|	1.457875|	0.000000|	
16.681300|	6.875426|	0.000000|	1.766068|	0.000000|	17.439101|	7.714023|	0.000000|	1.465536|	0.000000|	
16.673046|	6.861333|	0.000000|	1.787935|	0.000000|	17.396015|	7.674007|	0.000000|	1.460005|	0.000000|	
16.667126|	6.860326|	0.000000|	1.759423|	0.000000|	17.398202|	7.678605|	0.000000|	1.463533|	0.000000|	
2.746552|	0.736683|	0.000000|	0.563672|	0.000000|	2.684623|	0.718264|	0.000000|	0.578969|	0.000000|	
9.724082|	3.839695|	0.000000|	1.202360|	0.000000|	10.103060|	4.276192|	0.000000|	0.987536|	0.000000|	
14.904629|	6.076796|	0.000000|	1.616251|	0.000000|	15.517511|	6.774704|	0.000000|	1.337115|	0.000000|	
2.943093|	0.811562|	0.000000|	0.709593|	0.000000|	2.922262|	0.840691|	0.000000|	0.588847|	0.000000|	
2.429119|	0.627724|	0.000000|	0.682266|	0.000000|	2.405692|	0.601176|	0.000000|	0.523202|	0.000000|	
2.766285|	0.747105|	0.000000|	0.704507|	0.000000|	2.752589|	0.756458|	0.000000|	0.573432|	0.000000|	
16.656632|	6.860493|	0.000000|	1.818488|	0.000000|	17.383146|	7.678448|	0.000000|	1.453711|	0.000000|	
2.812870|	0.732889|	0.000000|	0.714325|	0.000000|	2.779243|	0.733801|	0.000000|	0.568250|	0.000000|	
2.417818|	0.624994|	0.000000|	0.689881|	0.000000|	2.423142|	0.648880|	0.000000|	0.550370|	0.000000|	
16.651388|	6.860808|	0.000000|	1.794002|	0.000000|	17.364697|	7.664561|	0.000000|	1.452635|	0.000000|	
16.669784|	6.873991|	0.000000|	1.749672|	0.000000|	17.390669|	7.676893|	0.000000|	1.417726|	0.000000|	
16.661296|	6.859603|	0.000000|	1.803707|	0.000000|	17.367088|	7.660343|	0.000000|	1.461192|	0.000000|	
16.671721|	6.871729|	0.000000|	1.803435|	0.000000|	17.396579|	7.677768|	0.000000|	1.444310|	0.000000|	
16.664375|	6.861038|	0.000000|	1.800846|	0.000000|	17.376649|	7.661186|	0.000000|	1.450117|	0.000000|	
