Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
16.828239|	7.014303|	0.000000|	1.857083|	0.000000|	32.563209|	22.667293|	0.000000|	3.234142|	0.000000|	
16.716031|	6.897294|	0.000000|	1.754985|	0.000000|	20.216261|	10.417072|	0.000000|	2.720962|	0.000000|	
16.689986|	6.873203|	0.000000|	1.751778|	0.000000|	18.943242|	9.152255|	0.000000|	2.718437|	0.000000|	
16.710026|	6.888454|	0.000000|	1.770979|	0.000000|	24.631346|	14.807116|	0.000000|	2.887546|	0.000000|	
16.698674|	6.874669|	0.000000|	1.855116|	0.000000|	32.538234|	22.665906|	0.000000|	3.177528|	0.000000|	
16.732920|	6.914212|	0.000000|	1.806804|	0.000000|	32.573820|	22.692794|	0.000000|	3.193396|	0.000000|	
16.733614|	6.916715|	0.000000|	1.837842|	0.000000|	32.594589|	22.716081|	0.000000|	3.095061|	0.000000|	
16.711897|	6.889381|	0.000000|	1.889333|	0.000000|	32.583130|	22.692827|	0.000000|	3.161393|	0.000000|	
16.722541|	6.894485|	0.000000|	1.769347|	0.000000|	32.644867|	22.759134|	0.000000|	3.144411|	0.000000|	
16.698536|	6.879281|	0.000000|	1.782023|	0.000000|	32.598474|	22.707391|	0.000000|	3.149140|	0.000000|	
16.704575|	6.879930|	0.000000|	1.713930|	0.000000|	32.605066|	22.706763|	0.000000|	3.177314|	0.000000|	
16.709965|	6.884780|	0.000000|	1.736320|	0.000000|	32.616059|	22.724151|	0.000000|	3.176273|	0.000000|	
16.701617|	6.872798|	0.000000|	1.813405|	0.000000|	32.614433|	22.721544|	0.000000|	3.161456|	0.000000|	
16.710967|	6.884653|	0.000000|	1.867389|	0.000000|	32.644337|	22.750244|	0.000000|	3.159683|	0.000000|	
16.694816|	6.867061|	0.000000|	1.812315|	0.000000|	32.576184|	22.676532|	0.000000|	3.197700|	0.000000|	
16.707280|	6.877125|	0.000000|	1.890060|	0.000000|	32.585340|	22.686930|	0.000000|	3.161750|	0.000000|	
16.713031|	6.883983|	0.000000|	1.852746|	0.000000|	32.628052|	22.729991|	0.000000|	3.144337|	0.000000|	
16.699874|	6.872066|	0.000000|	1.902651|	0.000000|	32.597586|	22.699323|	0.000000|	3.177380|	0.000000|	
16.717066|	6.886875|	0.000000|	1.849091|	0.000000|	32.466515|	22.619744|	0.000000|	3.096324|	0.000000|	
16.693894|	6.867834|	0.000000|	1.927644|	0.000000|	32.593223|	22.692213|	0.000000|	3.133682|	0.000000|	
16.698936|	6.877581|	0.000000|	1.949862|	0.000000|	32.589537|	22.690879|	0.000000|	3.161152|	0.000000|	
16.701900|	6.882277|	0.000000|	1.958274|	0.000000|	32.618959|	22.719078|	0.000000|	3.096655|	0.000000|	
16.702679|	6.876724|	0.000000|	1.891768|	0.000000|	32.582547|	22.682554|	0.000000|	3.161591|	0.000000|	
16.719915|	6.934106|	0.000000|	1.972912|	0.000000|	32.623886|	22.720677|	0.000000|	3.159856|	0.000000|	
16.708580|	6.882824|	0.000000|	1.955110|	0.000000|	32.614760|	22.710629|	0.000000|	3.115116|	0.000000|	
16.790226|	6.882398|	0.000000|	1.949714|	0.000000|	32.609660|	22.701307|	0.000000|	3.145565|	0.000000|	
16.722879|	6.896529|	0.000000|	1.928334|	0.000000|	32.649940|	22.748408|	0.000000|	3.178181|	0.000000|	
16.715656|	6.890124|	0.000000|	1.948872|	0.000000|	32.614376|	22.717022|	0.000000|	3.177584|	0.000000|	
16.722011|	6.899812|	0.000000|	1.930435|	0.000000|	32.663097|	22.761854|	0.000000|	3.129017|	0.000000|	
16.701233|	6.875198|	0.000000|	1.937187|	0.000000|	32.618691|	22.712230|	0.000000|	3.181453|	0.000000|	
16.699408|	6.877899|	0.000000|	1.967790|	0.000000|	32.619903|	22.716218|	0.000000|	3.130030|	0.000000|	
16.717894|	6.893507|	0.000000|	1.946997|	0.000000|	32.675903|	22.773603|	0.000000|	3.176032|	0.000000|	
16.708126|	6.881944|	0.000000|	1.892572|	0.000000|	32.632718|	22.728086|	0.000000|	3.161547|	0.000000|	
15.036598|	6.059059|	0.000000|	1.733607|	0.000000|	28.456837|	19.369434|	0.000000|	2.738694|	0.000000|	
2.809869|	0.723213|	0.000000|	0.728537|	0.000000|	2.730380|	0.709903|	0.000000|	0.545676|	0.000000|	
2.870657|	0.768127|	0.000000|	0.613804|	0.000000|	2.836351|	0.757938|	0.000000|	0.576232|	0.000000|	
2.647974|	0.689266|	0.000000|	0.643698|	0.000000|	2.714003|	0.694815|	0.000000|	0.576757|	0.000000|	
2.777778|	0.709963|	0.000000|	0.605520|	0.000000|	2.729323|	0.686456|	0.000000|	0.545653|	0.000000|	
3.027302|	0.776339|	0.000000|	0.648910|	0.000000|	2.998699|	0.776643|	0.000000|	0.585620|	0.000000|	
2.642508|	0.682076|	0.000000|	0.623895|	0.000000|	2.584935|	0.650134|	0.000000|	0.565938|	0.000000|	
2.820229|	0.778449|	0.000000|	0.581726|	0.000000|	2.854386|	0.776320|	0.000000|	0.589938|	0.000000|	
2.844843|	0.724348|	0.000000|	0.706704|	0.000000|	2.734156|	0.705482|	0.000000|	0.572285|	0.000000|	
2.909548|	0.752621|	0.000000|	0.604298|	0.000000|	2.958610|	0.745547|	0.000000|	0.577913|	0.000000|	
2.700515|	0.720963|	0.000000|	0.677147|	0.000000|	2.653423|	0.700730|	0.000000|	0.555725|	0.000000|	
2.841754|	0.706731|	0.000000|	0.729706|	0.000000|	2.803183|	0.695548|	0.000000|	0.564395|	0.000000|	
2.749876|	0.713541|	0.000000|	0.752260|	0.000000|	2.719673|	0.710191|	0.000000|	0.570988|	0.000000|	
2.803901|	0.726518|	0.000000|	0.690076|	0.000000|	2.748448|	0.697839|	0.000000|	0.566685|	0.000000|	
3.774861|	1.013002|	0.000000|	0.603949|	0.000000|	3.723207|	0.992610|	0.000000|	0.612849|	0.000000|	
2.930363|	0.772713|	0.000000|	0.583685|	0.000000|	2.873078|	0.743737|	0.000000|	0.570219|	0.000000|	
2.807266|	0.736430|	0.000000|	0.653740|	0.000000|	2.754778|	0.709727|	0.000000|	0.581703|	0.000000|	
