Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
27.020131|	17.107232|	0.000000|	2.301520|	0.000000|	28.425684|	18.268308|	0.000000|	4.133862|	0.000000|	
21.063049|	11.225010|	0.000000|	2.219005|	0.000000|	21.591524|	11.493965|	0.000000|	3.654045|	0.000000|	
21.805599|	11.851238|	0.000000|	2.178932|	0.000000|	24.327793|	14.281206|	0.000000|	3.679405|	0.000000|	
36.931310|	27.009500|	0.000000|	2.247177|	0.000000|	37.319040|	27.071015|	0.000000|	4.511478|	0.000000|	
36.870156|	26.932175|	0.000000|	2.202887|	0.000000|	37.659614|	27.343200|	0.000000|	4.589861|	0.000000|	
36.681908|	26.638796|	0.000000|	2.858554|	0.000000|	37.347166|	27.100519|	0.000000|	4.098338|	0.000000|	
36.975910|	26.936959|	0.000000|	2.865328|	0.000000|	37.633832|	27.363366|	0.000000|	4.127264|	0.000000|	
37.025558|	26.973567|	0.000000|	2.902168|	0.000000|	37.609878|	27.341970|	0.000000|	4.164750|	0.000000|	
37.068292|	27.022952|	0.000000|	2.913284|	0.000000|	37.630434|	27.358234|	0.000000|	4.128098|	0.000000|	
36.822751|	26.832186|	0.000000|	2.827747|	0.000000|	37.445204|	27.226699|	0.000000|	4.127992|	0.000000|	
36.962988|	26.924833|	0.000000|	2.821942|	0.000000|	37.658599|	27.389382|	0.000000|	4.171132|	0.000000|	
37.011710|	26.966027|	0.000000|	2.866941|	0.000000|	37.539204|	27.267269|	0.000000|	4.171033|	0.000000|	
36.954119|	26.914213|	0.000000|	2.823420|	0.000000|	37.646671|	27.377462|	0.000000|	4.154857|	0.000000|	
37.036796|	26.986092|	0.000000|	2.900715|	0.000000|	37.593003|	27.321897|	0.000000|	4.109048|	0.000000|	
36.959576|	26.915148|	0.000000|	2.845485|	0.000000|	37.557954|	27.282098|	0.000000|	4.185817|	0.000000|	
36.838950|	26.795220|	0.000000|	2.828709|	0.000000|	37.354033|	27.086413|	0.000000|	4.078440|	0.000000|	
36.843786|	26.833694|	0.000000|	2.833156|	0.000000|	37.325155|	27.108135|	0.000000|	4.063560|	0.000000|	
37.000840|	26.943847|	0.000000|	2.824832|	0.000000|	37.524025|	27.251278|	0.000000|	4.105991|	0.000000|	
37.032856|	26.980358|	0.000000|	2.803657|	0.000000|	37.514078|	27.243916|	0.000000|	4.126351|	0.000000|	
37.013131|	26.957143|	0.000000|	2.815692|	0.000000|	37.587474|	27.309864|	0.000000|	4.132407|	0.000000|	
37.080238|	27.035669|	0.000000|	2.819467|	0.000000|	37.648547|	27.371712|	0.000000|	4.119536|	0.000000|	
37.019906|	26.970698|	0.000000|	2.826578|	0.000000|	37.614471|	27.336952|	0.000000|	4.179306|	0.000000|	
36.856929|	26.842547|	0.000000|	2.800597|	0.000000|	37.337839|	27.112430|	0.000000|	4.124351|	0.000000|	
37.008330|	26.945427|	0.000000|	2.834192|	0.000000|	37.518853|	27.242018|	0.000000|	4.160351|	0.000000|	
36.998555|	26.941338|	0.000000|	2.851557|	0.000000|	37.549073|	27.269700|	0.000000|	4.111475|	0.000000|	
