Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
20.825881|	10.887607|	0.000000|	3.328875|	0.000000|	16.781178|	7.155141|	0.000000|	1.502307|	0.000000|	
18.767752|	8.863451|	0.000000|	3.009680|	0.000000|	16.741116|	6.994118|	0.000000|	1.532719|	0.000000|	
23.769435|	13.838923|	0.000000|	3.214821|	0.000000|	16.753771|	7.048377|	0.000000|	1.584475|	0.000000|	
32.346245|	22.364419|	0.000000|	3.653289|	0.000000|	16.838110|	7.080407|	0.000000|	1.673309|	0.000000|	
32.331295|	22.351234|	0.000000|	3.652628|	0.000000|	16.763729|	7.051844|	0.000000|	1.650348|	0.000000|	
32.322200|	22.339324|	0.000000|	3.670813|	0.000000|	16.752708|	7.042451|	0.000000|	1.623637|	0.000000|	
32.285077|	22.299905|	0.000000|	3.652531|	0.000000|	16.745600|	7.034839|	0.000000|	1.621579|	0.000000|	
32.293552|	22.308036|	0.000000|	3.614971|	0.000000|	16.757806|	7.043033|	0.000000|	1.651653|	0.000000|	
32.219952|	22.234143|	0.000000|	3.626485|	0.000000|	16.753872|	7.037755|	0.000000|	1.670908|	0.000000|	
32.176780|	22.190107|	0.000000|	3.639586|	0.000000|	16.743965|	7.031847|	0.000000|	1.647480|	0.000000|	
32.231673|	22.241448|	0.000000|	3.652893|	0.000000|	16.759750|	7.045680|	0.000000|	1.673530|	0.000000|	
32.226006|	22.236175|	0.000000|	3.615330|	0.000000|	16.745315|	7.033551|	0.000000|	1.649582|	0.000000|	
32.337071|	22.346317|	0.000000|	3.652153|	0.000000|	16.760558|	7.046788|	0.000000|	1.632575|	0.000000|	
32.323414|	22.326378|	0.000000|	3.614257|	0.000000|	16.763156|	7.048742|	0.000000|	1.619795|	0.000000|	
32.279903|	22.283942|	0.000000|	3.677980|	0.000000|	16.750007|	7.033326|	0.000000|	1.661122|	0.000000|	
32.385271|	22.383436|	0.000000|	3.652985|	0.000000|	16.761271|	7.046551|	0.000000|	1.651176|	0.000000|	
32.291965|	22.293192|	0.000000|	3.622427|	0.000000|	16.753692|	7.032518|	0.000000|	1.637718|	0.000000|	
