Package0(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
Package1(W)|	Cores(W)|	GPU(W|,	DRAM(W)|	Psys(W)|	
40.744939|	30.868228|	0.000000|	2.224534|	0.000000|	51.226615|	40.767775|	0.000000|	5.385171|	0.000000|	
47.708113|	37.832268|	0.000000|	2.249395|	0.000000|	27.383625|	17.146667|	0.000000|	4.690994|	0.000000|	
42.304292|	32.427736|	0.000000|	2.197013|	0.000000|	27.334458|	17.140289|	0.000000|	4.590171|	0.000000|	
8.635947|	3.444888|	0.000000|	1.235878|	0.000000|	12.836384|	7.640528|	0.000000|	1.645613|	0.000000|	
3.056783|	0.841937|	0.000000|	0.784279|	0.000000|	3.101060|	0.831597|	0.000000|	0.574172|	0.000000|	
2.821932|	0.740189|	0.000000|	0.787275|	0.000000|	3.015284|	0.792669|	0.000000|	0.567061|	0.000000|	
2.593266|	0.692492|	0.000000|	0.791144|	0.000000|	2.632211|	0.674465|	0.000000|	0.558619|	0.000000|	
2.837512|	0.745985|	0.000000|	0.782960|	0.000000|	2.998946|	0.768356|	0.000000|	0.543024|	0.000000|	
3.253392|	0.905897|	0.000000|	0.799847|	0.000000|	3.350082|	0.948800|	0.000000|	0.595586|	0.000000|	
2.846185|	0.756713|	0.000000|	0.787147|	0.000000|	2.999625|	0.769572|	0.000000|	0.569643|	0.000000|	
2.673855|	0.696819|	0.000000|	0.764066|	0.000000|	2.737682|	0.705564|	0.000000|	0.548329|	0.000000|	
2.791802|	0.772542|	0.000000|	0.802667|	0.000000|	2.846956|	0.769880|	0.000000|	0.557176|	0.000000|	
2.660573|	0.693864|	0.000000|	0.772519|	0.000000|	2.841168|	0.732050|	0.000000|	0.556546|	0.000000|	
2.888528|	0.779537|	0.000000|	0.784029|	0.000000|	2.921005|	0.758930|	0.000000|	0.541093|	0.000000|	
2.935818|	0.763822|	0.000000|	0.779492|	0.000000|	3.103224|	0.791286|	0.000000|	0.564074|	0.000000|	
2.694801|	0.715537|	0.000000|	0.781878|	0.000000|	2.748283|	0.712122|	0.000000|	0.553809|	0.000000|	
2.667869|	0.688956|	0.000000|	0.793254|	0.000000|	2.735649|	0.698080|	0.000000|	0.552932|	0.000000|	
2.883258|	0.736198|	0.000000|	0.780858|	0.000000|	2.840427|	0.723498|	0.000000|	0.548821|	0.000000|	
2.785482|	0.735320|	0.000000|	0.796102|	0.000000|	2.898070|	0.752586|	0.000000|	0.548329|	0.000000|	
2.714485|	0.703177|	0.000000|	0.772483|	0.000000|	2.840088|	0.726073|	0.000000|	0.557566|	0.000000|	
